element,GW,expected_goals
193,29,0.056594
193,31,0.074097
194,1,0.080445
194,4,0.270824
194,5,0.012253
194,8,0.011474
194,13,0.071068
194,17,0.020298
194,22,0.010360
194,24,0.057107
194,29,0.046072
194,31,0.047993
195,1,0.039324
195,2,0.109850
195,3,0.595188
195,4,0.469873
195,5,0.239771
195,6,0.069117
195,13,0.744855
195,14,0.136866
195,15,0.113978
195,17,0.463458
195,22,0.051732
195,23,0.544249
195,29,0.086455
195,32,0.287088
195,34,0.535693
195,38,0.522652
197,2,0.063586
197,4,0.034616
197,5,0.289970
197,6,0.060315
197,16,0.298642
199,1,0.080053
199,2,0.037992
199,4,0.435918
199,11,0.069685
199,14,0.217972
199,15,0.011797
199,16,0.015756
199,17,0.009796
199,19,0.079135
199,20,0.062653
199,22,0.405196
199,23,0.014767
199,24,0.175002
199,25,0.081825
199,28,0.045284
199,29,0.065918
199,30,0.054937
199,31,0.506888
199,34,0.014186
199,35,0.006989
199,36,0.178218
199,37,0.111890
199,38,0.044850
200,5,0.069093
200,6,0.054401
200,9,0.032191
200,10,0.056285
200,11,0.018649
200,14,0.083413
200,16,0.044200
200,17,0.156139
200,22,0.024808
200,30,0.027381
200,35,0.511916
200,36,0.067863
200,37,0.109090
200,38,0.143237
201,14,0.025376
201,16,0.306880
201,17,0.114105
203,4,0.077224
204,1,0.059730
204,2,0.040587
204,5,0.335253
204,6,0.057480
204,8,0.033245
204,11,0.046213
204,12,0.109329
205,1,0.034547
205,2,0.117638
205,3,0.850184
205,4,0.332466
205,5,0.095336
205,8,0.425912
205,9,0.447617
205,11,0.076410
205,13,0.198874
205,14,0.165961
205,17,0.512270
205,19,0.063500
205,21,0.015909
205,22,0.111812
205,23,0.089961
205,24,0.075358
205,27,0.035653
205,29,0.043445
205,30,0.021906
205,34,0.100696
209,8,0.059286
209,9,0.032610
209,13,0.058217
209,19,0.012521
209,27,0.021885
209,30,0.044284
209,31,0.011647
209,32,0.013533
209,35,0.158819
209,36,0.011295
209,37,0.097994
210,1,0.823063
210,2,0.815929
210,3,1.406081
210,4,0.346255
210,5,0.397402
210,6,0.173444
210,8,0.126045
210,11,0.895074
210,12,1.834178
210,13,0.432597
210,14,0.527080
210,17,0.751051
210,18,0.713184
210,19,0.429738
210,20,0.833694
210,21,0.104101
210,22,0.009289
210,23,0.857284
210,26,0.058299
210,27,0.157326
210,36,0.343626
210,37,1.417325
210,38,1.154885
211,1,0.071236
211,3,0.154221
211,8,0.266653
211,12,0.017291
211,13,0.337441
211,14,0.090520
211,19,0.040744
211,21,0.131615
211,23,0.022871
211,26,0.009555
211,31,0.331914
211,35,0.496440
212,11,0.024833
212,13,0.127699
212,14,0.022493
212,15,0.046925
212,16,0.032716
212,17,0.048511
212,19,0.493478
212,27,0.074660
212,31,0.497666
212,32,0.139493
212,34,0.038489
212,37,0.092822
212,38,0.048863
215,6,0.049017
215,8,0.034675
215,15,0.014066
215,17,0.030779
215,18,0.076392
215,20,0.030569
215,24,0.015002
215,25,0.053693
215,27,0.034227
215,34,0.020231
215,35,0.016309
215,38,0.275033
217,2,0.012841
217,29,0.020718
217,30,0.018739
219,3,0.156205
220,1,0.114230
220,3,0.028196
220,4,0.058722
220,5,0.044764
220,8,0.025914
220,11,0.032610
220,12,0.107524
220,13,0.104293
220,16,0.141126
220,17,0.101302
220,18,0.367837
220,19,0.033525
220,20,0.031681
220,21,0.607391
220,22,0.139521
220,23,0.081999
220,25,0.029250
220,30,0.058275
220,31,0.064064
220,32,0.014095
220,34,0.076440
220,35,0.102222
220,36,0.068307
221,9,0.025881
221,12,0.340234
221,13,0.045486
221,15,0.103116
221,19,0.333665
221,32,0.011131
222,6,0.013402
222,13,0.059530
222,22,0.192713
222,23,0.144268
222,24,0.253289
222,25,0.049226
222,26,0.039679
222,27,0.135336
222,28,0.425079
222,29,0.033235
222,30,0.035953
222,33,0.041252
222,34,0.040830
222,36,0.801329
222,38,0.183884
223,5,0.027882
223,9,0.076482
223,12,0.020062
223,19,0.031771
224,38,0.009627
225,1,0.123021
225,2,1.278204
225,3,0.636784
225,4,0.219672
225,5,0.044548
225,9,0.121347
225,10,0.014916
225,11,0.170031
225,12,0.080512
225,13,0.757403
225,14,0.698885
225,15,0.856846
225,16,0.625467
225,18,0.173658
225,19,0.234491
225,20,0.282812
225,21,0.042714
225,28,0.301907
225,29,0.030427
225,31,0.352571
225,32,0.125564
225,33,0.179599
225,35,0.038799
225,36,0.042620
225,37,0.168069
225,38,0.139106
227,1,0.385437
227,2,0.200943
227,5,0.092026
227,6,0.823463
227,9,0.045899
227,10,0.341715
227,11,1.166325
227,12,0.411596
227,13,0.384992
227,14,0.023289
227,20,0.440460
227,22,0.117207
227,23,0.343931
227,24,0.115675
227,25,0.129779
227,27,0.101926
227,28,0.055958
227,29,1.083355
227,30,0.045175
227,32,0.547502
227,33,0.508379
227,34,0.520877
227,35,0.070508
227,36,0.868338
228,2,0.033635
228,3,0.018700
228,4,0.103520
228,5,0.056907
228,12,0.059131
230,1,0.029503
230,5,0.025655
230,15,0.103982
230,19,0.024209
230,23,0.122801
230,26,0.063563
230,29,0.049233
230,30,0.059182
230,31,0.065501
230,34,0.066415
230,37,0.080416
230,38,0.266027
231,2,0.052961
231,3,0.014181
231,5,0.050207
231,8,0.107580
231,10,0.198616
231,11,0.178198
231,16,0.809277
231,29,0.098523
231,31,0.402146
233,3,0.887925
233,4,0.036234
233,5,0.083651
233,10,0.011019
233,11,0.047685
233,13,0.075683
233,14,0.180654
233,18,0.048010
233,19,0.012363
233,20,0.947442
233,21,0.025388
233,22,0.038622
233,23,0.319533
233,24,0.026369
233,25,0.016143
233,26,0.065977
233,27,0.105762
233,28,0.431287
233,29,0.682486
233,30,0.062718
233,31,0.095234
233,32,0.049209
233,34,0.077601
233,37,0.128026
233,38,0.071650
235,1,0.078665
235,2,0.036519
235,4,0.043062
235,6,0.064831
235,10,0.296646
235,11,0.103040
235,14,0.031970
235,15,0.057185
235,16,0.014445
235,17,0.098380
235,19,0.076425
235,22,0.193394
235,30,0.035320
235,38,0.075473
237,1,0.123788
237,6,0.088561
237,13,0.049123
237,15,0.097964
237,16,0.116509
237,17,0.116336
237,36,0.031324
238,26,0.051631
239,25,0.070164
239,38,0.057518
240,10,0.046562
240,11,0.091038
240,12,0.069796
240,13,0.290571
240,14,0.088206
240,15,0.565124
240,16,0.702876
240,22,0.083234
240,23,0.631841
240,24,0.058731
240,25,0.158299
240,26,0.043066
240,29,0.138070
240,32,0.032750
240,34,0.079406
240,37,0.133800
242,4,0.015085
242,5,0.473958
242,6,0.098174
242,10,0.070610
242,15,0.034999
242,17,0.118439
242,18,0.076070
244,2,0.174685
244,12,0.023026
244,14,0.067393
244,15,0.034520
244,16,0.010239
244,17,0.012405
244,28,0.095891
244,29,0.160909
244,36,0.045103
244,38,0.088394
245,1,0.023173
245,6,0.451982
245,10,0.055005
245,11,0.015325
245,13,0.097308
245,14,0.018577
245,15,0.047693
245,16,0.016588
245,20,0.032982
245,25,0.014230
245,27,0.066621
245,28,0.055300
245,29,0.124497
245,31,0.045596
245,32,0.087846
245,33,0.503443
245,34,0.232475
246,1,0.025424
246,2,0.055311
246,3,0.815233
246,5,0.069797
246,6,0.014155
246,10,0.158198
246,11,0.051293
246,12,0.027554
246,13,0.066662
246,14,0.347036
246,15,0.108249
246,16,0.064523
246,17,0.018929
246,18,0.102793
246,19,0.081140
246,20,0.130951
246,21,0.091657
246,22,0.041723
246,23,0.045420
246,24,0.035104
246,25,0.115255
246,26,0.073089
246,27,0.119983
246,28,0.023805
246,29,0.099392
246,30,0.505587
246,31,0.047380
246,33,0.155722
246,37,0.069006
247,17,0.059019
249,10,0.076129
251,13,0.034303
251,21,0.364754
252,16,0.054546
252,23,0.029009
255,3,0.019298
255,4,0.919779
255,9,0.377710
255,10,0.027752
255,13,0.468623
255,16,0.070888
255,18,0.016049
255,19,0.294235
255,21,0.013048
255,27,0.100697
255,29,0.038227
255,30,0.255021
255,33,0.281009
255,34,1.924980
255,35,0.796912
255,36,0.394334
256,27,0.031870
256,29,0.044085
257,1,0.010019
257,14,0.015721
257,16,0.024372
257,27,0.849576
257,28,0.042124
257,30,0.009788
258,1,0.050417
258,4,0.445619
258,11,0.086008
258,12,0.073493
258,14,0.203030
258,15,0.330241
258,17,0.054630
258,19,0.059455
258,23,0.011507
258,27,0.032968
258,28,0.080697
258,29,0.087411
258,30,0.019650
258,32,0.079628
258,35,0.048167
258,37,0.075754
259,1,0.078220
259,4,0.043625
259,8,0.714317
259,12,0.012954
259,13,0.011107
259,14,0.008756
259,15,0.032238
259,16,0.703479
259,19,0.128881
259,20,0.075304
259,21,0.088228
259,32,0.010987
259,33,0.026625
259,34,0.014474
259,35,0.057658
259,38,0.014988
260,3,0.037049
260,4,0.095225
260,12,0.060581
260,17,0.039072
260,19,0.528473
261,1,0.236473
261,2,0.116905
261,3,0.093393
261,5,0.141920
261,8,0.430766
261,9,0.161699
261,10,0.079783
261,11,0.221075
261,13,0.103209
261,15,0.550746
261,16,0.089187
261,21,0.074607
261,22,0.389208
261,23,0.448390
261,24,0.141679
261,26,0.019342
261,27,0.235533
261,28,0.013038
261,29,0.087275
261,30,0.085434
261,31,0.432014
261,33,0.603668
261,34,0.872230
261,35,1.182696
261,36,0.044915
261,38,0.809315
262,2,0.036492
262,4,0.090670
262,5,0.018842
262,6,0.550836
262,11,0.024713
262,14,0.089723
262,17,0.063053
262,22,0.679077
262,23,0.411383
262,24,0.414902
262,26,0.920926
262,27,0.064219
262,30,0.079862
262,31,0.911284
262,32,0.738122
262,33,0.349075
262,38,0.094395
264,3,0.069602
264,4,0.159071
264,5,0.283391
264,6,0.068827
264,8,0.148395
264,9,0.250096
264,10,0.084873
264,11,0.432188
264,12,0.342339
264,13,0.275728
264,14,0.080302
264,15,0.514775
264,16,0.457121
264,18,0.246658
264,19,0.285489
264,20,0.650052
264,21,0.712257
264,22,0.120455
264,23,0.216909
264,24,0.418253
264,26,0.055960
264,28,0.439543
264,29,0.243013
264,30,0.066586
264,33,0.269466
264,34,0.124029
264,35,0.712833
264,36,0.036991
264,38,0.469070
265,8,0.038470
265,17,0.012801
265,18,0.030592
265,19,0.015368
265,29,0.025358
265,34,0.014247
266,1,0.023992
266,2,0.019196
266,5,0.065556
266,8,0.032989
266,9,0.134566
266,11,0.044944
266,15,0.057552
266,17,0.042034
266,18,0.486129
266,24,0.047558
266,25,0.018369
266,27,0.427436
266,28,0.047509
266,32,0.169503
266,38,0.057412
267,31,0.045218
267,32,0.155367
267,33,0.023667
267,34,0.081141
268,4,0.015772
268,5,0.046442
268,9,0.024547
268,11,0.014256
268,14,0.029756
269,11,0.018650
270,21,0.059817
270,34,0.014756
271,2,0.071806
271,6,0.342297
271,8,0.074626
271,9,0.131064
271,10,0.681918
271,11,0.037008
271,14,0.198915
271,15,0.540780
271,16,0.055538
271,17,0.061560
271,27,0.017414
271,28,0.508684
271,29,0.042216
271,30,0.058424
271,32,0.769960
271,33,0.077081
272,1,0.012295
272,2,0.382071
272,6,0.011709
272,26,0.157370
272,27,0.064523
272,28,0.072527
272,30,0.071638
274,2,0.076217
274,3,0.136646
274,4,0.054736
274,11,0.049004
274,21,0.016449
274,38,0.016345
275,1,0.035531
275,3,0.044151
275,10,0.033668
275,11,0.016130
275,12,0.069984
275,14,0.063858
275,17,0.026619
275,18,0.060925
275,24,0.012010
275,26,0.062722
275,29,0.007053
275,30,0.183388
275,32,0.059070
275,34,0.071086
275,38,0.029749
276,25,0.045565
276,33,0.525541
276,38,0.012068
277,12,0.013463
277,15,0.058162
277,17,0.012703
277,18,0.093324
277,19,0.071273
277,21,0.046111
277,33,0.063636
278,18,0.059378
278,19,0.344785
278,20,0.930559
278,22,0.013474
279,3,0.015581
279,4,1.973151
279,5,0.180467
279,6,0.178556
279,9,1.219655
279,10,0.095309
279,12,0.760879
279,13,0.446543
279,14,0.390037
279,15,0.029643
279,16,0.451077
279,26,0.127020
279,29,0.018149
279,30,0.394428
279,31,0.126884
279,37,0.513385
279,38,0.412908
280,2,0.008885
280,4,0.125241
280,5,0.087187
280,6,0.077889
280,9,0.025219
280,10,0.019407
280,13,0.634380
280,14,0.015553
280,16,0.115948
280,17,0.037602
280,18,0.049215
280,25,0.710947
280,27,0.669283
280,32,0.051263
280,33,0.102570
280,34,0.073766
280,35,0.014733
282,3,0.070181
282,5,0.079513
282,6,0.062291
282,16,0.021073
282,17,0.016410
282,19,0.014888
282,21,0.041532
282,25,0.035228
282,27,0.011241
282,29,0.107889
282,30,0.016469
282,32,0.047389
282,33,0.020368
282,36,0.045353
283,1,0.353709
283,2,0.484406
283,3,0.135836
283,4,1.572149
283,5,0.063192
283,6,0.191384
283,9,0.612358
283,10,0.033177
283,11,0.655128
283,12,0.484603
283,13,0.277637
283,14,0.693611
283,15,0.902175
283,16,0.821118
283,17,0.997983
283,18,0.673884
283,19,0.051615
283,20,0.031565
283,21,0.050898
283,22,0.155162
283,23,0.866578
283,24,0.151450
283,25,0.882958
283,26,0.562003
283,27,0.748728
283,29,0.158045
283,30,2.397952
283,31,0.475036
283,32,0.574943
283,33,0.090582
283,34,1.890173
283,35,0.925092
283,36,0.746095
283,37,0.080626
283,38,1.280333
284,2,0.072515
284,4,0.039504
284,5,0.033196
284,11,0.051271
284,14,0.058026
284,22,0.279792
284,26,0.176090
284,27,0.040418
284,30,0.233209
285,2,0.131363
285,3,0.016231
285,4,0.017842
285,5,0.044565
285,9,0.084931
285,11,0.448147
285,13,0.070562
285,16,0.042778
285,18,0.094265
285,21,0.055456
285,22,0.082854
285,25,0.179454
285,27,0.016017
285,30,0.018088
285,33,0.032758
285,34,0.095243
285,35,0.070174
285,36,0.060586
285,37,0.054348
285,38,0.080665
286,5,0.043746
286,14,0.015150
286,23,0.011673
286,29,0.023585
286,38,0.014399
287,17,0.017328
287,18,0.014699
287,19,0.072889
287,21,0.054210
287,22,0.230767
288,6,0.210566
288,11,0.176437
288,24,0.608764
288,25,0.509534
288,27,0.289528
288,30,0.069129
288,31,0.604784
288,32,1.514601
288,33,0.580670
288,34,0.313426
288,35,0.175259
288,38,0.759556
290,19,0.162935
290,20,0.013246
290,26,0.423840
290,27,0.042395
290,30,0.630231
290,32,0.012177
290,35,0.025345
290,36,0.025376
290,37,0.073797
291,12,0.083878
291,13,0.044595
291,14,0.098989
291,31,0.084358
291,33,0.030842
291,34,0.282247
291,35,0.029407
291,36,0.447515
291,37,0.027443
291,38,0.015430
292,2,0.017584
292,6,0.064391
292,18,0.071765
292,19,0.395535
293,1,0.160758
293,2,0.215055
293,3,0.610367
293,4,0.446028
293,5,0.789894
293,6,0.119554
293,33,0.071099
293,34,0.612147
293,36,0.082550
293,37,0.053134
293,38,0.061365
294,2,0.168020
294,3,0.186561
294,4,0.051175
294,5,0.081889
294,6,0.037573
294,9,0.039377
294,10,0.021836
294,11,0.072109
294,12,0.015416
294,13,0.056422
294,14,0.014808
294,15,0.033356
294,20,0.129518
294,22,0.012913
294,24,0.030285
294,25,0.440011
294,26,0.134688
294,29,0.071485
294,34,0.049734
294,36,0.089328
294,37,0.018218
294,38,0.075391
295,1,0.022204
295,2,0.617304
295,3,0.116688
295,4,0.144368
295,6,0.063173
295,8,0.033163
295,11,0.062268
295,13,0.018254
295,14,0.017319
295,15,0.008596
295,22,0.060003
295,25,0.021453
295,29,0.038558
295,32,0.027586
295,33,0.076021
296,1,0.053465
296,2,0.074366
296,3,0.163885
296,4,0.108259
296,5,0.188238
296,13,0.457188
297,1,1.510169
297,2,0.743224
297,6,0.343208
297,9,0.035505
297,10,0.488221
297,11,0.337595
297,12,0.602300
297,14,0.376911
297,15,0.299751
297,16,1.025537
297,17,1.300387
297,18,0.711595
297,19,0.787528
297,21,0.093777
297,22,0.393784
297,23,0.301423
297,24,0.400996
297,25,0.364416
297,26,1.175137
297,27,0.018802
297,29,0.025893
297,30,0.300172
297,31,0.322120
297,32,0.467562
297,34,0.077563
297,35,0.474476
299,6,0.226755
299,20,0.013222
299,22,0.021608
299,36,0.014829
299,38,0.017306
300,1,0.128916
300,2,0.405327
300,3,0.438940
300,4,0.048064
300,5,0.047421
300,9,0.142194
300,11,0.146274
300,14,0.039164
300,15,0.019022
300,16,0.471773
300,17,0.754979
300,18,0.038234
300,19,0.027116
300,20,0.128421
300,21,0.606113
300,23,0.857249
300,24,0.137479
300,26,0.450468
300,29,0.594821
300,30,0.135304
300,33,0.025096
300,34,0.362627
300,35,0.823662
300,36,0.182569
300,37,0.069412
301,1,0.074763
301,2,0.198484
301,3,0.331240
301,4,0.051634
301,5,0.374090
301,6,0.549053
301,8,0.051185
301,9,0.159443
301,11,0.023396
301,13,0.121326
301,14,0.139284
301,15,0.043469
301,16,0.110420
301,17,0.115747
301,18,0.219196
301,19,0.124649
301,22,0.073959
301,23,0.224503
301,24,0.234196
301,26,0.145623
301,29,0.486226
301,30,0.029504
301,31,0.021790
301,33,0.369768
301,35,0.022980
302,4,0.074400
302,8,0.012580
302,16,0.168421
302,17,0.062692
302,18,0.285751
302,31,0.018016
302,33,0.240015
302,34,0.326424
303,2,0.071973
303,5,0.454595
303,8,0.012373
303,10,0.411434
303,13,0.420598
303,17,0.171840
303,18,0.146084
303,19,0.660790
303,20,0.446619
303,21,0.302391
303,22,0.088255
303,23,1.146093
303,25,0.095245
303,29,0.309737
303,31,0.167212
303,34,0.061036
303,35,0.116301
303,36,0.070221
303,37,0.141916
304,1,0.511664
304,2,0.182466
304,3,0.071332
304,4,1.115369
304,5,0.658404
304,9,0.635892
304,11,0.411663
304,12,0.104602
304,17,0.068229
304,18,0.541834
304,24,0.786594
304,25,0.034274
304,26,0.418805
304,33,0.053999
304,36,0.359494
304,37,0.286606
304,38,0.444391
305,1,0.054763
305,8,0.567782
305,9,0.115653
305,10,0.262726
305,15,0.101846
305,17,0.667254
305,18,0.155853
305,20,0.536294
305,21,0.219865
305,22,0.057866
305,23,0.115493
305,24,0.172023
305,25,0.041424
305,26,0.029770
305,27,0.043020
305,29,0.591348
305,30,0.430477
305,31,0.041038
305,34,0.308043
306,1,0.019566
306,2,0.018836
306,3,0.032474
306,5,0.040829
306,6,0.035853
306,8,0.036554
306,10,0.066768
306,11,0.030647
306,14,0.033890
306,16,0.075472
306,17,0.097022
306,19,0.046419
308,1,0.012225
308,2,0.075425
308,19,0.078424
308,23,0.497752
308,25,0.092175
308,34,0.457573
309,9,0.026969
309,13,0.066661
309,14,0.011190
309,16,0.114178
309,24,0.403073
309,38,0.057243
311,3,0.518931
311,4,0.129944
311,5,0.030641
311,9,0.180264
311,10,0.034417
311,11,0.040963
311,14,0.051675
311,15,0.030938
311,16,0.033658
311,19,0.100926
311,20,0.019500
311,22,0.022877
311,23,0.055996
311,24,0.066967
311,26,0.096815
311,30,0.478902
311,33,0.143753
312,2,0.012768
312,3,0.397215
312,10,0.335756
312,11,0.056239
312,23,0.054844
312,24,0.692755
312,25,0.072070
312,27,0.125869
313,1,0.040447
313,2,0.062890
313,9,0.012723
313,16,0.012654
313,18,0.391815
313,19,0.054221
313,21,0.018288
313,22,0.052163
313,23,0.121702
313,24,0.057454
313,25,0.026776
313,26,0.056232
313,28,0.020204
313,29,0.027879
313,30,0.052512
313,32,0.019376
313,33,0.033857
314,2,0.455947
314,3,0.088299
314,4,0.340093
314,6,0.096154
314,8,0.338894
314,9,1.167950
314,10,0.559225
314,16,0.255735
314,18,0.034550
314,24,0.037910
314,25,0.449429
314,26,0.323497
314,27,0.153613
314,34,0.510922
314,35,0.033358
314,36,0.019269
314,37,0.671941
314,38,0.048009
315,1,0.017023
315,2,0.092818
315,3,0.147677
315,5,0.040718
315,6,0.051635
315,8,0.021683
315,11,0.026322
315,13,0.042388
315,14,0.249563
315,16,0.152018
315,17,0.520834
315,18,0.510002
315,20,0.047195
315,21,0.017057
315,22,0.161325
315,23,0.425809
315,24,0.363551
315,25,0.013943
315,27,0.152526
315,29,0.088517
315,31,0.128490
315,34,0.433451
315,36,0.014434
316,8,0.064014
316,10,0.051877
316,37,0.130852
316,38,0.577889
318,1,1.955862
318,2,0.199690
318,3,1.369986
318,4,1.463140
318,5,1.636864
318,6,0.775283
318,8,0.135536
318,9,0.922262
318,10,0.657888
318,11,0.499086
318,13,1.030449
318,15,0.884409
318,16,0.042275
318,17,1.424301
318,18,0.757272
318,19,0.523061
318,20,1.085715
318,21,1.696586
318,23,1.195676
318,24,0.964190
318,25,0.856948
318,26,0.164927
318,27,1.390661
318,30,1.024318
318,31,1.100626
318,33,1.037583
318,34,1.681681
318,35,1.239766
318,36,0.640673
318,37,1.221366
319,1,0.072870
319,5,0.846809
319,8,0.056596
319,15,0.714499
319,16,0.011521
319,20,0.528813
319,21,0.140219
319,22,0.145666
319,23,0.443709
319,25,0.952633
319,27,0.106993
319,29,0.710959
319,30,0.687209
319,34,0.689874
319,35,0.165838
319,37,0.425883
319,38,0.299823
321,1,0.016862
321,3,0.012573
321,4,0.019524
321,5,0.032864
321,21,0.012648
321,27,0.045555
321,29,0.015827
321,31,0.013178
321,33,0.031748
321,35,0.013959
321,36,0.022866
325,21,0.022016
325,25,0.045431
325,37,0.125122
325,38,0.028166
326,1,0.083747
326,2,0.161671
326,3,0.033564
326,5,0.096649
326,6,0.139043
326,10,0.508365
326,11,0.065029
326,14,0.495664
326,15,0.348979
329,4,0.013186
329,22,0.440156
329,27,0.343942
329,36,0.025587
330,1,0.071474
330,23,0.049701
330,38,0.013194
331,1,0.016855
331,9,0.080280
331,11,0.420241
331,12,0.288104
331,13,0.027252
331,14,0.264843
331,17,0.401363
331,22,0.331716
331,23,0.017296
331,24,0.015838
331,29,0.090461
331,33,0.040281
331,37,0.034382
332,1,0.051224
332,12,0.026144
332,13,0.022985
332,15,0.007984
332,19,0.370646
332,20,0.019846
332,24,0.181694
332,27,0.084205
332,29,0.017667
332,35,0.048057
332,36,0.018202
332,37,0.030717
333,1,0.072609
333,2,0.083274
333,3,0.402192
333,4,0.782964
333,6,0.321446
333,9,0.018945
333,11,0.047991
333,12,0.221122
333,13,0.033481
333,14,0.012461
333,16,0.110971
333,17,0.135306
333,18,0.231613
333,19,0.166597
333,20,0.538509
333,22,0.994864
333,23,0.469619
333,24,0.108402
333,26,0.083865
333,27,0.035454
333,29,0.016826
333,30,0.383159
333,31,0.284278
333,33,0.677541
333,34,0.448869
333,35,0.088981
333,36,0.336875
333,37,0.977810
333,38,0.387477
335,1,0.360067
335,2,0.082048
335,3,0.761804
335,4,0.060457
335,5,0.133557
335,6,0.748344
335,10,0.060748
335,11,0.572329
335,12,0.639172
335,13,0.382310
335,14,0.664254
335,16,0.470143
335,17,0.245963
335,18,0.722034
335,19,0.637267
335,20,1.696692
335,21,0.085633
335,22,0.957046
335,23,0.280809
335,24,0.975999
335,26,0.524963
335,27,0.198377
335,29,0.500269
335,30,1.406903
335,33,0.721538
335,34,0.639987
335,35,0.180441
335,37,1.471417
335,38,0.758168
336,15,0.018024
336,17,0.054536
337,29,0.042700
337,34,0.062835
337,36,0.104240
338,1,0.063716
338,4,0.195723
338,13,0.010712
338,16,0.522503
338,21,0.033466
338,29,0.112736
338,30,0.147770
338,37,0.539711
340,3,0.258004
340,5,0.653414
340,6,0.049682
340,11,0.033182
340,12,0.069349
340,13,0.019018
340,22,0.046140
340,24,0.917495
340,29,0.035262
340,31,0.466161
340,33,0.226669
340,36,0.104602
340,37,0.128868
340,38,0.413075
341,20,0.017723
341,27,0.024337
341,30,0.606963
341,31,0.095402
341,33,0.026543
341,34,0.088021
341,37,0.198513
342,1,0.420171
342,2,0.054429
342,3,0.009752
342,10,0.042909
342,12,0.131192
342,14,0.016137
342,19,0.145665
342,22,0.073989
342,23,0.023417
342,24,0.563034
342,26,0.025905
342,29,0.030582
342,31,0.439641
342,38,0.016357
344,3,0.264094
344,4,0.432000
344,5,0.036166
344,14,0.127862
344,15,0.017075
344,16,0.052838
344,19,0.079542
344,23,0.020430
344,24,0.061393
345,9,1.297552
345,16,0.803261
345,17,0.524094
345,18,0.546459
345,19,0.526653
345,20,0.024410
345,29,0.054162
345,30,0.436564
345,31,0.644695
345,34,0.128894
345,35,0.384979
345,36,0.550263
345,37,0.694073
346,1,0.042181
346,3,0.163286
346,4,0.024529
346,5,0.035488
346,6,0.010139
346,8,0.139149
346,9,0.104851
346,10,0.129381
346,11,0.018068
346,12,0.073486
346,13,0.457444
346,14,0.013225
346,15,0.687209
346,17,0.599158
346,18,0.135161
346,19,0.160834
346,21,0.035965
346,22,0.124991
346,23,0.102996
346,24,0.012923
346,25,0.052492
346,26,0.767264
346,27,0.212917
346,29,0.256788
346,30,0.172793
346,31,0.218626
346,32,0.978954
346,33,0.072104
349,26,0.020598
349,27,0.041157
349,28,0.069671
349,29,0.013437
354,4,0.192220
354,5,0.051227
354,14,0.443367
354,15,0.080091
354,17,0.806029
354,18,0.573238
354,23,0.066463
354,24,0.825191
354,26,0.061832
356,1,0.649457
356,3,0.856662
356,9,1.549361
356,10,0.639933
356,11,0.153697
356,12,0.145559
356,13,0.630722
356,14,1.845436
356,15,0.055090
356,19,0.152761
356,20,0.582607
356,21,0.304060
356,22,0.545309
356,24,0.340212
356,26,0.090067
356,29,1.388823
356,30,0.118368
356,32,0.486057
356,33,0.665946
356,34,2.113745
356,36,2.872205
356,37,0.838439
357,1,0.046862
357,3,0.059308
357,5,0.089087
357,6,0.055631
357,8,0.052823
357,11,0.053634
357,18,0.051824
357,20,0.031960
357,26,0.036537
357,27,0.185516
357,36,0.090394
357,38,0.033693
358,1,0.158725
358,2,0.056129
358,6,0.016554
358,9,0.052672
358,12,0.044315
358,16,0.024486
358,18,0.585801
358,21,0.037041
358,24,0.116991
358,29,0.089859
358,32,0.180986
358,36,0.661028
358,37,0.012800
359,5,0.044551
359,6,0.076247
359,8,0.158463
360,14,0.059793
360,32,0.048764
365,6,0.111047
365,8,0.036253
365,9,0.216221
365,10,0.489462
365,11,0.048580
365,12,0.020483
365,14,0.158265
365,27,0.102753
365,28,0.177490
365,29,0.437762
365,31,0.061985
365,32,0.398223
365,33,0.916637
365,34,0.090032
365,35,0.072660
366,1,0.056297
366,4,0.175345
366,6,0.475929
366,8,0.058937
366,12,0.079557
366,13,0.096163
366,16,0.057595
366,17,0.087307
366,18,0.520602
366,19,0.288803
366,20,0.045681
366,21,0.141301
366,22,0.424890
366,23,0.080016
366,24,0.415703
366,27,0.093991
366,29,0.227583
366,30,0.075443
366,31,0.096057
366,32,0.015812
366,33,0.033449
366,35,0.405945
366,36,0.600688
366,37,0.044813
367,4,0.022805
368,1,0.323573
368,3,0.197549
368,4,0.188800
368,20,0.064891
368,21,0.099668
368,22,0.053148
368,23,0.053138
368,24,0.150748
368,27,0.070533
368,29,0.126208
368,35,0.017254
368,36,0.034116
368,38,0.075004
369,1,0.057827
369,2,0.037454
369,3,0.834624
369,4,0.173979
369,6,0.251100
369,8,0.100369
369,9,1.257854
369,10,0.812256
369,11,0.036072
369,12,0.186820
369,13,0.276215
369,14,0.468336
369,15,0.395771
369,16,0.059289
369,17,0.288786
369,18,0.030962
369,20,0.067621
369,21,0.096897
369,23,0.297494
369,24,0.361439
369,27,0.234154
369,31,0.101274
369,32,0.071901
369,33,0.021152
369,36,0.699913
369,37,0.194097
369,38,0.465423
370,4,0.101161
370,6,0.091959
370,9,0.510828
370,14,0.078295
370,15,0.395789
370,16,0.862474
370,18,0.325746
370,19,0.036333
370,20,0.132751
370,23,0.728603
370,26,0.091515
370,28,0.076612
370,29,0.126770
370,30,0.114945
370,32,0.233771
370,37,0.178878
371,1,0.217641
371,4,0.095544
371,6,0.211164
371,8,0.154237
371,11,0.338436
371,14,0.764005
371,16,0.051920
371,17,0.177771
371,18,0.142151
