element,GW,expected_goals
192,18,0.092053
192,21,0.031917
192,22,0.406244
192,23,0.085266
192,24,0.065346
192,34,0.062340
192,35,0.099506
192,37,0.068971
192,38,0.049190
193,3,0.049672
193,4,0.024516
193,11,0.015908
193,14,0.106295
193,16,0.127904
193,20,0.015529
194,2,0.127438
194,20,0.031504
194,22,0.016455
194,23,0.018139
194,25,0.050115
194,27,0.018835
194,28,0.069074
194,32,1.038605
194,35,0.051882
194,36,0.154889
196,7,0.009735
196,32,0.012035
198,1,0.028270
198,2,0.274618
199,1,0.405544
199,2,0.481008
199,3,0.136751
199,4,0.465971
199,5,0.678667
199,6,0.160749
199,7,0.137965
199,8,0.164503
199,9,0.146582
199,14,0.397694
199,15,0.125691
199,16,0.043808
199,18,0.178742
199,19,0.404241
199,20,0.484908
199,21,0.067489
199,22,0.034524
199,23,0.229422
199,25,0.110693
199,26,0.210900
199,27,0.252180
199,28,0.449792
199,30,0.144546
199,31,0.092847
199,32,1.066057
199,33,0.180510
199,35,0.810043
199,36,0.992835
199,37,0.130850
200,6,0.462231
200,9,0.052028
200,10,0.823965
200,11,0.137826
200,13,0.107870
200,14,0.038504
200,21,0.363491
200,25,0.249441
200,30,0.062629
200,33,0.399726
200,35,0.055858
201,6,0.010163
203,5,0.019034
203,7,0.023896
203,8,0.101376
203,9,0.016422
203,10,0.119576
203,13,0.078432
203,15,0.112787
203,17,0.083127
203,21,0.035915
203,23,0.028245
203,25,0.014731
203,26,0.022600
203,27,0.025033
203,32,0.049942
203,33,0.049112
203,35,0.012960
203,36,0.025841
203,38,0.038918
205,3,0.094110
205,4,0.088016
205,8,0.108184
205,10,0.173089
205,17,0.015685
205,19,0.066513
205,20,0.012462
205,22,0.048463
205,28,0.095894
205,32,0.085452
205,33,0.055746
205,35,0.064877
206,2,0.009222
206,5,0.017923
206,6,0.013180
206,7,0.015302
206,8,0.009141
206,12,0.009111
206,13,0.033801
206,14,0.033947
206,15,0.133409
206,17,0.041812
206,18,0.026834
206,19,0.111277
206,20,0.054997
206,23,0.025693
206,24,0.036882
206,26,0.064726
206,27,0.039217
206,28,0.022955
206,32,0.075041
206,36,0.061225
207,2,0.296287
207,3,0.032858
207,4,1.355365
207,6,0.012059
207,8,0.091807
207,9,0.431966
207,10,0.457110
207,11,1.207641
207,12,0.093997
207,13,0.468810
207,14,0.747070
207,15,0.025313
207,16,0.018422
207,17,0.482706
207,18,0.028376
207,19,0.525580
207,20,0.571096
207,21,1.118716
207,22,0.926173
207,23,0.063937
207,24,1.687664
207,25,0.836815
207,26,0.468454
207,27,0.385428
207,30,0.095523
207,31,0.046614
207,32,0.575385
207,33,0.080674
207,35,0.045979
207,36,0.792251
207,37,0.118089
207,38,0.636085
208,30,0.112619
208,32,0.042067
208,37,0.142236
208,38,0.082466
210,1,0.058158
210,3,0.096515
210,4,0.029615
210,10,0.047573
210,12,0.044240
210,21,0.394212
210,24,0.085317
210,27,0.488062
210,36,0.077303
211,4,0.321669
211,6,0.140532
211,9,0.067927
211,10,0.427609
211,11,0.424072
211,12,0.029830
211,13,1.083704
211,14,0.093162
211,15,0.113393
211,16,0.444909
211,18,0.098523
211,19,0.714348
211,23,0.020278
211,24,0.056872
211,25,0.082054
211,26,0.146403
211,27,0.064741
211,28,0.360191
211,31,0.058084
211,32,0.144325
211,33,0.117229
211,35,0.063854
211,36,0.195801
211,37,0.116574
214,6,0.047521
214,8,0.038119
214,12,0.055142
214,17,0.054787
216,1,0.067151
216,2,0.018554
216,3,0.019062
216,6,0.032414
216,9,0.052356
216,27,0.054747
216,33,0.049499
216,35,0.018472
217,1,0.104974
217,2,0.114979
217,5,0.015514
217,9,0.043322
217,11,0.118115
217,14,0.014996
217,16,0.111601
217,18,0.031465
217,19,0.052229
217,20,0.015694
217,21,0.071995
217,24,0.957317
217,26,0.554797
217,28,0.191459
217,29,0.137532
217,31,0.065649
217,32,0.331338
217,33,0.102008
217,34,0.391138
217,37,0.341286
218,9,0.519980
218,10,0.623968
218,12,0.578586
218,13,0.189655
218,19,0.026898
218,23,0.089137
218,24,0.956892
218,25,0.553924
218,26,0.834762
218,27,0.768671
218,28,0.768210
218,29,0.110779
218,30,0.337119
218,33,0.037373
218,34,0.038062
218,35,0.658065
218,36,0.385931
218,37,0.953248
218,38,0.186820
219,12,0.036826
219,18,0.009503
219,19,0.061886
219,21,0.081199
219,24,0.480768
219,26,0.058411
219,28,0.101132
219,33,0.407609
219,36,0.036047
219,37,0.011302
220,2,0.047647
220,3,0.595166
220,4,0.690205
220,5,0.615139
220,6,0.478064
220,7,0.167285
220,8,0.957987
220,9,0.105976
220,10,0.118603
220,11,0.202575
220,12,0.261301
220,13,0.281113
220,14,0.337725
220,18,0.072450
220,19,0.108234
220,21,0.829726
220,22,1.429015
220,35,0.037528
220,36,0.236006
220,38,0.411783
221,3,0.441952
222,1,0.010658
222,3,0.101971
222,6,0.016359
222,7,0.425138
222,9,0.021513
222,10,0.029933
222,11,0.040596
222,12,0.054111
222,18,0.016408
222,20,0.042369
222,21,0.038768
222,24,0.018039
222,25,0.035445
222,26,0.019183
222,27,0.011900
222,28,0.013303
222,32,0.047509
222,34,0.024722
223,5,0.015612
223,7,0.043738
223,24,0.080491
223,27,0.037273
223,32,0.107484
223,37,0.217036
223,38,0.056527
224,1,0.149132
224,2,0.195844
224,3,0.063182
224,9,0.044017
224,10,0.320401
224,14,0.714904
224,17,0.310373
224,18,0.081280
224,24,0.191374
224,26,0.489961
224,27,0.099885
224,28,0.054250
224,29,0.112484
224,30,0.021353
224,32,0.140476
224,36,0.093687
224,38,0.056887
226,1,0.097156
226,3,0.083167
226,24,0.013604
228,1,0.008444
228,3,0.448026
228,4,0.014470
228,8,0.045548
228,9,0.018471
228,10,0.204079
228,36,0.308667
230,2,0.031253
230,3,0.079510
230,4,0.032158
230,5,0.151942
230,6,0.396431
230,7,0.038034
230,8,0.058176
230,9,0.046874
230,12,0.140759
230,14,0.095880
230,34,0.315635
230,35,0.019741
231,6,0.006441
231,10,0.035819
231,11,0.061488
231,12,0.204764
231,14,0.052461
231,16,0.011312
231,20,0.017062
231,22,0.102556
231,33,0.035971
231,36,0.018100
231,37,0.013447
232,2,0.067812
232,3,0.272881
232,5,0.425643
232,8,0.390148
232,10,0.079099
232,11,0.056522
232,12,0.158091
232,14,0.016571
232,17,0.583196
232,18,0.332326
232,19,0.147185
232,22,0.450226
232,23,0.707883
232,24,0.548534
232,31,0.827785
232,32,0.432597
232,33,0.106226
232,35,0.036548
232,37,0.916338
232,38,0.042577
233,1,0.484225
233,2,0.104150
233,3,0.669617
233,9,0.411582
233,10,0.052306
233,11,0.117179
233,17,0.386491
233,21,0.034918
233,32,0.012726
233,33,0.124343
234,20,0.066125
236,1,0.007127
236,2,0.119077
236,3,0.291481
236,6,0.134613
236,10,0.014607
236,11,0.063984
236,14,0.057861
236,22,0.265748
236,24,0.098686
236,27,0.010289
236,28,0.039001
236,33,0.075030
237,29,0.101456
237,34,0.057620
238,8,0.043606
238,11,0.044262
238,14,0.055890
238,17,0.043486
238,25,0.047370
239,1,0.106604
239,2,0.218464
239,3,0.312259
239,4,1.157954
239,5,0.110195
239,6,0.036020
239,7,1.254607
239,9,0.237805
239,10,0.139089
239,12,0.034706
239,16,0.061033
239,17,0.079437
239,21,0.548305
239,22,0.251214
239,23,0.064683
239,24,0.110816
239,25,0.155565
239,26,0.044541
239,27,0.047994
239,30,0.046645
239,34,0.036069
239,35,0.064939
239,37,0.077781
239,38,0.065733
240,2,0.053790
240,4,0.269754
240,5,0.092154
240,6,0.043867
240,7,0.545496
240,8,0.771481
240,9,0.024535
240,10,0.074239
240,11,0.363560
240,12,0.045793
240,15,0.098626
240,16,0.119885
240,18,0.056130
240,21,0.164247
240,26,0.042590
240,27,0.108994
240,29,0.107038
240,31,0.127550
240,33,0.073004
240,34,0.039048
240,36,0.015863
240,38,0.899445
241,1,0.107878
241,4,0.073440
241,6,0.013994
241,10,0.062412
241,13,0.055985
241,18,0.049818
241,22,0.180716
241,24,0.081226
241,25,0.370671
241,34,0.043201
243,13,0.030280
243,17,0.022163
243,20,0.025095
243,22,0.044584
243,32,0.036907
243,36,0.031162
243,37,0.424926
243,38,0.125577
244,10,0.074574
244,18,0.019181
244,19,0.066480
244,25,0.052892
244,28,0.053619
244,29,0.068672
245,3,0.074538
245,8,0.017937
245,9,0.075972
245,13,0.282728
247,1,0.017408
247,2,0.357441
247,3,0.037857
247,4,0.024180
247,5,0.654618
247,6,0.035082
247,7,0.063527
247,9,0.152948
247,10,0.066108
247,11,0.118159
247,12,0.119711
247,13,0.460795
247,14,0.427847
247,16,0.074976
247,17,0.435796
247,18,0.030465
247,19,0.154279
247,20,0.068921
247,21,0.032161
247,22,0.138322
247,23,0.099609
247,25,0.155437
247,26,0.013958
247,27,0.081247
247,28,0.073700
247,29,0.092320
247,31,0.119330
247,32,0.073379
247,33,0.068987
247,34,0.112134
247,35,0.079720
247,36,0.126901
247,37,0.090981
247,38,0.011703
249,16,0.055888
249,19,0.011488
249,20,0.018784
249,21,0.654389
249,22,0.358676
249,25,0.096418
249,30,0.012405
249,32,0.059519
249,34,0.039143
249,35,0.103977
249,37,0.017834
251,1,0.076187
251,2,0.417638
251,3,0.414937
251,5,0.129704
251,7,0.313516
251,14,0.103077
251,16,0.487285
251,17,0.157026
251,18,0.418706
251,20,0.023332
251,22,0.450481
251,23,0.124007
251,24,0.672716
251,25,0.072695
251,27,0.428089
251,29,0.397953
251,30,0.680357
251,31,0.864482
251,32,0.127413
252,3,0.057897
252,4,0.630055
252,5,0.763697
252,6,0.899050
252,7,0.388208
252,8,1.572348
252,9,0.246354
252,10,0.092443
252,11,0.307980
252,12,0.416141
252,13,0.470270
252,15,0.041792
252,17,0.060690
252,18,0.174090
252,19,0.350366
252,20,1.936048
252,21,0.782657
252,22,0.077699
252,23,0.067954
252,24,0.542918
252,25,0.387331
252,26,0.023902
252,27,0.362181
252,28,0.472394
252,29,0.038900
252,30,0.076576
252,34,0.723249
252,35,0.011636
252,36,0.555753
252,37,0.768482
252,38,0.097839
254,9,0.016117
254,25,0.066983
254,31,0.050773
255,5,0.061638
255,6,0.042367
255,8,0.028478
255,9,0.018117
255,11,0.055543
255,12,0.015051
255,13,0.019218
255,18,0.538275
255,21,0.079890
255,22,0.066526
255,24,0.037269
255,26,0.017741
257,1,0.081323
257,2,0.413547
257,3,0.069631
257,4,0.130560
257,5,0.178276
257,6,0.101165
257,8,0.056331
257,9,0.056172
257,10,0.041443
257,11,0.016663
257,12,0.011779
257,13,0.044667
257,33,0.142701
257,34,0.035222
257,37,0.051737
257,38,0.052449
258,17,0.051004
259,10,0.226934
259,11,0.507825
259,12,0.023772
259,14,0.089052
259,16,0.397088
259,17,0.358745
259,18,0.368069
259,19,0.316300
259,20,0.117340
259,21,0.228274
259,22,0.047989
259,34,0.020492
259,35,0.297895
259,36,0.263304
259,37,0.015177
259,38,0.075033
260,16,0.100876
260,17,0.394253
262,17,0.019860
262,18,0.044951
262,19,0.197485
262,20,0.066406
262,21,0.061920
262,24,0.647055
262,26,0.072824
262,30,0.418708
262,37,0.077893
262,38,0.093175
263,8,0.084241
263,9,0.026997
263,11,0.026343
263,13,0.185402
263,15,0.082896
263,22,0.119370
263,36,0.340831
264,6,0.107921
264,7,0.016658
264,9,0.052156
264,14,0.046176
264,16,0.042460
264,17,0.033733
264,21,0.085338
265,8,0.084493
265,10,0.085901
265,12,0.436209
265,15,0.362661
265,16,0.096843
265,37,0.105498
265,38,0.162925
266,14,0.052558
267,3,0.058860
267,4,0.039063
267,5,0.057128
267,6,0.039154
267,9,0.082385
267,10,0.059966
267,11,0.064476
267,16,0.080288
267,20,0.063026
267,24,0.057804
267,28,0.018250
267,29,0.019565
267,37,0.102196
268,3,0.373671
268,4,0.486801
268,5,0.032873
268,6,0.856970
268,7,0.305270
268,8,0.149350
268,9,0.408386
268,11,0.906446
268,12,1.120329
268,13,0.069663
268,14,0.306690
268,15,0.599556
268,16,0.532068
268,19,1.006622
268,20,0.707883
268,21,0.018580
268,22,0.121178
268,24,0.722114
268,25,0.225221
268,26,0.296114
268,27,0.164088
268,28,0.157539
268,29,0.201158
268,30,0.331828
268,31,0.562734
268,32,0.116131
268,34,0.096602
268,35,0.148988
268,36,0.030551
268,38,0.040342
270,1,0.100451
270,3,0.008572
270,5,0.065387
270,7,0.553024
270,14,0.007678
270,23,0.460752
270,28,0.036537
270,36,0.064320
270,38,0.038562
272,5,0.487405
272,9,0.312344
272,23,0.271509
272,27,0.046253
272,29,0.067244
272,32,0.311069
272,33,0.047104
272,35,0.564512
272,36,0.117118
272,37,0.331820
274,1,0.158554
274,3,0.082838
274,4,0.080073
274,5,0.023971
274,6,0.030708
274,8,0.105788
274,10,0.128572
274,11,0.084179
274,12,0.165624
274,13,0.067921
274,15,0.027058
274,16,0.681679
274,17,0.014903
274,19,0.100373
274,21,0.083518
274,22,0.089773
274,23,0.016111
274,24,0.096690
274,26,0.460470
274,29,0.090284
274,35,0.018956
274,36,0.041834
274,37,0.210593
274,38,0.416643
275,10,0.029878
275,20,0.336310
275,22,0.071958
275,28,0.334550
275,30,0.314951
275,32,0.274320
278,5,0.073719
278,6,0.041397
278,7,0.053728
278,12,0.012354
278,14,0.016609
278,22,0.009691
278,31,0.014386
278,36,0.020348
278,37,0.012928
278,38,0.019910
281,1,0.014546
281,6,0.025083
281,7,0.012098
281,8,0.127350
281,13,0.013963
281,15,0.066911
281,16,0.054958
281,18,0.013468
281,27,0.025299
281,30,0.018127
281,32,0.050479
281,33,0.090760
281,36,0.031659
282,1,0.045066
282,6,0.268389
282,27,0.015536
284,3,0.053988
285,10,0.057502
285,15,0.025103
285,21,0.086836
285,23,0.015464
285,29,0.031114
285,32,0.022183
288,34,0.092313
288,36,0.504843
289,12,0.062366
289,13,0.008939
289,14,0.279442
289,21,0.187608
289,24,0.042829
289,29,0.182194
289,32,0.880529
290,1,0.007575
290,2,0.018106
290,8,0.038520
290,15,0.514350
290,25,0.016645
290,34,0.025221
291,2,0.585178
291,5,0.042109
291,8,0.406826
291,10,0.113453
291,23,0.058508
291,24,0.094874
291,27,0.009685
291,31,0.075685
291,36,0.067408
295,1,0.055959
295,3,0.110726
295,4,0.043729
295,6,0.191996
295,8,0.032290
295,13,0.115757
295,15,0.266823
295,17,0.015574
295,18,0.076799
295,19,0.673615
295,21,0.081043
295,23,0.081197
295,24,0.076680
295,27,0.063639
295,36,0.017542
296,22,0.067480
296,24,0.052894
296,27,0.028007
298,4,0.704250
298,5,0.638217
298,8,0.019457
298,9,0.038215
298,10,0.378498
298,13,0.039189
298,15,0.047959
298,17,0.031558
298,19,0.032274
298,20,0.476926
298,21,0.343145
298,22,0.060745
298,24,0.015286
298,25,0.034185
298,27,0.044063
298,32,0.250802
299,1,0.012169
299,10,0.019853
299,12,0.045062
299,14,0.883922
299,16,0.057146
299,32,0.047098
299,35,0.060183
299,36,0.058361
299,37,0.161256
300,1,0.090336
300,2,0.061413
300,5,0.094386
300,9,0.026145
300,11,0.305354
300,12,0.084911
300,14,0.453854
300,25,0.094011
300,27,0.072101
300,32,0.049139
300,33,0.098292
300,35,0.405367
301,3,0.017391
301,4,0.019146
301,5,0.274387
301,32,0.498109
302,28,0.021178
302,30,0.082216
305,13,0.031353
305,29,0.014700
305,32,0.074998
305,35,0.203232
306,1,0.788265
306,4,0.465015
306,7,0.353323
306,8,0.858434
306,9,0.592558
306,10,0.041644
306,14,0.868022
306,15,0.459850
306,16,0.030345
306,17,0.632748
306,19,0.898002
306,20,0.439339
306,21,1.167222
306,22,0.015428
306,23,1.012585
306,26,0.451990
306,28,0.049191
306,29,0.617369
306,31,0.135599
306,34,0.725552
306,35,0.362054
306,36,0.019898
306,37,0.379526
307,2,0.010421
307,19,0.055941
307,27,0.037374
309,5,0.014838
309,9,0.013812
309,10,0.069686
309,11,0.025198
309,21,0.013481
309,22,0.027802
309,29,0.009657
311,1,0.027078
311,2,0.114100
311,4,0.014673
311,6,0.085007
311,7,0.050389
311,9,0.044866
311,13,0.082883
311,17,0.014451
311,18,0.117273
311,19,0.017394
311,20,0.045450
311,21,0.044599
311,22,0.062835
311,23,0.091372
311,24,0.122150
311,25,0.164293
311,28,0.397673
311,33,0.037468
311,34,0.112358
311,35,0.041645
311,36,0.061356
311,38,0.012223
313,1,0.595748
313,12,0.175591
313,20,0.062279
313,24,0.039791
313,32,0.029649
313,33,0.057607
313,37,0.095347
314,3,0.124964
314,6,0.012339
314,7,0.626260
314,8,0.093536
314,10,0.465998
314,13,0.062632
314,14,0.040913
314,15,0.076186
314,16,0.462786
314,24,0.101660
314,26,0.114773
316,3,0.093602
316,5,0.265126
316,10,0.073992
316,11,1.372183
316,12,0.116286
316,14,0.530458
316,16,0.088289
316,18,0.396730
316,22,1.140488
316,25,0.354142
316,28,1.334773
316,30,0.016167
316,34,0.041906
316,35,0.356477
316,38,0.247739
317,1,0.847743
317,2,0.814312
317,3,0.073187
317,4,0.586300
317,7,1.215484
317,16,0.480504
317,17,0.059328
317,19,0.372308
317,20,0.156780
317,21,1.375864
317,25,0.876582
317,30,0.403488
317,31,0.319865
317,33,1.177194
317,34,0.114808
317,35,0.098468
317,36,0.073647
317,38,0.445843
319,16,0.055482
319,23,0.088223
319,28,0.123095
319,31,0.147681
319,33,0.022006
319,34,0.138252
319,35,0.080495
319,36,0.033841
319,37,0.862044
321,2,0.030049
321,3,0.472778
321,5,0.072920
321,7,0.076811
321,8,0.048238
321,10,0.106549
321,11,0.091486
321,12,0.165150
321,13,1.513676
321,14,0.118487
321,16,0.513381
321,17,0.052837
321,18,0.074520
321,19,0.570833
321,20,0.459237
321,21,0.075686
321,22,0.675248
321,23,1.219752
321,24,0.011410
321,27,0.234000
321,33,0.458041
321,34,0.230890
321,35,0.035234
321,36,0.536877
321,37,0.124732
321,38,0.030305
322,10,0.319294
322,16,0.028802
323,4,0.023000
323,5,0.017284
323,7,0.044187
323,9,0.013651
323,10,0.025441
323,11,0.015132
323,12,0.627384
323,20,0.107228
323,21,0.101439
323,22,0.025289
323,24,0.053059
323,30,0.040198
323,32,0.017123
323,33,0.020234
323,34,0.030019
323,36,0.064386
323,37,0.013599
324,5,0.111071
324,6,0.073250
324,7,0.016865
324,8,1.048861
324,9,0.067155
324,10,0.110230
324,12,0.032592
324,13,0.061881
324,14,0.473848
324,16,0.061389
324,18,0.630505
324,19,0.153982
324,24,0.610663
324,25,0.034592
324,28,0.401778
324,30,0.054003
324,31,0.051869
324,32,0.019980
324,34,0.028976
324,36,0.111664
324,37,0.078245
324,38,0.016944
326,2,0.118411
326,3,0.074582
326,6,0.096727
326,10,0.546902
326,11,0.288475
326,22,0.089999
326,26,0.065598
326,30,0.159821
326,31,0.017902
326,33,0.196117
326,34,0.018634
326,36,0.053833
327,1,0.851658
327,2,0.562916
327,3,0.723117
327,4,0.041755
327,5,0.894198
327,6,0.057194
327,7,0.086168
327,8,0.093540
327,11,0.017678
327,12,0.136989
327,14,0.092423
327,16,0.400947
327,17,0.812217
327,19,0.304488
327,20,0.093077
327,21,0.022028
327,22,0.789753
327,24,0.677839
327,25,0.484722
327,26,0.054136
327,27,0.463929
327,28,0.249981
327,30,0.211261
327,31,0.279013
327,32,0.568020
327,33,0.227377
327,34,0.674379
327,36,1.186604
327,37,0.029552
327,38,0.404356
328,1,1.019957
328,2,0.402920
328,3,0.486475
328,4,0.130717
328,5,0.423683
328,6,1.074050
328,7,0.352749
328,8,0.737291
328,9,0.623949
328,10,0.370130
328,11,0.721354
328,12,1.550354
328,13,1.095963
328,14,0.710045
328,16,0.218252
328,17,2.049190
328,18,0.494781
328,19,1.564369
328,20,0.943369
328,21,0.363378
328,22,0.249220
328,23,0.380852
328,24,1.231380
328,25,1.309662
328,26,0.106157
328,27,0.200021
328,28,2.010177
328,30,0.170045
328,31,0.259784
328,32,0.031201
328,33,1.828276
328,34,0.310107
328,35,0.230097
328,37,1.511964
328,38,0.604750
329,1,0.065191
329,4,0.093096
329,5,0.028197
329,9,0.069875
329,10,0.059259
329,12,0.015532
329,14,0.192243
329,17,0.830746
329,18,0.020101
329,20,0.417864
329,21,0.033847
329,22,0.234344
329,23,0.029661
329,24,0.446462
329,25,0.039436
329,27,0.161512
329,30,0.017469
329,31,0.017270
329,32,0.404415
329,34,0.142106
333,32,0.085119
335,2,0.461032
335,5,0.036385
335,13,0.045012
335,18,0.032472
335,19,0.018402
335,25,0.090135
335,26,0.074085
335,28,0.137711
335,30,0.052823
335,31,0.031845
335,34,0.078184
335,36,0.397970
336,1,0.252458
336,2,0.044265
336,3,0.032939
336,4,0.122867
336,5,0.026528
336,6,0.582796
336,7,0.042056
336,8,0.141466
336,12,0.150781
336,13,0.119151
336,17,1.786935
336,21,0.515449
336,22,0.465006
336,23,0.277926
336,24,0.235150
336,25,0.253541
336,26,0.450583
336,27,0.183102
336,28,0.096978
336,30,0.081090
336,31,0.063623
336,33,0.047725
336,34,0.403084
336,36,0.034352
336,37,0.077118
336,38,0.030959
337,7,0.024576
337,10,0.071836
337,27,0.059678
337,33,0.368596
338,6,0.064992
338,7,0.308107
338,9,0.076045
338,11,0.136621
338,12,0.055689
338,21,0.037891
338,22,0.053404
338,23,0.076772
338,24,0.026012
338,31,0.458085
338,33,0.052933
338,34,0.374895
338,35,0.058262
338,36,0.126969
338,37,0.055282
338,38,0.035457
339,2,0.015638
339,4,0.076097
339,7,0.018887
339,9,0.439210
339,13,0.522910
339,16,0.114004
339,19,0.065980
339,20,0.376363
339,22,0.155023
339,23,0.029500
339,25,0.029523
339,32,0.173473
339,33,0.109586
339,34,0.013325
339,35,0.484411
340,5,0.038153
340,6,0.077082
340,9,0.020982
340,12,0.038435
340,14,0.065354
340,21,0.256773
340,24,0.069443
340,36,0.247378
340,38,0.125578
341,10,0.055417
341,12,0.113347
341,18,0.056171
342,1,0.183789
342,2,0.058577
342,3,0.209082
342,5,0.367233
342,6,0.145436
342,7,0.127126
342,8,0.318838
342,10,0.392635
342,11,0.031417
342,12,0.027897
342,13,0.146896
342,14,0.791387
342,18,0.431383
342,20,0.102293
342,28,0.067530
342,33,0.384892
342,36,0.272685
342,37,0.398983
345,1,0.081928
345,2,0.468326
345,3,0.299298
345,4,0.065255
345,11,0.017349
345,12,0.035077
345,13,0.286243
345,14,0.586184
345,15,0.019975
345,16,0.051586
345,19,0.050418
345,20,0.028849
345,21,0.162314
345,22,0.129798
345,26,0.044487
345,28,0.113398
345,31,0.053408
345,32,0.923425
345,33,0.208066
345,35,0.493912
345,36,0.332786
345,37,0.704223
346,1,0.096230
346,3,0.086937
346,5,0.047243
346,7,0.037860
346,8,0.128223
346,10,0.051673
346,13,0.059050
346,14,0.376078
346,16,0.031094
346,22,0.136835
346,26,0.095773
346,27,0.134763
346,28,0.083390
346,32,0.083847
346,38,0.312828
348,5,0.088049
348,6,0.110516
348,7,0.056687
348,8,0.021388
348,9,0.233520
348,10,0.219865
348,11,0.149277
348,12,0.290606
348,16,0.198765
348,17,0.464839
348,18,0.125836
348,19,0.017962
348,20,0.521514
348,21,0.746242
348,22,1.232043
348,23,0.542321
348,25,0.024038
348,26,0.095606
348,28,0.117656
348,31,0.428124
348,36,0.066308
349,2,0.116761
349,3,0.202345
349,4,0.071202
349,6,0.031168
349,8,0.013068
349,14,0.119068
349,17,0.096933
349,20,0.067975
349,30,0.463644
350,1,0.042870
350,3,0.084550
350,5,0.082174
350,6,0.278410
350,7,0.072540
350,8,0.018637
350,9,0.055673
350,10,0.177580
350,11,0.143141
350,12,0.137493
350,14,0.719398
350,15,0.055214
350,16,0.047301
350,17,0.376265
350,18,0.564360
350,21,0.142602
350,23,0.764855
350,24,0.066953
350,30,0.036826
350,33,0.168676
350,36,0.148904
350,38,0.100464
351,1,0.609791
351,2,1.711621
351,3,1.221701
351,4,0.679322
351,5,0.771137
351,6,0.363628
351,7,0.276950
351,9,2.268482
351,10,1.485653
351,11,1.950517
351,12,1.017957
351,13,0.105604
351,14,0.320605
351,15,0.733405
351,16,0.115284
351,17,0.070682
351,18,0.770557
351,19,0.976352
351,20,1.000179
351,21,0.632439
351,22,0.856588
351,23,0.409980
351,24,0.400138
351,25,0.100953
351,27,1.484222
351,28,0.122516
351,29,0.831016
351,36,0.036129
351,37,0.097029
351,38,0.857195
354,1,0.083141
354,5,0.132238
354,6,0.076994
354,7,0.198307
354,8,0.019016
354,9,0.182056
354,10,0.078848
354,11,0.045390
354,17,0.016679
354,18,0.097282
354,19,0.055434
354,21,0.069246
354,22,0.130648
354,23,0.067868
354,24,0.039898
354,28,0.033629
354,32,0.103374
354,33,0.107790
354,35,0.073833
354,36,0.055380
354,37,0.012585
355,2,0.507405
355,3,0.384956
355,7,0.069136
355,12,0.035713
355,13,0.082060
355,15,0.283650
355,18,0.060244
355,20,0.031040
355,26,0.072381
356,8,0.076618
356,9,0.109050
356,15,0.083049
356,23,0.259467
356,33,0.275885
356,37,0.015997
356,38,0.286457
357,19,0.066386
357,21,0.096210
357,22,0.425977
357,25,0.534929
357,30,0.052038
357,32,1.183547
357,33,0.028049
359,6,0.017275
359,7,0.020332
359,8,0.078178
359,10,0.177916
359,18,0.014430
359,25,0.068822
359,26,0.018306
359,29,0.016096
359,35,0.015800
361,3,0.488948
361,5,0.141666
361,7,0.026719
361,8,0.041008
361,9,0.014294
361,13,0.013006
361,16,0.149401
361,28,0.054136
361,29,0.108664
361,33,0.110947
361,35,0.013653
361,36,0.079791
362,5,0.529224
362,8,0.090615
363,4,0.024798
363,5,0.077377
364,2,0.336541
364,3,0.012431
364,4,0.017915
364,5,0.084764
364,9,0.026553
364,11,0.352597
364,12,0.125702
364,13,0.088114
364,15,0.239007
364,16,0.566247
364,17,0.157244
364,18,0.043690
364,19,0.071297
364,20,0.467576
364,21,1.119777
364,22,0.057301
364,24,0.071648
364,35,0.081704
364,36,0.030355
364,37,0.053713
364,38,0.409429
365,7,0.051841
365,14,0.049847
365,18,0.017136
365,21,0.462863
366,1,0.872229
366,2,0.080159
366,3,0.010541
366,4,0.249998
366,5,0.426848
366,7,0.040934
366,8,0.222520
366,9,0.445025
366,10,1.265556
366,11,0.491355
366,12,0.178950
366,13,0.085631
366,15,0.188401
366,16,1.245273
366,17,0.472726
366,18,0.026416
366,20,0.066846
366,21,0.251410
366,22,0.771076
366,23,0.079344
366,24,0.112887
366,25,0.015986
366,26,0.117532
366,28,0.463456
366,29,0.160645
366,30,0.095203
366,31,0.154904
366,33,0.214188
366,34,0.054655
366,36,0.075948
366,37,0.070959
366,38,0.187993
368,1,0.101933
368,2,0.066245
368,6,0.087785
368,8,0.056848
368,9,0.574747
368,10,0.017026
368,11,0.022423
368,18,0.009376
368,19,0.248608
368,25,0.196455
368,27,0.019704
368,28,0.020548
368,29,0.018600
368,30,0.104449
368,31,0.031182
368,34,0.123369
368,38,0.104007
369,2,0.020333
369,8,0.292656
369,9,0.287430
369,12,0.067507
369,14,0.054148
369,15,0.065036
369,17,0.153053
369,18,0.049852
369,20,0.028131
369,24,0.201268
369,25,0.101983
369,27,0.176781
369,29,0.047284
369,30,0.018849
369,38,0.015825
370,8,0.098737
370,9,0.018082
370,12,0.030182
370,29,0.076804
370,33,0.082523
370,34,0.033403
370,35,0.062042
370,36,0.042272
370,38,0.794493
371,7,0.051868
371,38,0.026503
372,1,0.375534
372,2,0.483692
372,4,0.569242
372,5,0.611298
372,6,0.135347
372,7,0.066747
372,8,0.501842
372,9,0.492035
372,10,0.473051
372,11,0.110278
372,12,0.336820
372,13,0.090206
372,15,0.434950
372,17,0.270398
372,18,0.038437
372,20,0.043202
372,21,0.834803
372,22,0.106626
372,24,0.515490
372,25,0.456955
372,26,0.089174
372,27,0.066207
