sweep,run_id,variant,variant_index,is_baseline,season,prior_season,start_gw,weeks,bank_up_to,infeasible,policy_points,hold_points,moves,hits,policy_per_gw,hold_per_gw,frozen_points,frozen_per_gw,frozen_captain_points,frozen_captain_per_gw,weekly_points,weekly_per_gw,hold_fixedcap_points,hold_fixedcap_per_gw,hold_nocap_points,hold_nocap_per_gw,decision_weeks,consulted_weeks,weighed_weeks,banked_weeks,free_at_decision,band_ready_weeks,band_moves,band_run_moves,band_worse_moves,band_exposure,ftv_weeks,ftv_priced_weeks,ftv_gate_calls,ftv_flips,ftv_mean_charge,ftv_mean_load,wc_trig_offered,wc_trig_weeks,wc_trig_weighed,wc_trig_gw,wc_trig_value,wc_trig_bar,bb_trig_offered,bb_trig_weeks,bb_trig_weighed,bb_trig_gw,bb_trig_value,bb_trig_bar,fh_trig_offered,fh_trig_weeks,fh_trig_weighed,fh_trig_gw,fh_trig_value,fh_trig_bar,prep_weeks,prep_credit_weeks,prep_bench_sum,prep_captain_sum,dose_act_doubles,dose_act_blanks,dose_late_doubles,dose_late_blanks,bench_boost_gw,bench_boost_pts,triple_captain_gw,triple_captain_pts,bench_boost_oracle_gw,bench_boost_oracle_pts,bench_boost_median_pts,bench_boost_threshold_pts,bench_boost_bar_pts,triple_captain_oracle_gw,triple_captain_oracle_pts,triple_captain_median_pts,triple_captain_threshold_pts,triple_captain_bar_pts,hold_xpoints,hold_xpoints_per_gw,policy_xpoints,policy_xpoints_per_gw,setting,min_expected_minutes,squad_hash,oracle,oracle_kind
BBRULE#1,1786990769-2609726,bench boost at entry+6,1,false,2024-25,2023-24,11,28,5,false,1799,1704,26,2,64.25,60.857142857142854,,,,,,,1704,60.857142857142854,1435,51.25,27,0,,,1.8888888888888888,27,26,16,6,19,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,10,10,10,8,17,3,0,0,,,,,,,,,,,1656.4013083792024,59.15718958497151,1751.5645662110298,62.55587736467964,,55,d7639030dcde,-,none
BBRULE#1,1786990769-2609726,bench boost at entry+6,1,false,2025-26,2024-25,11,28,5,false,1553,1489,25,1,55.464285714285715,53.17857142857143,,,,,,,1461,52.17857142857143,1304,46.57142857142857,27,0,,,2.5185185185185186,27,25,12,6,6,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,10,10,10,10,17,2,0,0,,,,,,,,,,,1489.4444416753352,53.19444434554769,1568.7966751892604,56.02845268533073,,55,b5c18c2f39b5,-,none
BBRULE#1,1786990769-2609726,bench boost at entry+6,1,false,2020-21,2019-20,16,23,5,false,1357,1189,25,3,59,51.69565217391305,,,,,,,1155,50.21739130434783,1042,45.30434782608695,22,0,,,1.6818181818181819,22,25,8,14,-12,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,43,34,32,23,22,4,0,0,,,,,,,,,,,1229.9728241965981,53.47707931289557,1391.0046000486986,60.47846087168255,,55,38103e5146cf,-,none
BBRULE#1,1786990769-2609726,bench boost at entry+6,1,false,2021-22,2020-21,16,23,5,false,1331,1260,28,5,57.869565217391305,54.78260869565217,,,,,,,1278,55.56521739130435,1153,50.130434782608695,22,0,,,1.0454545454545454,22,28,11,7,4,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,61,57,61,27,22,0,0,0,,,,,,,,,,,1299.404660675238,56.495854811966865,1395.862184481245,60.68966019483674,,55,88076620b267,-,none
BBRULE#1,1786990769-2609726,bench boost at entry+6,1,false,2022-23,2021-22,16,23,5,false,1368,1106,25,3,59.47826086956522,48.08695652173913,,,,,,,1045,45.43478260869565,938,40.78260869565217,22,0,,,1.3181818181818181,22,25,10,6,8,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,42,14,36,14,22,4,0,0,,,,,,,,,,,1120.5017860161925,48.71746895722576,1389.3739214705065,60.4075618030655,,55,f8a4e38b18ca,-,none
BBRULE#1,1786990769-2609726,bench boost at entry+6,1,false,2023-24,2022-23,16,23,5,false,1436,1077,25,3,62.43478260869565,46.82608695652174,,,,,,,1060,46.08695652173913,933,40.56521739130435,22,0,,,1.4545454545454546,22,25,9,6,7,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,21,21,21,17,22,0,0,0,,,,,,,,,,,1097.4323663170342,47.71445070943627,1460.057899071733,63.480778220510125,,55,36f167db5055,-,none
BBRULE#1,1786990769-2609726,bench boost at entry+6,1,false,2024-25,2023-24,16,23,5,false,1412,1336,22,2,61.391304347826086,58.08695652173913,,,,,,,1336,58.08695652173913,1143,49.69565217391305,22,0,,,1.8181818181818181,22,22,11,6,12,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,10,8,10,8,22,5,0,0,,,,,,,,,,,1341.1098827586973,58.30912533733466,1412.7692698942153,61.42475086496588,,55,35d18512b286,-,none
BBRULE#1,1786990769-2609726,bench boost at entry+6,1,false,2025-26,2024-25,16,23,5,false,1353,1288,23,3,58.82608695652174,56,,,,,,,1289,56.04347826086956,1127,49,22,0,,,1.9090909090909092,22,23,6,6,-2,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,10,10,10,10,22,12,0,0,,,,,,,,,,,1210.7845477335868,52.642806423199424,1275.7514525931551,55.467454460571965,,55,334a04b1176a,-,none
BBRULE#1,1786990769-2609726,bench boost at entry+6,1,false,2020-21,2019-20,21,18,5,false,1033,942,20,3,57.388888888888886,52.333333333333336,,,,,,,963,53.5,845,46.94444444444444,17,0,,,1.0588235294117647,17,20,6,5,0,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,32,23,26,23,27,1,0,0,,,,,,,,,,,965.0577004029183,53.614316689051016,1063.5500432067674,59.08611351148708,,55,3828563d2a28,-,none
BBRULE#1,1786990769-2609726,bench boost at entry+6,1,false,2021-22,2020-21,21,18,5,false,1074,944,22,4,59.666666666666664,52.44444444444444,,,,,,,962,53.44444444444444,855,47.5,17,0,,,1.0588235294117647,17,22,11,6,6,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,59,25,51,19,27,0,0,0,,,,,,,,,,,1001.6196502423109,55.64553612457283,1100.801903054479,61.15566128080439,,55,2614de13199f,-,none
BBRULE#1,1786990769-2609726,bench boost at entry+6,1,false,2022-23,2021-22,21,18,5,false,1172,1181,17,0,65.11111111111111,65.61111111111111,,,,,,,1171,65.05555555555556,1032,57.333333333333336,17,0,,,1.411764705882353,17,17,8,1,9,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,36,14,28,10,27,11,0,0,,,,,,,,,,,1158.6929566977274,64.37183092765152,1159.7351880214435,64.42973266785798,,55,31d9909a9a64,-,none
BBRULE#1,1786990769-2609726,bench boost at entry+6,1,false,2023-24,2022-23,21,18,5,false,1190,909,18,1,66.11111111111111,50.5,,,,,,,905,50.27777777777778,796,44.22222222222222,17,0,,,1.411764705882353,17,18,8,3,11,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,21,17,17,17,27,11,0,0,,,,,,,,,,,983.9104970154252,54.661694278634734,1170.7886190428972,65.04381216904984,,55,5879fc9506cd,-,none
BBRULE#1,1786990769-2609726,bench boost at entry+6,1,false,2024-25,2023-24,21,18,5,false,1085,1047,15,1,60.27777777777778,58.166666666666664,,,,,,,1047,58.166666666666664,912,50.666666666666664,17,0,,,1.8823529411764706,17,15,7,2,3,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,10,8,6,8,27,4,0,0,,,,,,,,,,,1083.1214825517532,60.17341569731962,1098.0822999861086,61.00457222145048,,55,0f4f24f82c7f,-,none
BBRULE#1,1786990769-2609726,bench boost at entry+6,1,false,2025-26,2024-25,21,18,5,false,1041,950,18,2,57.833333333333336,52.77777777777778,,,,,,,927,51.5,841,46.72222222222222,17,0,,,2.411764705882353,17,18,8,5,5,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,10,10,10,10,27,3,0,0,,,,,,,,,,,939.2500791521638,52.180559952897994,1010.4187550654435,56.134375281413526,,55,0f8336277f6d,-,none
BBRULE#1,1786990769-2609726,bench boost at entry+6,1,false,2020-21,2019-20,26,13,5,false,673,638,14,2,51.76923076923077,49.07692307692308,,,,,,,646,49.69230769230769,579,44.53846153846154,12,0,,,1.25,12,14,7,7,-1,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,12,23,10,11,32,0,0,0,,,,,,,,,,,670.4208553775125,51.57083502903942,736.2299798230067,56.633075371000515,,55,d47cf2db42a3,-,none
BBRULE#1,1786990769-2609726,bench boost at entry+6,1,false,2021-22,2020-21,26,13,5,false,765,636,13,1,58.84615384615385,48.92307692307692,,,,,,,634,48.76923076923077,578,44.46153846153846,12,0,,,1.25,12,13,5,0,8,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,43,19,28,4,32,0,0,0,,,,,,,,,,,683.4259804919013,52.571229268607794,832.5018192374898,64.03860147980691,,55,1283622164da,-,none
BBRULE#1,1786990769-2609726,bench boost at entry+6,1,false,2022-23,2021-22,26,13,5,false,829,812,12,2,63.76923076923077,62.46153846153846,,,,,,,808,62.15384615384615,696,53.53846153846154,12,0,,,1.5833333333333333,12,12,5,2,3,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,28,10,12,4,32,3,0,0,,,,,,,,,,,799.3800118635701,61.49077014335155,878.0387891670456,67.54144532054197,,55,485d7e3d0d70,-,none
BBRULE#1,1786990769-2609726,bench boost at entry+6,1,false,2023-24,2022-23,26,13,5,false,821,620,13,1,63.15384615384615,47.69230769230769,,,,,,,621,47.76923076923077,550,42.30769230769231,12,0,,,1.3333333333333333,12,13,4,2,3,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,17,13,15,1,32,3,0,0,,,,,,,,,,,639.9664124973258,49.228185576717365,791.646801645367,60.895907818874385,,55,72c93b86408c,-,none
BBRULE#1,1786990769-2609726,bench boost at entry+6,1,false,2024-25,2023-24,26,13,5,false,734,710,9,0,56.46153846153846,54.61538461538461,,,,,,,710,54.61538461538461,637,49,12,0,,,2.5,12,9,5,2,3,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,6,8,6,4,32,2,0,0,,,,,,,,,,,765.6749971066165,58.89807670050896,771.5967341145006,59.35359493188466,,55,ab53d0f632bd,-,none
BBRULE#1,1786990769-2609726,bench boost at entry+6,1,false,2025-26,2024-25,26,13,5,false,792,761,9,0,60.92307692307692,58.53846153846154,,,,,,,762,58.61538461538461,660,50.76923076923077,12,0,,,1.8333333333333333,12,9,2,3,-6,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,8,10,8,10,32,3,0,0,,,,,,,,,,,708.4052335728627,54.492710274835595,737.4804073798302,56.72926210614079,,55,e2397dc452c0,-,none
BBRULE#1,1786990769-2609726,bench boost by state rule,2,false,2020-21,2019-20,1,38,5,false,2208,1711,43,7,58.10526315789474,45.026315789473685,,,,,,,1711,45.026315789473685,1471,38.71052631578947,37,0,,,1.2432432432432432,33,38,12,16,-9,0,,,,,,0,0,0,,,,37,23,23,24,23.165664832551677,16.40608170593461,0,0,0,,,,0,,,,43,40,43,40,24,16,0,0,,,,,,,,,,,1726.4583824322613,45.43311532716477,2220.8432161841706,58.44324253116238,,55,2aadee614ec1,-,none
BBRULE#1,1786990769-2609726,bench boost by state rule,2,false,2021-22,2020-21,1,38,5,false,2249,1942,41,3,59.18421052631579,51.10526315789474,,,,,,,1987,52.28947368421053,1692,44.526315789473685,37,0,,,1.2162162162162162,33,36,14,10,1,0,,,,,,0,0,0,,,,37,32,32,33,10.033499436003602,9.91576366842268,0,0,0,,,,0,,,,61,61,61,61,33,19,0,0,,,,,,,,,,,1931.8732187563267,50.83876891464018,2322.256238136291,61.112006266744494,,55,2ee4dc9e44a7,-,none
BBRULE#1,1786990769-2609726,bench boost by state rule,2,false,2022-23,2021-22,1,38,5,false,2111,1842,43,6,55.55263157894737,48.473684210526315,,,,,,,1845,48.55263157894737,1582,41.63157894736842,37,0,,,1.1891891891891893,33,39,9,14,-9,0,,,,,,0,0,0,,,,37,28,28,29,15.535149320513977,13.648757049473739,0,0,0,,,,0,,,,42,22,42,22,29,3,0,0,,,,,,,,,,,1851.9591496843016,48.73576709695531,2132.3990667424464,56.115764914274905,,55,fe5b3efc1102,-,none
BBRULE#1,1786990769-2609726,bench boost by state rule,2,false,2023-24,2022-23,1,38,5,false,2321,1809,39,2,61.078947368421055,47.60526315789474,,,,,,,1780,46.8421052631579,1569,41.28947368421053,37,0,,,1.2432432432432432,33,33,12,6,8,0,,,,,,0,0,0,,,,37,24,24,25,16.343758825673437,15.959657713932348,0,0,0,,,,0,,,,23,23,23,21,25,5,0,0,,,,,,,,,,,1848.0006352101223,48.63159566342427,2374.0739009486624,62.47562897233322,,55,7df5f95f1759,-,none
BBRULE#1,1786990769-2609726,bench boost by state rule,2,false,2024-25,2023-24,1,38,5,false,2295,1847,39,4,60.39473684210526,48.60526315789474,,,,,,,1825,48.026315789473685,1643,43.23684210526316,37,0,,,2.081081081081081,33,37,12,10,6,0,,,,,,0,0,0,,,,37,23,23,24,16.849217715575573,16.406081705932426,0,0,0,,,,0,,,,10,10,10,10,24,18,0,0,,,,,,,,,,,1917.9934896667921,50.47351288596821,2300.0951675724177,60.52882019927415,,55,5062709cbae7,-,none
BBRULE#1,1786990769-2609726,bench boost by state rule,2,false,2025-26,2024-25,1,38,5,false,2152,1514,37,2,56.63157894736842,39.8421052631579,,,,,,,1529,40.23684210526316,1375,36.18421052631579,37,0,,,1.3513513513513513,33,32,10,11,0,0,,,,,,0,0,0,,,,37,17,17,18,5.502804269424784,3.792060623429547,0,0,0,,,,0,,,,10,10,10,10,18,11,0,0,,,,,,,,,,,1575.5209560031244,41.46107778955591,2082.493233652735,54.802453517177234,,55,cdb305de770a,-,none
BBRULE#1,1786990769-2609726,bench boost by state rule,2,false,2020-21,2019-20,6,33,5,false,1795,1634,38,7,54.39393939393939,49.515151515151516,,,,,,,1633,49.484848484848484,1447,43.84848484848485,32,0,,,1.1875,32,38,10,17,-15,0,,,,,,0,0,0,,,,32,13,13,19,19.540082800834664,18.142175008148946,0,0,0,,,,0,,,,43,40,43,40,19,14,0,0,,,,,,,,,,,1723.6416745105214,52.231565894258225,1900.339447726708,57.5860438705063,,55,347628e26f13,-,none
BBRULE#1,1786990769-2609726,bench boost by state rule,2,false,2021-22,2020-21,6,33,5,false,1896,1513,36,3,57.45454545454545,45.84848484848485,,,,,,,1536,46.54545454545455,1291,39.121212121212125,32,0,,,1.5625,32,36,16,10,8,0,,,,,,0,0,0,,,,32,20,20,26,21.058518220254015,15.468591322736492,0,0,0,,,,0,,,,61,61,61,61,26,19,0,0,,,,,,,,,,,1628.429639039166,49.346352698156544,1999.7238020872899,60.597690972342114,,55,eb89dd66c059,-,none
BBRULE#1,1786990769-2609726,bench boost by state rule,2,false,2022-23,2021-22,6,33,5,false,1829,1563,33,1,55.42424242424242,47.36363636363637,,,,,,,1512,45.81818181818182,1384,41.93939393939394,32,0,,,1.71875,32,33,13,7,10,0,,,,,,0,0,0,,,,32,27,27,33,12.28544796614503,9.915763668423208,0,0,0,,,,0,,,,42,22,42,16,33,6,0,0,,,,,,,,,,,1558.52870829949,47.22814267574212,1837.3907997155993,55.67850908229089,,55,1319d3d56d73,-,none
BBRULE#1,1786990769-2609726,bench boost by state rule,2,false,2023-24,2022-23,6,33,5,false,2082,1662,34,2,63.09090909090909,50.36363636363637,,,,,,,1635,49.54545454545455,1417,42.93939393939394,32,0,,,1.84375,32,34,12,5,13,0,,,,,,0,0,0,,,,32,28,28,34,11.003832881152345,8.593661845965833,0,0,0,,,,0,,,,23,21,21,21,34,0,0,0,,,,,,,,,,,1658.4344757989352,50.25559017572531,2057.0471584233787,62.334762376466024,,55,e4d98525659c,-,none
BBRULE#1,1786990769-2609726,bench boost by state rule,2,false,2024-25,2023-24,6,33,5,false,1968,1762,32,3,59.63636363636363,53.39393939393939,,,,,,,1659,50.27272727272727,1503,45.54545454545455,32,0,,,1.90625,32,32,15,4,14,0,,,,,,0,0,0,,,,32,27,27,33,13.405196975425113,9.9157636684203,0,0,0,,,,0,,,,10,10,10,10,33,10,0,0,,,,,,,,,,,1774.8051976947927,53.781975687720994,1999.8650804991678,60.60197213633842,,55,5f44285da178,-,none
BBRULE#1,1786990769-2609726,bench boost by state rule,2,false,2025-26,2024-25,6,33,5,false,1849,1742,33,3,56.03030303030303,52.78787878787879,,,,,,,1660,50.303030303030305,1519,46.03030303030303,32,0,,,2.25,32,33,11,7,1,0,,,,,,0,0,0,,,,32,9,9,15,11.592373441072734,11.37618187028864,0,0,0,,,,0,,,,10,10,10,10,15,4,0,0,,,,,,,,,,,1683.786208877141,51.023824511428515,1816.6778695625592,55.05084453219877,,55,0dc2d2b17e58,-,none
BBRULE#1,1786990769-2609726,bench boost by state rule,2,false,2020-21,2019-20,11,28,5,false,1611,1389,29,3,57.535714285714285,49.607142857142854,,,,,,,1387,49.535714285714285,1212,43.285714285714285,27,0,,,1.4444444444444444,27,29,7,12,-9,0,,,,,,0,0,0,,,,27,23,23,34,10.800368300018413,8.59366184596569,0,0,0,,,,0,,,,43,38,43,38,34,2,0,0,,,,,,,,,,,1484.3014469042141,53.01076596086479,1666.9628028003317,59.53438581429756,,55,dac65f49e6c3,-,none
BBRULE#1,1786990769-2609726,bench boost by state rule,2,false,2021-22,2020-21,11,28,5,false,1631,1604,35,8,58.25,57.285714285714285,,,,,,,1632,58.285714285714285,1444,51.57142857142857,27,0,,,1.2222222222222223,27,35,13,7,8,0,,,,,,0,0,0,,,,27,15,15,26,23.627720948361763,15.468591322736492,0,0,0,,,,0,,,,61,61,61,59,26,16,0,0,,,,,,,,,,,1602.0877101926003,57.217418221164294,1686.783823472688,60.242279409738856,,55,b9a408253035,-,none
BBRULE#1,1786990769-2609726,bench boost by state rule,2,false,2022-23,2021-22,11,28,5,false,1597,1548,31,4,57.035714285714285,55.285714285714285,,,,,,,1450,51.785714285714285,1364,48.714285714285715,27,0,,,1.8888888888888888,27,31,11,6,7,0,,,,,,0,0,0,,,,27,16,16,27,18.226372623073793,14.925833732465634,0,0,0,,,,0,,,,42,16,42,14,27,20,0,0,,,,,,,,,,,1484.6570035466896,53.02346441238177,1621.8582034045914,57.9235072644497,,55,f82a462d3eb2,-,none
BBRULE#1,1786990769-2609726,bench boost by state rule,2,false,2023-24,2022-23,11,28,5,false,1695,1424,28,1,60.535714285714285,50.857142857142854,,,,,,,1415,50.535714285714285,1257,44.892857142857146,27,0,,,1.5555555555555556,27,28,10,11,2,0,,,,,,0,0,0,,,,27,14,14,25,16.585078218018506,15.959657713932561,0,0,0,,,,0,,,,21,21,21,21,25,15,0,0,,,,,,,,,,,1412.0616730355432,50.430774036983685,1761.5707606192295,62.91324145068677,,55,025d70cb5565,-,none
BBRULE#1,1786990769-2609726,bench boost by state rule,2,false,2024-25,2023-24,11,28,5,false,1798,1704,26,2,64.21428571428571,60.857142857142854,,,,,,,1704,60.857142857142854,1435,51.25,27,0,,,1.8888888888888888,27,26,16,6,19,0,,,,,,0,0,0,,,,27,21,21,32,11.812943882977754,11.048993801954785,0,0,0,,,,0,,,,10,10,10,8,32,2,0,0,,,,,,,,,,,1656.4013083792024,59.15718958497151,1750.7349042759167,62.52624658128274,,55,d7639030dcde,-,none
BBRULE#1,1786990769-2609726,bench boost by state rule,2,false,2025-26,2024-25,11,28,5,false,1553,1489,25,1,55.464285714285715,53.17857142857143,,,,,,,1461,52.17857142857143,1304,46.57142857142857,27,0,,,2.5185185185185186,27,25,12,6,6,0,,,,,,0,0,0,,,,27,6,6,17,7.899495642437198,6.825709122173185,0,0,0,,,,0,,,,10,10,10,10,17,2,0,0,,,,,,,,,,,1489.4444416753352,53.19444434554769,1568.7966751892604,56.02845268533073,,55,b5c18c2f39b5,-,none
BBRULE#1,1786990769-2609726,bench boost by state rule,2,false,2020-21,2019-20,16,23,5,false,1353,1189,25,3,58.82608695652174,51.69565217391305,,,,,,,1155,50.21739130434783,1042,45.30434782608695,22,0,,,1.6818181818181819,22,25,8,14,-12,0,,,,,,0,0,0,,,,22,13,13,29,13.851436361321722,13.648757049472831,0,0,0,,,,0,,,,43,34,32,23,29,0,0,0,,,,,,,,,,,1229.9728241965981,53.47707931289557,1383.8286767621748,60.16646420705108,,55,38103e5146cf,-,none
BBRULE#1,1786990769-2609726,bench boost by state rule,2,false,2021-22,2020-21,16,23,5,false,1331,1260,28,5,57.869565217391305,54.78260869565217,,,,,,,1278,55.56521739130435,1153,50.130434782608695,22,0,,,1.0454545454545454,22,28,11,7,4,0,,,,,,0,0,0,,,,22,6,6,22,17.265955764839553,17.187323691929663,0,0,0,,,,0,,,,61,57,61,27,22,0,0,0,,,,,,,,,,,1299.404660675238,56.495854811966865,1395.862184481245,60.68966019483674,,55,88076620b267,-,none
BBRULE#1,1786990769-2609726,bench boost by state rule,2,false,2022-23,2021-22,16,23,5,false,1368,1106,25,3,59.47826086956522,48.08695652173913,,,,,,,1045,45.43478260869565,938,40.78260869565217,22,0,,,1.3181818181818181,22,25,10,6,8,0,,,,,,0,0,0,,,,22,13,13,29,16.56713211868478,13.648757049473922,0,0,0,,,,0,,,,42,14,36,14,29,4,0,0,,,,,,,,,,,1120.5017860161925,48.71746895722576,1390.7366503566845,60.466810885073244,,55,f8a4e38b18ca,-,none
BBRULE#1,1786990769-2609726,bench boost by state rule,2,false,2023-24,2022-23,16,23,5,false,1446,1077,25,3,62.869565217391305,46.82608695652174,,,,,,,1060,46.08695652173913,933,40.56521739130435,22,0,,,1.4545454545454546,22,25,9,6,7,0,,,,,,0,0,0,,,,22,19,19,35,11.067997853026627,7.0311778739721635,0,0,0,,,,0,,,,21,21,21,17,35,10,0,0,,,,,,,,,,,1097.4323663170342,47.71445070943627,1479.4706667190121,64.32481159647878,,55,36f167db5055,-,none
BBRULE#1,1786990769-2609726,bench boost by state rule,2,false,2024-25,2023-24,16,23,5,false,1421,1336,22,2,61.78260869565217,58.08695652173913,,,,,,,1336,58.08695652173913,1143,49.69565217391305,22,0,,,1.8181818181818181,22,22,11,6,12,0,,,,,,0,0,0,,,,22,16,16,32,11.811844323037832,11.048993801954785,0,0,0,,,,0,,,,10,8,10,8,32,14,0,0,,,,,,,,,,,1341.1098827586973,58.30912533733466,1419.63155255354,61.72311098058869,,55,35d18512b286,-,none
BBRULE#1,1786990769-2609726,bench boost by state rule,2,false,2025-26,2024-25,16,23,5,false,1343,1288,23,3,58.391304347826086,56,,,,,,,1289,56.04347826086956,1127,49,22,0,,,1.9090909090909092,22,23,6,6,-2,0,,,,,,0,0,0,,,,22,1,1,17,7.666155358431439,6.825709122173185,0,0,0,,,,0,,,,10,10,10,10,17,2,0,0,,,,,,,,,,,1210.7845477335868,52.642806423199424,1271.4011410983767,55.27831048253812,,55,334a04b1176a,-,none
BBRULE#1,1786990769-2609726,bench boost by state rule,2,false,2020-21,2019-20,21,18,5,false,1035,942,20,3,57.5,52.333333333333336,,,,,,,963,53.5,845,46.94444444444444,17,0,,,1.0588235294117647,17,20,6,5,0,0,,,,,,0,0,0,,,,17,9,9,30,13.694555969858875,12.890492768946906,0,0,0,,,,0,,,,32,23,26,23,30,3,0,0,,,,,,,,,,,965.0577004029183,53.614316689051016,1063.8119617824489,59.10066454346938,,55,3828563d2a28,-,none
BBRULE#1,1786990769-2609726,bench boost by state rule,2,false,2021-22,2020-21,21,18,5,false,1078,944,22,4,59.888888888888886,52.44444444444444,,,,,,,962,53.44444444444444,855,47.5,17,0,,,1.0588235294117647,17,22,11,6,6,0,,,,,,0,0,0,,,,17,5,5,26,18.619297217757047,15.468591322736698,0,0,0,,,,0,,,,59,25,51,19,26,4,0,0,,,,,,,,,,,1001.6196502423109,55.64553612457283,1106.3385596918765,61.463253316215365,,55,2614de13199f,-,none
BBRULE#1,1786990769-2609726,bench boost by state rule,2,false,2022-23,2021-22,21,18,5,false,1177,1181,17,0,65.38888888888889,65.61111111111111,,,,,,,1171,65.05555555555556,1032,57.333333333333336,17,0,,,1.411764705882353,17,17,8,1,9,0,,,,,,0,0,0,,,,17,12,12,33,12.330499090884333,9.915763668422812,0,0,0,,,,0,,,,36,14,28,10,33,16,0,0,,,,,,,,,,,1158.6929566977274,64.37183092765152,1164.9314606805226,64.71841448225126,,55,31d9909a9a64,-,none
BBRULE#1,1786990769-2609726,bench boost by state rule,2,false,2023-24,2022-23,21,18,5,false,1182,909,18,1,65.66666666666667,50.5,,,,,,,905,50.27777777777778,796,44.22222222222222,17,0,,,1.411764705882353,17,18,8,3,11,0,,,,,,0,0,0,,,,17,11,11,32,11.369415117675572,11.048993801956554,0,0,0,,,,0,,,,21,17,17,17,32,3,0,0,,,,,,,,,,,983.9104970154252,54.661694278634734,1169.6134775347325,64.97852652970737,,55,5879fc9506cd,-,none
BBRULE#1,1786990769-2609726,bench boost by state rule,2,false,2024-25,2023-24,21,18,5,false,1101,1047,15,1,61.166666666666664,58.166666666666664,,,,,,,1047,58.166666666666664,912,50.666666666666664,17,0,,,1.8823529411764706,17,15,7,2,3,0,,,,,,0,0,0,,,,17,3,3,24,18.04367100336598,16.406081705932426,0,0,0,,,,0,,,,10,8,6,8,24,20,0,0,,,,,,,,,,,1083.1214825517532,60.17341569731962,1113.397659202837,61.85542551126873,,55,0f4f24f82c7f,-,none
BBRULE#1,1786990769-2609726,bench boost by state rule,2,false,2025-26,2024-25,21,18,5,false,1053,950,18,2,58.5,52.77777777777778,,,,,,,927,51.5,841,46.72222222222222,17,0,,,2.411764705882353,17,18,8,5,5,0,,,,,,0,0,0,,,,17,12,12,33,17.06032187071853,9.915763668420434,0,0,0,,,,0,,,,10,10,10,10,33,15,0,0,,,,,,,,,,,939.2500791521638,52.180559952897994,1021.7797250860881,56.76554028256045,,55,0f8336277f6d,-,none
BBRULE#1,1786990769-2609726,bench boost by state rule,2,false,2020-21,2019-20,26,13,5,false,680,638,14,2,52.30769230769231,49.07692307692308,,,,,,,646,49.69230769230769,579,44.53846153846154,12,0,,,1.25,12,14,7,7,-1,0,,,,,,0,0,0,,,,12,9,9,35,7.599587360685535,7.031177873970601,0,0,0,,,,0,,,,12,23,10,11,35,7,0,0,,,,,,,,,,,670.4208553775125,51.57083502903942,745.6015904340101,57.35396849492385,,55,d47cf2db42a3,-,none
BBRULE#1,1786990769-2609726,bench boost by state rule,2,false,2021-22,2020-21,26,13,5,false,769,636,13,1,59.15384615384615,48.92307692307692,,,,,,,634,48.76923076923077,578,44.46153846153846,12,0,,,1.25,12,13,5,0,8,0,,,,,,0,0,0,,,,12,2,2,28,15.241427211016095,14.322769743276057,0,0,0,,,,0,,,,43,19,28,4,28,4,0,0,,,,,,,,,,,683.4259804919013,52.571229268607794,835.0869802339128,64.23746001799329,,55,1283622164da,-,none
BBRULE#1,1786990769-2609726,bench boost by state rule,2,false,2022-23,2021-22,26,13,5,false,854,812,12,2,65.6923076923077,62.46153846153846,,,,,,,808,62.15384615384615,696,53.53846153846154,12,0,,,1.5833333333333333,12,12,5,2,3,0,,,,,,0,0,0,,,,12,3,3,29,20.849505937396113,13.648757049473922,0,0,0,,,,0,,,,28,10,12,4,29,28,0,0,,,,,,,,,,,799.3800118635701,61.49077014335155,899.4431206315991,69.18793235627685,,55,485d7e3d0d70,-,none
