element,GW,starts,understat_matches
104,29,1,1
104,30,1,1
104,31,1,1
104,32,1,1
104,35,0,1
104,36,1,1
104,37,1,1
104,38,1,1
105,1,1,1
105,2,1,1
105,3,1,1
105,4,1,1
105,5,1,1
105,6,1,1
105,7,1,1
105,8,1,1
105,9,1,1
105,10,1,1
105,11,1,1
105,13,1,1
105,15,1,1
105,16,1,1
105,17,1,1
105,18,1,1
105,19,1,1
105,20,1,1
105,21,1,1
105,22,1,1
105,23,1,1
105,24,1,1
105,25,1,1
105,26,1,1
105,27,1,1
105,28,1,1
105,29,1,1
105,30,1,1
105,31,1,1
105,32,1,1
105,33,1,1
105,34,1,1
105,35,1,1
105,36,1,1
105,37,1,1
105,38,1,1
106,2,1,1
106,3,1,1
106,4,1,1
106,5,1,1
106,6,1,1
106,7,1,1
106,8,1,1
106,9,1,1
106,10,1,1
106,11,1,1
106,12,1,1
106,13,1,1
106,14,1,1
106,15,1,1
106,18,1,1
106,19,1,1
106,20,1,1
106,21,1,1
106,22,1,1
106,23,1,1
106,24,1,1
106,25,1,1
106,26,1,1
106,27,1,1
106,29,1,1
106,30,0,1
106,32,1,1
106,33,1,1
106,34,1,1
106,35,1,1
106,36,1,1
106,37,1,1
106,38,1,1
107,1,1,1
107,2,1,1
107,3,1,1
107,4,1,1
107,6,1,1
107,11,1,1
107,12,1,1
107,13,1,1
107,14,1,1
107,17,1,1
107,19,1,1
107,20,1,1
107,23,0,1
107,24,1,1
107,37,0,1
108,1,1,1
108,2,1,1
108,3,1,1
108,5,1,1
108,6,1,1
108,7,1,1
108,15,1,1
108,16,1,1
108,22,1,1
108,23,1,1
108,24,1,1
108,25,1,1
108,26,1,1
108,27,1,1
108,28,1,1
108,30,1,1
108,31,1,1
108,32,1,1
108,33,1,1
108,34,1,1
108,35,1,1
110,1,0,1
110,2,1,1
110,3,0,1
110,10,0,1
110,14,1,1
110,26,0,1
110,27,1,1
110,28,1,1
110,29,1,1
110,30,1,1
110,31,1,1
110,32,0,1
110,33,1,1
110,34,1,1
110,35,0,1
110,36,1,1
110,37,1,1
110,38,1,1
111,1,1,1
111,2,1,1
111,3,1,1
111,4,1,1
111,5,1,1
111,6,1,1
111,7,1,1
111,8,1,1
111,9,1,1
111,10,1,1
111,11,1,1
111,12,1,1
111,13,1,1
111,14,1,1
111,15,1,1
111,16,1,1
111,17,1,1
111,18,1,1
111,19,1,1
111,20,1,1
111,21,1,1
111,22,1,1
111,23,1,1
111,24,1,1
111,29,1,1
111,30,1,1
111,31,1,1
111,32,1,1
111,33,1,1
111,34,1,1
111,35,1,1
111,36,1,1
111,37,1,1
112,25,1,1
112,26,1,1
112,27,1,1
112,28,1,1
112,38,1,1
113,2,0,1
113,3,0,1
113,4,0,1
113,5,1,1
113,6,1,1
113,7,1,1
113,8,1,1
113,9,1,1
113,10,1,1
113,11,1,1
113,12,1,1
113,13,1,1
113,14,0,1
113,15,1,1
113,16,1,1
113,17,1,1
113,18,1,1
113,19,1,1
113,20,1,1
113,21,1,1
113,22,1,1
113,23,1,1
113,24,1,1
113,25,0,1
113,26,1,1
113,27,0,1
113,28,0,1
113,29,1,1
113,30,1,1
113,31,1,1
113,32,1,1
113,33,1,1
113,34,1,1
113,35,1,1
113,36,1,1
113,37,1,1
114,1,1,1
114,2,1,1
114,7,1,1
114,14,1,1
114,19,0,1
114,25,1,1
114,26,1,1
114,28,1,1
114,29,1,1
114,31,0,1
114,38,0,1
115,30,1,1
115,32,0,1
115,33,0,1
115,34,0,1
115,35,0,1
115,36,1,1
115,38,0,1
116,7,0,1
116,8,1,1
116,9,1,1
116,10,0,1
116,11,0,1
116,12,0,1
116,14,0,1
116,15,0,1
116,16,0,1
116,17,0,1
116,19,1,1
116,20,0,1
116,21,0,1
116,22,1,1
116,23,1,1
116,24,1,1
116,25,1,1
116,33,0,1
116,35,0,1
116,36,0,1
116,37,0,1
116,38,0,1
117,1,1,1
117,3,1,1
117,4,1,1
117,5,0,1
117,7,1,1
117,9,1,1
117,22,1,1
117,23,0,1
117,24,0,1
117,25,0,1
117,27,1,1
117,28,0,1
117,29,1,1
117,30,0,1
117,31,1,1
117,32,1,1
117,33,1,1
117,34,1,1
117,35,1,1
117,36,0,1
117,38,0,1
118,1,1,1
118,2,1,1
118,3,1,1
118,4,1,1
118,5,1,1
118,6,1,1
118,7,1,1
118,8,1,1
118,9,1,1
118,10,1,1
118,11,1,1
118,13,1,1
118,14,1,1
118,15,0,1
118,17,1,1
118,18,0,1
118,19,1,1
118,20,0,1
118,21,1,1
118,22,1,1
118,23,1,1
118,24,1,1
118,25,1,1
118,26,1,1
118,27,1,1
118,28,1,1
118,34,0,1
118,35,1,1
118,36,1,1
118,37,1,1
118,38,1,1
119,1,0,1
119,2,1,1
119,6,1,1
119,8,1,1
119,12,1,1
119,13,1,1
119,14,0,1
119,15,1,1
119,16,1,1
119,17,1,1
119,18,1,1
119,19,1,1
119,20,1,1
119,21,1,1
119,23,1,1
119,24,1,1
119,25,1,1
119,26,1,1
119,30,1,1
119,31,1,1
119,32,1,1
119,33,1,1
120,15,1,1
120,22,1,1
120,23,1,1
120,24,1,1
120,26,1,1
122,1,1,1
122,2,1,1
122,3,1,1
122,4,1,1
122,5,1,1
122,6,1,1
122,9,1,1
122,10,1,1
122,11,1,1
122,12,1,1
122,13,1,1
122,14,1,1
122,15,1,1
122,16,1,1
122,17,1,1
122,18,1,1
122,19,1,1
122,21,1,1
122,22,1,1
122,23,1,1
122,24,1,1
122,25,1,1
122,26,1,1
122,27,1,1
122,28,1,1
122,29,1,1
122,30,1,1
122,31,1,1
122,32,1,1
122,33,1,1
122,34,1,1
122,35,1,1
122,36,1,1
122,37,0,1
122,38,1,1
123,1,1,1
123,2,1,1
123,3,1,1
123,4,1,1
123,5,1,1
123,6,1,1
123,7,1,1
123,8,1,1
123,9,1,1
123,10,1,1
123,11,1,1
123,12,1,1
123,13,1,1
123,14,1,1
123,15,1,1
123,18,1,1
123,19,1,1
123,25,1,1
123,26,1,1
123,27,1,1
123,28,1,1
123,29,1,1
123,30,1,1
123,31,1,1
123,32,1,1
123,33,1,1
123,34,1,1
123,35,1,1
123,36,1,1
124,9,1,1
124,10,1,1
124,11,1,1
124,12,1,1
124,13,1,1
124,14,1,1
124,15,1,1
124,16,1,1
124,17,1,1
124,18,1,1
124,19,1,1
124,20,1,1
124,21,1,1
124,22,1,1
124,23,1,1
124,24,1,1
124,25,1,1
124,26,1,1
125,4,0,1
125,5,1,1
125,6,1,1
125,14,0,1
125,15,1,1
125,19,1,1
125,20,1,1
125,21,1,1
125,31,1,1
125,33,1,1
125,34,0,1
125,35,1,1
125,36,1,1
125,37,1,1
126,1,1,1
126,2,1,1
126,3,1,1
126,4,1,1
126,5,1,1
126,6,1,1
126,7,1,1
126,8,1,1
126,9,1,1
126,10,1,1
126,11,1,1
126,12,1,1
126,13,1,1
126,23,0,1
126,24,0,1
126,25,1,1
126,26,1,1
126,27,1,1
126,28,1,1
126,29,1,1
126,30,1,1
126,31,1,1
126,32,1,1
126,33,1,1
126,34,1,1
126,35,1,1
126,36,1,1
126,37,1,1
126,38,1,1
127,1,1,1
127,2,1,1
127,9,0,1
127,14,1,1
127,17,1,1
127,26,0,1
127,27,1,1
127,28,1,1
127,29,1,1
127,30,1,1
127,32,1,1
127,34,1,1
127,35,1,1
127,36,1,1
127,37,1,1
127,38,1,1
128,1,1,1
128,2,1,1
128,3,1,1
128,4,1,1
128,7,1,1
128,8,1,1
128,12,0,1
128,13,0,1
128,14,1,1
128,15,1,1
128,16,1,1
128,17,1,1
128,18,1,1
128,19,1,1
128,20,1,1
128,21,1,1
128,22,1,1
128,23,1,1
128,24,1,1
129,1,1,1
129,2,1,1
129,3,0,1
129,4,0,1
129,5,0,1
129,6,0,1
129,8,0,1
129,9,0,1
129,10,0,1
129,11,0,1
129,13,0,1
129,14,0,1
129,16,0,1
129,17,1,1
129,18,1,1
129,25,1,1
129,26,1,1
129,27,1,1
129,28,1,1
129,29,1,1
129,30,1,1
129,33,1,1
129,34,1,1
129,35,1,1
130,1,0,1
130,2,0,1
130,19,0,1
130,21,0,1
130,23,0,1
130,24,0,1
131,1,1,1
131,2,1,1
131,3,1,1
131,4,1,1
131,5,1,1
131,6,1,1
131,7,1,1
131,8,1,1
131,11,1,1
131,12,1,1
131,13,1,1
131,14,1,1
131,15,1,1
131,16,1,1
131,17,1,1
131,18,1,1
131,19,1,1
131,20,1,1
131,21,1,1
131,22,1,1
131,23,1,1
131,24,1,1
131,25,1,1
131,26,1,1
131,27,1,1
131,28,1,1
131,29,1,1
131,30,1,1
131,32,1,1
131,33,1,1
131,34,1,1
131,35,1,1
131,36,1,1
131,37,1,1
131,38,1,1
132,9,1,1
132,10,1,1
132,31,1,1
133,1,0,1
133,2,1,1
133,3,1,1
133,4,1,1
133,5,1,1
133,6,1,1
133,7,1,1
133,8,1,1
133,9,1,1
133,10,1,1
133,11,1,1
133,12,1,1
133,13,1,1
133,14,1,1
133,15,1,1
133,16,1,1
133,17,1,1
133,18,1,1
133,19,1,1
133,20,1,1
133,21,1,1
133,22,1,1
133,23,1,1
133,24,1,1
133,25,1,1
133,26,1,1
133,27,1,1
133,28,1,1
133,29,1,1
133,30,1,1
133,31,1,1
133,32,1,1
133,33,1,1
133,34,1,1
133,35,1,1
133,36,1,1
133,37,1,1
133,38,1,1
134,1,1,1
134,2,1,1
134,3,1,1
134,4,1,1
134,5,1,1
134,6,1,1
134,7,1,1
134,9,1,1
134,10,1,1
134,11,1,1
134,12,1,1
134,13,1,1
134,14,1,1
134,15,1,1
134,16,1,1
134,17,1,1
134,18,1,1
134,19,1,1
134,20,1,1
134,21,1,1
134,25,1,1
134,26,1,1
134,29,0,1
134,30,1,1
134,31,0,1
134,32,1,1
134,33,1,1
134,34,1,1
134,35,1,1
134,36,1,1
134,38,0,1
135,1,1,1
135,2,1,1
135,3,0,1
135,4,0,1
135,5,1,1
135,7,0,1
135,8,0,1
135,9,0,1
135,10,1,1
135,12,1,1
135,13,1,1
135,14,1,1
135,15,1,1
135,16,1,1
135,25,0,1
135,30,0,1
135,31,1,1
135,32,1,1
135,33,0,1
135,34,0,1
135,35,0,1
135,36,1,1
135,37,1,1
135,38,1,1
136,1,1,1
136,2,1,1
136,7,0,1
136,11,0,1
136,17,0,1
136,18,0,1
136,19,1,1
136,20,1,1
136,21,1,1
136,22,1,1
136,24,0,1
136,25,0,1
136,26,0,1
136,31,0,1
136,32,0,1
136,34,0,1
136,35,0,1
137,2,0,1
137,3,1,1
137,4,1,1
137,5,1,1
137,6,1,1
137,7,1,1
137,8,1,1
137,9,1,1
137,11,1,1
137,12,0,1
137,13,0,1
137,14,0,1
137,15,0,1
137,16,1,1
137,36,0,1
137,37,1,1
137,38,1,1
138,1,1,1
138,2,1,1
138,3,1,1
138,4,1,1
138,6,1,1
138,7,1,1
138,8,1,1
138,9,1,1
138,10,1,1
138,11,1,1
138,12,1,1
138,13,1,1
138,14,1,1
138,15,1,1
138,16,1,1
138,17,1,1
138,18,1,1
138,19,1,1
138,20,1,1
138,21,1,1
138,22,1,1
138,23,1,1
138,24,1,1
138,25,1,1
138,26,1,1
138,27,1,1
138,28,1,1
138,29,1,1
138,30,1,1
138,31,1,1
138,32,1,1
138,33,1,1
138,34,1,1
138,35,1,1
138,36,1,1
138,37,1,1
138,38,1,1
139,3,1,1
139,4,1,1
139,5,1,1
139,6,1,1
139,7,1,1
139,8,1,1
139,9,1,1
139,10,1,1
139,11,1,1
139,12,1,1
139,13,1,1
139,14,1,1
139,15,1,1
139,16,1,1
139,17,1,1
139,18,1,1
139,19,1,1
139,20,0,1
139,21,0,1
139,22,1,1
139,23,1,1
139,24,1,1
139,25,0,1
139,26,0,1
139,27,1,1
139,28,1,1
139,29,1,1
139,30,1,1
139,31,1,1
139,32,1,1
139,33,0,1
139,34,1,1
139,35,1,1
139,37,0,1
139,38,1,1
141,1,1,1
141,2,1,1
141,3,1,1
141,4,1,1
141,5,1,1
141,6,1,1
141,7,1,1
141,8,1,1
141,9,1,1
141,10,1,1
141,11,1,1
141,12,1,1
141,13,1,1
141,14,1,1
141,15,1,1
141,16,1,1
141,17,1,1
141,18,1,1
141,19,1,1
141,21,1,1
141,22,1,1
141,23,1,1
141,24,1,1
141,25,1,1
141,26,1,1
141,29,1,1
141,30,1,1
141,31,1,1
141,32,1,1
141,33,1,1
141,34,1,1
141,35,1,1
141,36,1,1
141,37,1,1
141,38,1,1
142,1,1,1
142,2,1,1
142,3,1,1
142,4,1,1
142,5,1,1
142,6,1,1
142,7,1,1
142,8,1,1
142,9,1,1
142,11,1,1
142,12,1,1
142,13,1,1
142,14,1,1
142,15,1,1
142,17,1,1
142,18,1,1
142,19,1,1
142,20,0,1
142,21,1,1
142,22,0,1
142,23,1,1
142,24,1,1
142,25,1,1
142,26,1,1
142,27,1,1
142,32,0,1
142,33,0,1
142,34,1,1
142,35,1,1
143,1,1,1
143,2,1,1
143,3,1,1
143,4,1,1
143,5,1,1
143,6,1,1
143,7,1,1
143,8,1,1
143,9,1,1
143,10,1,1
143,12,0,1
143,14,1,1
143,15,1,1
143,16,1,1
143,17,1,1
143,18,0,1
143,20,1,1
143,22,1,1
143,25,0,1
143,26,1,1
143,28,1,1
143,29,1,1
143,30,1,1
143,31,1,1
143,32,1,1
143,33,1,1
143,34,1,1
143,35,1,1
143,36,1,1
143,37,1,1
143,38,1,1
144,1,1,1
144,2,1,1
144,3,1,1
144,4,1,1
144,5,1,1
144,6,1,1
144,7,1,1
144,8,1,1
144,13,0,1
144,17,1,1
144,19,1,1
144,20,0,1
144,21,1,1
144,22,0,1
144,23,1,1
144,24,0,1
144,26,1,1
144,28,1,1
144,30,1,1
144,31,1,1
144,32,1,1
144,33,1,1
144,34,1,1
144,35,0,1
144,36,1,1
144,37,0,1
144,38,1,1
145,16,0,1
145,17,0,1
145,20,1,1
145,27,1,1
145,28,1,1
145,31,0,1
145,35,1,1
145,38,0,1
146,6,0,1
146,11,0,1
146,12,1,1
146,13,1,1
146,18,0,1
146,22,0,1
146,23,1,1
146,24,1,1
146,27,0,1
146,28,0,1
147,1,1,1
147,2,1,1
147,3,1,1
147,4,0,1
147,5,1,1
147,7,1,1
147,8,1,1
147,10,0,1
147,11,0,1
147,12,0,1
147,13,0,1
147,14,1,1
147,15,1,1
147,16,1,1
147,17,1,1
147,18,1,1
147,19,1,1
147,20,1,1
147,21,1,1
147,22,1,1
147,23,1,1
147,24,1,1
147,25,1,1
147,26,1,1
147,27,1,1
147,28,1,1
147,29,1,1
147,30,1,1
147,31,1,1
147,32,1,1
147,33,1,1
147,34,1,1
147,35,1,1
147,36,1,1
147,37,1,1
147,38,0,1
148,1,1,1
148,2,1,1
148,3,1,1
148,4,1,1
148,5,1,1
148,6,1,1
148,7,1,1
148,8,1,1
148,9,1,1
148,10,1,1
148,11,1,1
148,12,1,1
148,13,1,1
148,14,1,1
148,15,1,1
148,16,1,1
148,17,1,1
148,18,1,1
148,19,1,1
148,20,1,1
148,21,1,1
148,22,1,1
148,23,1,1
148,24,1,1
148,25,1,1
148,26,1,1
148,27,1,1
148,28,1,1
148,29,1,1
148,30,1,1
148,31,1,1
148,32,1,1
148,33,1,1
148,34,1,1
148,35,1,1
148,36,1,1
148,37,1,1
148,38,1,1
150,1,1,1
150,2,1,1
150,3,1,1
150,4,1,1
150,5,1,1
150,6,1,1
150,7,1,1
150,8,1,1
150,9,1,1
150,10,1,1
150,11,1,1
150,12,1,1
150,13,1,1
150,14,1,1
150,15,1,1
150,16,1,1
150,17,1,1
150,18,1,1
150,19,1,1
150,20,1,1
150,21,1,1
150,22,1,1
150,25,1,1
150,26,1,1
150,27,1,1
150,28,1,1
150,29,1,1
150,30,1,1
150,31,1,1
150,32,1,1
150,33,1,1
150,34,1,1
150,35,1,1
150,36,1,1
150,37,1,1
150,38,1,1
151,1,1,1
151,2,1,1
151,3,1,1
151,4,1,1
151,5,1,1
151,6,1,1
151,7,1,1
151,8,1,1
151,9,0,1
151,10,0,1
151,11,0,1
151,12,1,1
151,13,1,1
151,14,1,1
151,15,1,1
151,16,1,1
151,18,1,1
151,19,1,1
151,20,1,1
151,21,1,1
151,22,1,1
151,25,1,1
151,26,1,1
151,27,1,1
151,28,1,1
151,29,1,1
151,30,0,1
151,31,0,1
151,32,1,1
151,33,1,1
151,34,0,1
151,35,1,1
151,36,0,1
151,37,1,1
151,38,1,1
152,1,1,1
152,2,1,1
152,3,1,1
152,4,0,1
152,5,0,1
152,6,1,1
152,9,1,1
152,10,1,1
152,15,0,1
152,16,0,1
152,17,1,1
152,19,1,1
152,22,1,1
152,23,1,1
152,24,1,1
152,26,1,1
152,27,0,1
152,28,0,1
152,29,1,1
152,30,0,1
152,31,1,1
152,32,0,1
152,33,0,1
152,34,0,1
152,35,0,1
152,36,1,1
152,38,0,1
153,2,0,1
153,3,0,1
153,5,0,1
153,6,0,1
153,7,1,1
153,9,1,1
153,10,1,1
153,11,1,1
153,12,1,1
153,13,1,1
153,16,1,1
153,19,0,1
153,20,1,1
153,21,0,1
153,22,1,1
153,23,1,1
153,24,1,1
153,25,1,1
153,26,1,1
153,28,1,1
153,29,0,1
153,35,1,1
153,36,0,1
153,37,1,1
153,38,1,1
154,1,0,1
154,7,0,1
154,9,1,1
154,10,1,1
154,11,1,1
154,12,1,1
154,13,1,1
154,14,1,1
154,15,1,1
154,16,0,1
154,17,1,1
154,18,1,1
154,19,0,1
154,20,1,1
154,21,1,1
154,22,1,1
154,23,1,1
154,24,0,1
154,26,0,1
154,28,1,1
154,29,1,1
154,30,1,1
154,31,1,1
154,32,0,1
154,33,1,1
154,34,1,1
154,35,1,1
154,36,1,1
154,37,1,1
154,38,1,1
157,2,0,1
157,3,0,1
157,5,0,1
157,6,0,1
157,7,0,1
157,8,1,1
157,10,0,1
157,11,0,1
157,12,0,1
157,15,0,1
157,16,0,1
157,17,0,1
157,18,1,1
157,19,0,1
157,20,1,1
157,21,1,1
157,22,1,1
157,23,1,1
157,24,1,1
157,25,1,1
157,26,1,1
157,27,1,1
157,28,1,1
157,29,1,1
157,30,0,1
157,31,1,1
157,32,0,1
157,33,0,1
157,34,0,1
157,35,0,1
157,36,1,1
157,37,1,1
157,38,1,1
158,1,1,1
158,3,1,1
158,5,1,1
158,6,1,1
158,7,1,1
158,8,1,1
158,12,1,1
158,13,1,1
158,14,0,1
158,15,0,1
158,16,1,1
158,24,1,1
158,25,0,1
158,26,1,1
158,27,1,1
159,1,1,1
159,2,1,1
159,3,1,1
159,4,1,1
159,5,1,1
159,6,1,1
159,7,1,1
159,8,1,1
159,9,1,1
159,10,1,1
159,11,1,1
159,12,1,1
159,13,1,1
159,14,1,1
159,15,1,1
159,16,1,1
159,17,1,1
159,18,1,1
159,19,1,1
159,21,1,1
159,22,1,1
159,23,1,1
159,24,1,1
159,25,1,1
159,26,1,1
159,27,1,1
159,28,1,1
159,29,1,1
160,1,1,1
160,2,1,1
160,3,1,1
160,4,1,1
160,5,1,1
160,6,1,1
160,7,1,1
160,8,1,1
160,9,1,1
160,10,1,1
160,11,1,1
160,12,1,1
160,13,1,1
160,14,1,1
160,15,1,1
160,16,1,1
160,17,1,1
160,18,1,1
160,19,1,1
160,20,1,1
160,21,1,1
160,22,1,1
160,23,1,1
160,24,1,1
160,25,1,1
160,26,1,1
160,27,1,1
160,28,1,1
160,29,1,1
160,30,1,1
160,31,1,1
160,32,1,1
160,33,1,1
160,34,1,1
160,35,1,1
160,36,1,1
160,37,1,1
160,38,1,1
161,1,1,1
161,4,1,1
161,5,1,1
161,6,1,1
161,7,1,1
161,8,1,1
161,9,1,1
161,10,1,1
161,11,1,1
161,12,1,1
161,13,1,1
161,14,1,1
161,16,1,1
161,17,1,1
161,18,1,1
161,19,1,1
161,21,1,1
161,22,1,1
161,24,1,1
161,25,1,1
161,26,1,1
161,27,1,1
161,28,1,1
161,30,1,1
161,31,1,1
161,32,1,1
161,33,1,1
162,1,1,1
162,2,1,1
162,3,1,1
162,4,1,1
162,5,1,1
162,6,1,1
162,7,1,1
162,8,1,1
162,9,1,1
162,10,1,1
162,11,1,1
162,12,1,1
162,13,1,1
162,14,1,1
162,15,1,1
162,16,1,1
162,17,1,1
162,18,1,1
162,19,1,1
162,20,1,1
162,21,1,1
162,22,1,1
162,23,1,1
162,24,1,1
162,25,1,1
162,26,1,1
162,27,1,1
162,28,1,1
162,29,1,1
162,30,1,1
162,31,1,1
162,32,1,1
162,33,1,1
162,34,1,1
162,35,1,1
162,36,1,1
162,37,1,1
162,38,1,1
163,2,1,1
163,3,1,1
163,4,0,1
163,15,1,1
163,20,1,1
163,21,1,1
163,23,1,1
163,27,1,1
163,33,0,1
163,34,0,1
163,35,1,1
164,1,1,1
164,2,1,1
164,3,1,1
164,4,1,1
164,5,1,1
164,6,1,1
164,7,1,1
164,8,1,1
164,9,1,1
164,10,1,1
164,11,1,1
164,12,1,1
164,13,1,1
164,14,1,1
164,15,1,1
164,16,1,1
164,17,1,1
164,18,1,1
164,19,1,1
164,21,1,1
164,22,1,1
164,23,1,1
164,24,1,1
164,25,1,1
164,26,1,1
164,27,1,1
164,28,1,1
164,29,1,1
164,30,1,1
164,31,1,1
164,32,1,1
164,33,1,1
164,34,1,1
164,35,1,1
165,3,0,1
165,9,0,1
165,11,0,1
165,13,0,1
165,20,1,1
165,21,0,1
165,24,0,1
165,26,0,1
165,36,1,1
165,37,1,1
165,38,1,1
166,1,1,1
166,2,1,1
166,3,1,1
166,4,1,1
166,5,1,1
166,6,1,1
166,7,1,1
166,8,1,1
166,9,1,1
166,10,1,1
166,11,1,1
166,12,1,1
166,13,1,1
166,14,1,1
166,15,1,1
166,16,1,1
166,17,1,1
166,18,1,1
166,19,1,1
166,22,1,1
166,23,1,1
166,24,1,1
166,25,1,1
166,26,1,1
166,27,1,1
166,29,0,1
166,30,1,1
166,31,1,1
166,32,1,1
166,33,1,1
166,34,1,1
166,35,1,1
166,36,1,1
166,37,1,1
166,38,1,1
167,14,0,1
167,16,1,1
167,17,1,1
167,20,1,1
167,21,1,1
167,22,0,1
167,23,0,1
167,24,0,1
167,25,0,1
167,27,1,1
167,28,1,1
167,29,1,1
167,30,0,1
167,31,1,1
167,32,0,1
167,33,1,1
167,34,1,1
167,35,1,1
167,37,0,1
167,38,1,1
168,1,1,1
168,2,1,1
168,3,1,1
168,4,1,1
168,5,1,1
168,6,1,1
168,7,1,1
168,8,1,1
168,9,1,1
168,10,1,1
168,11,1,1
168,12,1,1
168,13,1,1
168,14,1,1
168,15,1,1
168,16,1,1
168,17,1,1
168,18,1,1
168,19,1,1
168,20,1,1
168,21,1,1
168,22,1,1
168,23,1,1
168,24,1,1
168,25,1,1
168,26,1,1
168,27,1,1
168,28,1,1
168,29,1,1
168,30,1,1
168,31,1,1
168,32,1,1
168,33,1,1
168,34,1,1
168,35,1,1
168,36,1,1
168,37,1,1
168,38,1,1
171,1,1,1
171,2,1,1
171,3,1,1
171,4,1,1
171,5,1,1
171,6,1,1
171,8,1,1
171,9,1,1
171,10,1,1
171,11,1,1
171,12,1,1
171,13,1,1
171,14,1,1
171,15,1,1
171,16,1,1
171,17,1,1
171,18,1,1
171,19,1,1
171,20,0,1
171,21,1,1
171,22,1,1
171,23,1,1
171,24,1,1
171,25,1,1
171,26,1,1
171,27,1,1
171,28,1,1
171,29,1,1
171,30,1,1
171,31,1,1
171,32,0,1
172,1,0,1
172,3,0,1
172,4,1,1
172,5,0,1
172,6,1,1
172,7,1,1
172,8,1,1
172,9,1,1
172,10,1,1
172,11,1,1
172,12,1,1
172,13,1,1
172,14,1,1
172,15,1,1
172,16,0,1
172,17,0,1
172,18,1,1
172,19,1,1
172,20,0,1
172,22,1,1
172,23,1,1
172,24,1,1
172,25,1,1
172,26,1,1
172,27,0,1
172,28,1,1
172,29,1,1
172,30,1,1
172,31,0,1
172,32,1,1
172,33,0,1
172,34,0,1
172,35,0,1
172,36,1,1
172,37,1,1
172,38,0,1
174,1,0,1
174,2,0,1
174,4,1,1
174,7,0,1
174,8,0,1
174,10,0,1
174,14,0,1
174,16,0,1
174,18,0,1
174,19,0,1
174,20,1,1
174,26,0,1
174,28,0,1
174,29,1,1
174,30,1,1
174,32,1,1
174,33,1,1
174,34,1,1
174,35,1,1
174,38,1,1
175,4,0,1
175,5,1,1
175,6,0,1
175,7,0,1
175,9,0,1
175,10,0,1
175,11,0,1
175,12,0,1
175,13,0,1
175,17,0,1
175,18,0,1
175,20,1,1
175,21,0,1
175,22,0,1
175,30,0,1
175,31,1,1
175,32,0,1
175,34,0,1
175,36,0,1
175,37,0,1
175,38,0,1
176,1,1,1
176,2,1,1
176,4,1,1
176,5,1,1
176,6,1,1
176,7,1,1
176,8,1,1
176,9,1,1
176,10,1,1
176,11,1,1
176,12,1,1
176,13,1,1
176,14,1,1
176,15,1,1
176,16,1,1
176,17,1,1
176,18,1,1
176,19,1,1
176,20,0,1
176,21,1,1
176,24,0,1
176,28,0,1
176,29,1,1
176,30,1,1
176,31,1,1
176,32,1,1
176,33,1,1
176,34,1,1
176,35,1,1
176,36,1,1
176,37,1,1
176,38,1,1
177,27,0,1
179,3,0,1
179,20,1,1
179,23,1,1
179,24,1,1
179,29,0,1
179,31,1,1
179,37,0,1
180,1,1,1
180,2,1,1
180,3,1,1
180,4,0,1
180,5,1,1
180,6,0,1
180,7,0,1
180,8,0,1
180,15,0,1
180,19,0,1
180,20,1,1
180,21,0,1
180,22,1,1
180,25,1,1
180,26,1,1
180,28,1,1
180,30,0,1
180,33,0,1
180,36,0,1
180,38,1,1
181,1,1,1
181,2,1,1
181,3,1,1
181,4,1,1
181,5,1,1
181,6,1,1
181,7,1,1
181,8,1,1
181,9,1,1
181,10,1,1
181,11,1,1
181,12,1,1
181,13,1,1
181,14,1,1
181,15,1,1
181,16,1,1
181,17,0,1
181,19,1,1
181,20,1,1
181,21,1,1
181,22,1,1
181,23,1,1
181,24,2,2
181,25,1,1
181,26,1,1
181,27,1,1
181,28,1,1
181,31,1,1
181,32,1,1
181,33,1,1
181,34,0,1
181,35,1,1
181,36,1,1
181,37,1,1
181,38,1,1
182,1,1,1
182,2,1,1
182,3,1,1
182,4,1,1
182,5,1,1
182,6,1,1
182,7,1,1
182,8,1,1
182,9,1,1
182,10,1,1
182,11,1,1
182,12,1,1
182,13,1,1
182,14,1,1
182,15,1,1
182,16,0,1
182,17,1,1
182,19,1,1
182,20,1,1
182,21,1,1
182,22,1,1
182,23,1,1
182,24,2,2
182,25,1,1
182,26,1,1
182,27,1,1
182,28,1,1
182,29,1,1
182,30,1,1
182,31,1,1
182,32,1,1
182,33,1,1
182,34,1,1
182,35,0,1
182,36,1,1
182,37,1,1
182,38,0,1
183,1,1,1
183,2,1,1
183,3,1,1
183,4,1,1
183,5,1,1
183,6,1,1
183,7,1,1
183,8,1,1
183,9,1,1
183,10,1,1
183,11,1,1
183,12,1,1
183,13,1,1
183,14,1,1
183,15,1,1
183,16,1,1
183,17,1,1
183,19,1,1
183,20,1,1
183,21,1,1
183,22,1,1
183,23,1,1
183,24,2,2
183,25,1,1
183,26,1,1
183,27,1,1
183,28,1,1
183,29,1,1
183,30,1,1
183,31,1,1
183,32,1,1
183,33,1,1
183,34,1,1
183,35,1,1
183,36,1,1
183,37,1,1
183,38,1,1
184,1,1,1
184,6,0,1
184,10,0,1
184,12,0,1
184,13,0,1
184,15,0,1
184,16,1,1
184,17,1,1
184,19,1,1
184,20,1,1
184,21,1,1
184,22,1,1
184,23,1,1
184,24,2,2
184,25,1,1
184,26,1,1
184,27,1,1
184,29,1,1
184,30,0,1
184,31,1,1
184,32,1,1
184,33,1,1
184,34,1,1
184,35,1,1
184,36,1,1
