element,GW,expected_goals,expected_assists
82,4,0.016624,0.022451
82,10,0.000000,0.011900
82,13,0.000000,0.069735
82,15,0.564538,0.000000
82,16,0.071128,0.502724
82,18,0.041325,0.000000
82,19,0.038544,0.000000
82,21,0.000000,0.493151
82,22,0.000000,0.015812
82,23,0.061016,0.000000
82,24,0.000000,0.280182
82,25,0.133552,0.000000
82,27,0.000000,0.083979
82,29,0.056970,0.014963
82,31,0.071794,0.088416
82,32,0.050071,0.065220
82,34,0.000000,0.018588
82,37,0.000000,0.051889
82,38,0.232247,0.000000
83,1,0.464203,0.000000
83,3,0.000000,0.088416
83,6,0.353925,0.207592
83,8,0.000000,0.090075
83,9,0.023086,0.000000
83,13,0.000000,0.069094
83,17,0.000000,0.088289
84,1,0.112268,0.000000
84,2,0.029247,0.102585
84,3,0.044279,0.000000
84,4,0.783369,0.028983
84,5,0.000000,0.017675
84,6,0.101334,0.169455
84,7,0.043021,0.000000
84,8,0.207726,0.021846
84,9,0.215976,0.000000
84,10,0.087773,0.000000
84,11,0.024099,0.000000
84,13,0.759326,0.264413
84,14,0.043987,0.129515
84,20,0.055806,0.000000
85,1,0.010325,0.099884
85,4,0.032576,0.082832
85,5,0.052101,0.015502
85,6,0.904063,0.000000
85,13,0.015683,0.000000
85,14,0.145574,0.000000
85,15,0.654937,0.000000
85,16,0.154670,0.085685
85,17,0.346693,0.000000
85,18,0.424009,0.401924
85,19,0.008287,0.000000
85,20,1.367853,0.525282
85,21,1.030903,0.000000
85,22,0.000000,0.095863
85,23,0.826308,0.000000
85,24,0.314921,0.045434
85,25,1.366319,0.000000
85,26,1.147241,0.243620
85,27,0.640138,0.000000
85,28,0.022321,0.461369
85,29,1.009461,0.058998
85,31,0.086551,0.450524
85,32,0.073307,0.000000
85,33,0.488629,0.024591
85,34,0.027755,0.276428
85,35,0.678859,0.000000
85,36,0.037192,0.000000
85,38,0.313256,0.107555
87,1,0.058173,0.000000
87,2,0.018902,0.000000
87,3,0.000000,0.021093
87,4,0.040709,0.000000
87,6,0.087579,0.000000
87,10,0.037847,0.000000
87,11,0.400108,0.017861
87,12,0.191484,0.000000
87,13,0.555118,0.000000
87,15,0.016279,0.031408
87,16,0.221254,0.000000
87,17,0.055173,0.000000
87,18,0.000000,0.036767
87,19,0.104151,0.000000
87,20,0.769760,0.641413
87,21,0.924700,0.084548
87,22,0.520062,0.000000
87,23,0.055144,0.265227
87,24,0.504898,0.000000
87,25,0.147451,0.000000
87,26,0.358670,0.000000
87,27,0.075786,0.029785
87,28,0.093660,0.050621
87,29,0.080366,0.498869
87,30,0.000000,0.013004
87,31,0.025330,0.077004
87,32,0.321821,0.000000
87,33,0.547196,0.434728
87,34,1.902115,0.105763
87,35,0.055093,0.576646
87,37,0.058322,0.000000
87,38,0.163740,0.096405
88,23,0.000000,0.029601
88,38,0.000000,0.045996
90,1,0.878399,0.106747
90,3,0.399246,0.030528
90,4,0.082197,0.112435
90,5,0.024248,0.471785
90,6,0.000000,0.065014
90,7,0.067743,0.114107
90,8,0.200965,0.000000
90,9,0.157919,0.022246
90,11,0.039618,0.077462
90,13,0.007480,0.000000
90,14,0.132837,0.495707
90,15,0.460436,0.000000
90,16,0.393541,0.046119
90,17,0.000000,0.023670
90,20,0.062798,0.000000
90,21,0.042369,0.750506
90,27,0.035016,0.000000
90,28,0.000000,0.051999
90,29,0.062660,0.000000
90,30,0.000000,0.088170
90,32,0.081540,0.100751
90,34,0.477217,0.000000
90,35,0.736514,0.000000
90,36,0.226646,0.025016
90,37,0.067383,0.246766
91,2,0.373494,0.000000
91,3,0.043554,0.000000
91,4,0.022222,0.000000
91,5,0.642659,0.000000
91,7,0.053359,0.000000
91,8,0.012569,0.000000
91,9,0.000000,0.052925
91,11,0.167022,0.000000
91,12,0.807540,0.000000
91,13,0.076776,0.000000
91,17,0.079645,0.016088
91,18,0.147259,0.000000
91,24,0.038499,0.000000
91,25,0.000000,0.048106
91,26,0.698314,0.000000
91,27,0.623537,0.000000
92,3,0.000000,0.017825
92,4,0.000000,0.021947
92,5,0.000000,0.028929
92,7,0.000000,0.073129
92,9,0.008931,0.006339
92,12,0.082048,0.084902
92,19,0.066094,0.000000
92,23,0.057397,0.000000
92,27,0.695916,0.000000
92,30,0.064982,0.000000
92,34,0.017440,0.000000
92,37,0.118425,0.000000
94,2,0.000000,0.044987
94,4,0.000000,0.072866
94,9,0.037558,0.219529
94,11,0.000000,0.035248
94,15,0.000000,0.083585
94,16,0.044355,0.000000
94,19,0.000000,0.017545
94,23,0.000000,0.027764
94,24,0.099044,0.000000
94,27,0.012168,0.000000
94,28,0.000000,0.032830
94,29,0.000000,0.045129
94,30,0.011783,0.015851
94,32,0.055464,0.000000
94,34,0.122879,0.000000
94,36,0.095701,0.000000
94,37,0.000000,0.060751
95,32,0.033052,0.000000
95,35,0.000000,0.016899
95,36,0.000000,0.036599
98,1,0.018876,0.068863
98,2,0.025346,0.660919
98,3,0.038091,0.355205
98,4,0.099134,0.000000
98,5,0.013188,0.099982
98,7,0.052984,0.025334
98,12,0.034450,0.000000
98,13,0.000000,0.526264
98,14,0.048566,0.119293
98,15,0.714212,0.000000
98,19,0.014660,0.000000
98,23,0.000000,0.011609
98,24,0.052310,0.130623
98,25,0.000000,0.135909
98,26,0.000000,0.028105
98,27,0.026962,0.083335
98,29,0.063966,0.055748
98,32,0.015473,0.000000
98,34,0.040209,0.081283
98,35,0.000000,0.557034
99,1,0.000000,0.027435
99,2,0.122075,0.000000
99,4,0.072871,0.000000
99,5,0.000000,0.021573
99,8,0.344067,0.000000
99,10,0.024433,0.000000
99,12,0.060508,0.105767
99,14,0.047671,0.013037
99,15,0.000000,0.010273
99,16,0.072674,0.000000
99,17,0.089558,0.011149
99,19,0.123000,0.000000
99,20,0.044956,0.000000
99,21,0.086599,0.000000
99,22,0.000000,0.010488
99,23,0.106399,0.011625
99,25,0.037988,0.000000
99,27,0.047404,0.011695
99,30,0.341123,0.209428
99,32,0.020210,0.131828
99,34,0.529737,0.179177
99,35,0.116418,0.000000
99,36,0.324232,0.338289
99,37,0.298132,0.011875
100,1,0.108238,0.000000
100,3,0.077066,0.000000
100,15,0.047558,0.000000
100,16,0.068620,0.214694
100,21,0.000000,0.037695
100,22,0.000000,0.025138
100,23,0.048652,0.000000
100,24,0.023330,0.055042
100,28,0.021266,0.010673
100,34,0.034217,0.000000
100,35,0.000000,0.184912
100,36,0.057662,0.098828
100,37,0.140242,0.377162
100,38,1.358941,0.056499
101,1,0.105311,0.039728
101,2,0.036007,0.040428
101,3,0.000000,0.163873
101,5,0.032516,0.000000
101,7,0.589977,0.077909
101,8,0.000000,0.450408
101,9,0.341314,0.137675
101,10,0.566410,0.000000
101,11,0.361521,0.011944
101,12,0.708805,0.000000
101,13,0.631197,0.000000
101,14,0.026954,0.000000
101,15,0.000000,0.011204
101,16,0.670336,0.108535
101,17,0.039136,0.063278
101,18,0.095813,0.000000
101,20,0.000000,0.085365
101,21,0.000000,0.016618
101,22,0.028255,0.000000
101,24,0.099354,0.051258
101,25,0.161369,0.000000
101,26,0.031590,0.669634
101,27,0.019978,0.415922
102,12,0.012856,0.115777
102,13,0.000000,0.026045
102,14,0.552411,0.000000
102,15,0.011547,0.000000
102,19,0.000000,0.058803
102,20,0.000000,0.055871
102,21,0.843559,0.000000
102,22,0.074391,0.000000
102,24,0.014328,0.000000
102,25,0.051262,0.641294
102,26,0.008550,0.000000
102,28,0.020792,0.057051
102,29,0.420335,0.000000
102,30,0.046375,0.398166
102,34,0.109040,0.056040
102,36,0.000000,0.010217
104,9,0.028708,0.000000
105,3,0.088341,0.016065
105,4,0.069182,0.047164
105,5,0.000000,0.042457
105,6,0.017026,0.000000
105,7,0.000000,0.041126
105,28,0.036901,0.000000
105,36,0.210104,0.086188
105,37,0.141440,0.000000
106,1,0.166403,0.877672
106,2,0.029157,0.076409
106,3,0.111675,0.008222
106,7,0.339056,0.023513
106,8,0.512437,0.000000
106,9,0.215574,0.000000
106,12,0.087770,0.000000
106,13,0.079737,0.000000
106,14,0.039289,0.023981
106,15,0.705940,0.000000
106,16,0.066926,0.000000
106,17,0.028269,0.000000
106,18,0.079024,0.083183
106,20,0.150456,0.013205
106,25,0.517325,0.000000
106,27,0.020987,0.000000
106,30,0.018923,1.119345
106,32,0.030581,0.017981
106,34,0.042089,0.000000
106,37,0.128396,0.109276
106,38,0.064644,0.528119
107,2,0.450782,0.022550
107,3,0.000000,0.109137
107,4,0.000000,0.073130
107,7,0.175507,0.000000
107,18,0.146971,0.038134
107,24,0.026331,0.020757
107,25,0.099562,0.000000
107,26,0.115436,0.000000
107,27,0.000000,0.007478
107,28,0.122570,0.000000
107,29,0.050724,0.015915
107,34,0.000000,0.440882
107,37,0.265874,0.000000
107,38,0.031850,0.012087
110,1,0.224154,0.134993
110,3,0.184191,0.043120
110,4,0.130430,0.033488
110,5,0.047721,0.000000
110,6,0.073075,0.000000
110,9,0.316918,0.211053
110,11,0.123793,0.000000
110,14,0.064659,0.000000
110,17,0.188829,0.000000
110,19,0.404808,0.025891
110,20,0.000000,0.013272
110,23,0.000000,0.043285
110,24,0.095131,0.000000
110,25,1.269504,0.000000
110,29,0.017888,0.033338
110,36,0.056163,0.000000
110,37,0.203440,0.309791
110,38,0.094646,0.017263
113,2,0.000000,0.177796
113,3,0.092145,0.000000
113,4,0.000000,0.085731
113,5,0.000000,0.138990
113,6,0.000000,0.012385
113,8,0.026858,0.000000
113,9,0.032365,0.021367
113,10,0.000000,0.301184
113,13,0.000000,0.370338
113,14,0.000000,0.130594
113,15,0.000000,0.070933
113,18,0.050272,0.000000
113,21,0.000000,0.027769
113,23,0.000000,0.081137
113,24,0.074152,0.021269
113,25,0.017757,0.000000
113,28,0.000000,0.207572
113,29,0.000000,0.186126
113,30,0.083524,0.000000
113,32,0.649608,0.034391
113,33,0.058954,0.032329
113,35,0.071618,0.081003
115,1,0.595525,0.108788
115,2,0.162294,0.386085
115,3,0.035156,0.000000
115,4,0.213631,0.057463
115,5,0.063985,0.236790
115,6,0.000000,0.039641
115,7,0.358537,0.000000
115,8,0.133326,0.017082
115,9,0.042646,0.000000
115,10,0.106159,0.445960
115,11,0.000000,0.138288
115,12,0.129043,0.010987
115,13,0.029211,0.000000
115,14,0.041806,0.000000
115,15,0.000000,0.028746
115,17,0.076276,0.000000
115,18,0.320968,0.037069
115,19,0.000000,0.086041
115,21,0.113934,0.000000
115,22,0.000000,0.076770
115,23,0.070118,0.000000
115,25,0.020695,0.185217
115,26,0.000000,0.042648
115,28,0.065579,0.000000
115,31,0.060227,0.132048
115,32,0.184879,0.672385
115,36,0.434212,0.000000
115,37,0.000000,0.038480
115,38,0.014120,0.464924
116,2,0.076267,0.000000
116,4,0.000000,0.029511
116,6,0.309232,0.315655
116,7,0.000000,0.240668
116,8,0.049558,0.000000
116,9,0.277472,0.000000
116,10,0.038522,0.000000
116,11,0.222494,0.011394
116,12,0.028159,0.017185
116,14,0.037463,0.059316
116,16,0.074228,0.000000
116,17,0.038537,0.000000
116,18,0.515091,0.000000
116,20,0.000000,0.259574
116,21,0.057995,0.000000
116,22,0.140809,0.506592
116,23,0.000000,0.215223
116,25,0.288695,0.079122
116,26,0.000000,0.066518
116,30,0.105872,0.000000
116,31,0.000000,0.093474
116,32,0.077602,0.011626
116,33,0.052439,0.000000
116,34,0.000000,0.087574
116,35,0.016621,0.000000
116,36,0.026321,0.012336
116,37,0.228833,0.330900
117,1,0.000000,0.088227
118,1,0.045712,0.470997
118,2,0.000000,0.029595
118,3,0.065506,0.000000
118,4,0.086477,0.000000
118,5,0.093622,0.084735
118,6,0.012932,0.000000
118,8,0.475783,0.000000
118,9,0.803346,0.000000
118,10,0.000000,0.035489
118,11,0.012807,0.000000
118,15,0.090461,0.000000
118,17,0.045957,0.000000
118,18,0.493620,0.000000
118,19,0.072305,0.000000
118,20,0.044864,0.000000
118,21,0.000000,0.099550
118,23,0.024710,0.019183
118,30,0.049729,0.000000
118,32,0.013067,0.000000
118,36,0.013866,0.000000
120,5,0.140190,0.000000
120,38,0.000000,0.105709
121,26,0.109103,0.000000
121,30,0.028037,0.118202
121,32,0.047784,0.000000
121,33,0.048490,0.000000
121,34,0.000000,0.266911
121,35,0.017329,0.103751
122,1,0.130516,0.229582
122,2,0.097624,0.248964
122,3,0.833301,0.085300
122,4,0.079554,0.164439
122,5,1.256697,0.060440
122,6,0.062262,0.011486
122,7,0.432771,0.538085
122,8,0.666420,1.332410
122,9,0.223585,0.215520
122,11,0.000000,0.384706
122,12,0.213210,0.563176
122,13,0.031949,0.050403
122,14,0.245016,0.398553
122,15,0.281284,0.352811
122,16,0.000000,0.151108
122,17,0.510562,0.641074
122,18,0.595860,0.022056
122,19,1.448470,0.202365
122,20,0.017399,0.121510
122,21,0.329125,0.044351
122,22,0.028330,0.035989
122,23,0.112758,0.031439
122,24,0.089921,0.154370
122,25,1.273647,0.071940
122,26,0.119742,0.130667
122,28,0.000000,0.045585
122,29,0.324600,0.165098
122,30,0.015907,0.039525
122,31,0.178140,0.062017
122,32,0.256978,1.238967
122,33,0.539941,0.357187
122,34,0.602793,0.000000
122,35,0.071186,0.370319
122,36,0.059741,0.180195
122,37,0.170039,0.737498
122,38,0.000000,0.018200
123,15,0.054977,0.161711
123,21,0.000000,0.014222
124,1,0.049905,0.120528
124,2,0.000000,0.118423
124,3,0.000000,0.093414
124,4,0.033922,0.115187
124,5,0.024190,0.124726
124,6,0.112314,0.795367
124,7,0.270508,0.121489
124,8,0.052187,0.214594
124,9,0.152813,0.474620
124,10,0.271864,0.078113
124,11,0.041309,0.441823
124,12,0.101218,0.059261
124,13,0.182083,0.106649
124,15,0.389869,0.015119
124,16,0.126555,0.018118
124,17,0.038047,0.483677
124,18,0.087269,0.011237
124,19,0.308030,0.159923
124,20,0.142748,0.055394
124,21,0.051770,0.103253
124,22,0.568977,0.086839
124,23,0.106407,0.159555
124,24,0.036850,0.000000
124,25,0.063196,0.359572
124,28,0.000000,0.011341
124,29,0.262642,0.040482
124,30,0.090146,0.052755
124,32,0.201240,0.479634
124,34,0.115711,0.269388
124,36,0.068188,0.048479
124,38,0.045361,0.109092
125,1,0.258047,0.037978
125,2,0.500057,0.060331
125,3,0.159676,0.042794
125,4,0.170775,0.024512
125,5,0.219109,0.000000
125,8,0.000000,0.017400
125,11,0.272435,0.453066
125,13,0.084399,0.000000
125,14,0.594634,0.000000
125,16,0.118393,0.042987
125,17,0.758182,0.000000
125,18,0.052345,0.881334
125,19,0.032486,0.000000
125,22,0.477854,0.000000
125,23,0.312316,0.012884
125,24,0.063570,0.299162
125,26,0.351962,0.008730
125,28,0.310915,0.000000
125,30,0.016949,0.157850
125,31,0.155829,0.044661
125,32,0.020767,0.071304
125,35,0.021837,0.096928
125,36,0.141859,0.445015
125,37,0.227980,0.372102
125,38,0.174643,0.105818
126,1,0.089760,0.000000
126,2,0.265072,0.073086
126,6,0.558925,0.057993
126,7,0.000000,0.287364
126,8,0.063284,0.041045
126,9,0.032319,0.028795
126,10,0.079987,0.120579
126,11,0.000000,0.090604
126,12,0.042446,0.000000
126,13,0.000000,0.111594
126,14,0.023459,0.419581
126,15,0.020946,0.069396
126,16,0.095616,0.150025
126,17,0.000000,0.101335
126,18,0.000000,0.317106
126,19,0.138449,0.000000
126,20,0.343821,0.021643
126,21,0.000000,0.078713
126,22,0.000000,0.064696
126,24,0.000000,0.032785
126,25,0.000000,0.399467
126,26,0.000000,0.040015
126,28,0.012274,0.046847
126,29,0.111810,0.091104
126,30,0.000000,0.069438
126,31,0.000000,0.014795
126,32,0.568862,0.110875
126,33,0.036337,0.108001
126,34,0.083699,0.015372
126,35,0.114485,0.027456
126,36,0.105590,0.061538
127,1,0.042687,0.044400
127,2,0.066358,0.000000
127,6,0.012910,0.000000
127,8,0.784897,0.329460
127,9,0.590358,0.000000
127,10,0.105009,0.412547
127,11,0.025675,0.000000
127,12,0.036386,0.000000
127,13,0.042485,0.054481
127,16,0.068755,0.000000
127,17,0.012591,0.000000
127,20,0.115543,0.000000
127,21,0.018793,0.122854
127,23,0.051297,0.000000
127,25,0.181259,0.435176
127,26,0.079911,0.048821
127,29,0.030861,0.162729
127,31,0.112939,0.066069
127,32,0.387665,0.038221
127,33,0.416893,0.321879
127,38,0.172048,0.019617
131,25,0.088932,0.000000
131,30,0.000000,0.034966
131,31,0.039176,0.059628
131,32,0.533948,0.704552
131,33,0.248943,0.442221
131,35,0.000000,0.041969
132,4,0.000000,0.099517
132,10,0.592434,0.000000
132,14,0.385722,0.089058
132,15,0.024634,0.000000
132,16,0.000000,0.018183
132,21,0.000000,0.082146
132,24,0.039328,0.000000
132,30,0.179149,0.046347
132,31,0.000000,0.034855
132,32,0.533569,0.130476
132,33,0.386400,0.161034
132,35,0.234447,0.000000
132,36,0.016950,0.036474
132,37,0.394480,0.063602
132,38,0.189750,0.064629
133,2,0.224989,0.074437
133,3,0.104996,0.056134
133,4,0.018356,0.103609
133,5,0.242474,0.753989
133,6,0.226778,0.000000
133,7,0.179040,0.000000
133,8,0.045250,0.648421
133,9,0.000000,0.052642
133,10,0.482824,0.034273
133,13,0.321395,0.000000
133,14,0.325620,0.000000
133,15,0.062674,0.000000
133,20,0.000000,0.046320
133,24,0.000000,0.041430
133,31,0.105064,0.000000
133,32,1.225589,0.042513
133,33,0.083004,0.000000
133,37,1.001468,0.018990
134,1,0.221442,0.000000
134,2,0.166034,0.025369
134,3,0.084261,0.000000
134,4,0.163573,0.000000
134,6,0.354793,0.000000
134,7,0.246263,0.000000
134,8,0.986704,0.000000
134,9,0.158101,0.012523
134,10,1.164255,0.053815
134,11,1.084979,0.022843
134,12,0.483342,0.012703
134,13,0.119873,0.012649
134,14,0.366911,0.000000
134,15,0.092195,0.035717
134,21,0.197155,0.000000
138,1,0.006651,0.000000
138,9,0.059491,0.463237
138,10,0.009521,0.014277
138,12,0.112237,0.000000
138,15,0.133942,0.012468
138,16,0.007415,0.451495
138,19,0.068305,0.000000
138,20,0.000000,0.063976
138,21,0.059616,0.000000
138,22,0.152199,0.000000
138,23,0.103190,0.000000
138,24,0.025218,0.000000
138,25,0.021654,0.025013
138,27,0.023369,0.000000
138,28,0.007152,0.000000
138,30,0.023547,0.089771
138,32,0.015591,0.000000
139,34,0.026473,0.000000
139,35,0.120355,0.944574
139,36,0.018460,0.000000
139,37,0.018819,0.000000
140,26,0.122262,0.000000
140,32,0.000000,0.019136
140,35,0.532192,0.000000
140,37,0.049883,0.000000
141,1,0.068592,0.000000
141,2,0.014828,0.028829
141,4,0.038310,0.033791
141,8,0.747683,0.000000
141,12,0.017091,0.012403
141,14,0.000000,0.113870
141,16,0.068184,0.000000
141,17,0.000000,0.083565
141,18,0.045960,0.000000
141,20,0.031460,0.000000
141,23,0.150434,0.000000
141,24,0.045900,0.000000
141,25,0.732341,0.049854
141,26,0.019413,0.030585
141,27,0.000000,0.060185
141,28,0.260471,0.509398
141,29,0.042532,0.126306
141,30,0.179633,0.079329
141,32,0.437265,0.021964
141,33,0.134885,0.000000
142,1,0.024197,0.132094
142,2,0.032403,0.000000
142,3,0.057461,0.000000
142,4,0.126355,0.173189
142,6,0.065660,0.000000
142,7,0.040802,0.011870
142,8,0.011674,0.000000
142,10,0.034681,0.350763
142,11,0.070455,0.000000
142,12,0.029381,0.000000
142,13,0.405019,0.000000
142,14,0.345373,0.549134
142,15,0.000000,0.120478
142,19,0.201660,0.214869
142,20,0.039971,0.000000
142,21,0.122153,0.429201
142,22,0.000000,0.060356
142,23,0.021561,0.055200
142,24,0.013014,0.066275
142,25,0.015838,0.109757
142,26,0.038945,0.979787
142,28,0.025576,0.025116
142,29,0.086880,0.000000
142,30,0.000000,0.014615
142,32,0.266522,0.544926
142,34,0.000000,0.018968
142,36,0.042104,0.000000
142,38,0.464954,0.000000
143,3,0.000000,0.047817
143,6,0.199463,0.033607
143,8,0.000000,0.010386
143,12,0.000000,0.034209
143,13,0.000000,0.014667
143,15,0.000000,0.018557
143,24,0.507780,0.000000
143,25,0.052217,0.000000
145,1,0.000000,0.255632
145,2,0.000000,0.032838
145,4,0.000000,0.491799
145,6,0.024833,0.011136
145,10,0.040441,0.000000
145,12,0.014680,0.000000
145,14,0.028730,0.000000
145,16,0.036934,0.000000
145,18,0.000000,0.234433
145,19,0.085914,0.048449
145,22,0.000000,0.094320
145,26,0.039568,0.000000
145,29,0.000000,0.111564
145,32,0.000000,0.010590
145,35,0.000000,0.029587
145,38,0.071789,0.551532
146,22,0.059977,0.081304
146,24,0.000000,0.017278
146,26,0.035721,0.299775
146,31,0.469009,0.290759
147,1,0.000000,0.016672
147,3,0.429985,0.051122
147,4,0.170168,0.386774
147,5,0.141049,0.221904
147,6,0.059156,0.000000
147,7,0.078592,0.018640
147,9,0.000000,0.035076
147,11,0.000000,0.085103
147,14,0.311321,0.253129
147,15,0.108277,0.040227
147,16,0.507474,0.148765
147,18,0.000000,0.040890
147,19,0.147994,0.126548
147,20,0.000000,0.035132
147,21,0.061287,0.021890
147,24,0.037923,0.078397
147,26,0.956699,0.059911
147,27,0.017169,0.316909
147,28,0.000000,0.420570
147,29,0.109453,0.000000
147,30,0.045941,0.000000
147,32,0.000000,0.305082
147,35,0.705210,0.015622
147,36,0.065293,0.000000
147,37,0.000000,0.144881
147,38,0.186228,0.218374
149,1,0.044831,0.056112
149,2,0.014891,0.013192
149,3,0.000000,0.141029
149,4,0.000000,0.035443
149,5,0.178471,0.000000
149,6,0.221471,0.252185
149,7,0.020951,0.000000
149,8,0.043633,0.048195
149,9,0.012394,0.064744
149,10,0.407693,0.131543
149,11,0.144376,0.000000
149,12,0.109412,0.000000
149,13,0.336186,0.034749
149,14,0.142343,0.193218
149,15,0.051670,0.090298
149,17,0.093926,0.118389
149,18,0.273862,0.000000
149,19,0.448628,0.234832
149,20,0.000000,0.027989
149,21,0.088349,0.115820
149,22,0.000000,0.013072
149,23,0.116064,0.000000
149,24,0.024124,0.079639
149,25,0.000000,0.259834
149,26,0.012691,0.284678
149,28,0.529760,0.263575
149,29,0.107157,0.000000
149,30,0.170999,0.041044
149,32,0.432717,0.134161
149,34,0.000000,0.011750
149,37,0.262562,0.286202
149,38,0.193042,0.092514
150,1,0.000000,0.017439
150,2,0.057384,0.000000
150,3,0.000000,0.311230
150,4,0.006335,0.238657
150,6,0.125479,0.032300
150,7,0.071296,0.043848
150,8,0.062071,0.049173
150,9,0.747689,0.000000
150,10,1.434267,0.025619
150,11,0.000000,0.062683
150,12,0.013941,0.031140
150,13,0.000000,0.029323
150,14,0.360970,0.067065
150,15,0.845979,0.000000
150,16,0.078637,0.006597
150,17,0.041719,0.015199
150,18,0.699300,0.000000
150,19,0.126814,0.034586
150,21,0.773213,0.000000
150,22,0.066204,0.139173
150,23,0.000000,0.091807
150,24,0.033532,0.409982
150,25,0.827657,0.049716
150,26,0.065863,0.086916
150,27,0.699300,0.015275
150,28,0.044099,0.080433
150,30,0.717623,0.049357
150,32,0.699300,0.108576
150,33,0.699300,0.000000
150,34,0.156717,0.059584
150,35,0.000000,0.513909
150,36,0.021943,0.042773
150,37,0.121204,0.057440
150,38,0.040457,0.101381
151,1,0.687366,0.000000
151,2,0.093972,0.086641
151,3,0.070438,0.018413
151,5,0.366424,0.240363
151,6,0.084996,0.000000
151,7,0.034244,0.053671
151,8,0.013258,0.031041
151,9,0.039425,0.000000
151,10,0.139636,0.117058
151,11,0.000000,0.180403
151,13,0.118535,0.298609
151,14,0.473619,0.063539
151,15,0.020858,0.129824
151,16,0.018705,0.000000
151,18,0.000000,0.030081
151,19,0.281370,0.549114
151,20,0.039488,0.035562
151,21,0.054024,0.000000
151,22,0.674448,0.000000
151,23,0.000000,0.227837
151,24,0.124528,0.096040
151,26,0.285402,0.396494
151,27,0.602326,0.000000
151,28,0.045034,0.014405
151,29,0.134696,0.000000
151,30,0.095081,0.057175
151,32,0.464823,0.497837
151,33,0.000000,0.120006
151,34,0.061308,0.000000
151,35,0.276771,0.261546
151,36,0.045148,0.026014
151,37,0.226982,0.232979
151,38,0.390280,0.652717
152,1,0.095603,0.306368
152,2,0.028710,0.013248
152,3,0.212261,0.000000
152,4,1.603633,0.020330
152,22,0.011620,0.000000
152,25,0.146904,0.000000
152,26,0.377893,0.012472
152,28,0.016191,0.000000
152,32,0.388461,0.331056
152,34,0.040499,0.000000
152,35,0.504163,0.246241
152,36,0.000000,0.040168
153,1,0.000000,0.056309
153,3,0.036140,0.000000
153,4,0.000000,0.444684
153,7,0.013342,0.000000
153,12,0.326954,0.000000
153,15,0.045215,0.062383
154,15,0.000000,0.033117
156,1,0.000000,0.025652
156,3,0.069438,0.000000
156,4,0.000000,0.026711
156,24,0.000000,0.015875
157,1,0.036144,0.000000
157,3,0.018244,0.085678
157,4,0.056411,0.000000
157,9,0.019726,0.096164
157,10,0.072357,0.060200
157,11,0.032172,0.361581
157,13,0.000000,0.042788
157,15,0.000000,0.028800
157,16,0.000000,0.114419
157,20,0.084004,0.000000
157,23,0.000000,0.518634
157,24,0.045778,0.000000
157,25,0.000000,0.020643
157,28,0.127537,0.395672
157,31,0.075286,0.068116
157,32,0.000000,0.573103
157,34,0.000000,0.525374
157,35,0.028662,0.000000
157,36,0.011985,0.216171
157,37,0.639653,0.000000
158,28,0.000000,0.027111
158,33,0.575451,0.053885
161,5,0.000000,0.038825
161,7,0.016929,0.099698
161,21,0.038008,0.083660
161,25,0.023202,0.464501
162,1,0.028832,0.442098
162,2,0.074554,0.000000
162,3,0.082919,0.017610
162,6,0.394569,0.000000
162,7,0.017132,0.115682
162,8,0.155576,0.000000
162,9,0.151685,0.300361
162,10,0.000000,0.031054
162,11,0.062065,0.000000
162,12,0.025720,0.000000
162,13,0.066838,0.000000
162,14,0.014321,0.000000
162,19,0.015880,0.000000
162,20,0.077980,0.000000
162,21,0.000000,0.028137
162,22,0.264968,0.000000
162,25,0.065101,0.000000
162,26,0.127146,0.000000
162,29,0.000000,0.032812
162,31,0.017421,0.000000
162,32,0.015169,0.047765
162,37,0.041241,0.000000
162,38,0.141531,0.000000
164,2,1.019952,0.498089
164,3,0.106688,0.016232
164,4,0.062522,0.034958
164,5,0.048926,0.000000
164,6,0.312154,0.084937
164,7,0.127637,0.497665
164,8,0.113280,0.020612
164,9,0.320252,0.026245
164,10,0.074560,0.000000
164,11,0.562559,0.000000
164,12,0.014278,0.000000
164,13,0.316592,0.000000
164,14,0.094710,0.520400
164,15,0.037223,0.000000
164,16,0.009091,0.000000
164,17,0.322170,0.067692
164,18,0.563885,0.107647
164,19,0.087270,0.073864
164,20,0.000000,0.074737
164,21,0.000000,0.023003
164,25,0.309657,0.019342
164,26,0.000000,0.096050
164,28,0.226482,0.113469
164,29,0.036880,0.000000
164,31,0.126441,0.000000
164,33,0.034385,0.082619
164,35,0.473622,0.000000
164,37,0.359453,0.000000
164,38,0.215813,0.000000
167,2,0.000000,0.501671
167,4,0.000000,0.014494
167,5,0.000000,0.013242
167,18,0.024009,0.034277
167,28,0.000000,0.020803
167,29,0.038141,0.017682
167,35,0.000000,0.054758
167,36,0.030722,0.000000
168,2,0.056997,0.000000
168,5,0.014884,0.000000
168,7,0.000000,0.043998
168,9,0.000000,0.017203
168,10,0.000000,0.037571
168,11,0.038966,0.000000
168,12,0.000000,0.030497
168,13,0.048093,0.000000
168,15,0.014497,0.014001
168,20,0.045088,0.059780
168,25,0.011421,0.000000
168,28,0.026639,0.244444
168,31,0.023992,0.000000
168,33,0.111403,0.107242
168,34,0.020058,0.074420
168,35,0.000000,0.100842
168,36,0.099567,0.010270
168,37,0.034641,0.022271
169,3,0.037557,0.038001
169,4,0.000000,0.040204
169,7,0.000000,0.019909
169,8,0.043901,0.000000
