element,GW,expected_goals,expected_assists
100,7,0.157838,0.000000
100,8,0.043793,0.085665
100,9,0.107296,0.000000
100,10,0.000000,0.093327
100,11,0.046898,0.000000
100,12,0.127899,0.000000
100,13,0.309020,0.010010
100,14,0.000000,0.391204
100,15,0.000000,0.259385
100,20,0.036984,0.000000
100,22,0.113052,0.000000
100,25,0.572725,0.101611
100,26,0.077914,0.114950
100,27,0.137709,0.000000
100,28,0.000000,0.050327
100,29,0.110840,0.020476
101,1,0.000000,0.012321
101,2,0.123741,0.017671
101,3,0.046021,0.274250
101,4,0.000000,0.297922
101,5,0.056652,0.142835
101,6,0.148902,0.561481
101,7,0.000000,0.070472
101,8,0.000000,0.152502
101,9,0.035678,0.026046
101,10,0.104898,0.000000
101,11,0.000000,0.015958
101,12,0.000000,0.009673
101,17,0.000000,0.722208
101,18,0.000000,0.106103
101,19,0.000000,0.382270
101,20,0.000000,0.146663
101,21,0.079319,0.477531
101,22,0.025945,0.000000
101,23,0.368091,0.000000
101,25,0.000000,0.459879
101,26,0.011566,0.110132
101,27,0.017744,0.426669
101,28,0.000000,0.041332
101,29,0.031120,0.526523
101,31,0.000000,0.163724
101,32,0.000000,0.038360
101,33,0.000000,0.081909
101,34,0.029966,0.000000
101,36,0.000000,0.053888
101,37,0.000000,0.448014
101,38,0.000000,0.018141
102,2,0.112194,0.000000
102,4,0.000000,0.036223
102,5,0.062736,0.000000
102,6,0.068091,0.079005
102,7,0.079210,0.000000
102,10,0.000000,0.220958
102,12,0.010872,0.327964
102,14,0.149837,0.000000
102,17,0.294840,0.000000
102,19,0.013547,0.000000
102,21,0.094895,0.144325
102,22,0.103962,0.000000
102,23,0.000000,0.020358
102,24,0.078073,0.000000
102,27,0.026765,0.129823
102,29,0.140817,0.000000
103,5,0.038409,0.044224
103,6,0.012373,0.394087
103,7,0.482624,0.410684
103,8,0.000000,0.036605
103,9,0.094697,0.045095
103,18,0.082885,0.058544
103,27,0.150602,0.127253
103,28,0.666451,0.551433
103,29,0.019176,0.000000
103,30,0.164970,0.013535
103,32,0.188453,0.208376
103,35,0.027772,0.000000
103,36,0.347117,0.171399
103,37,0.000000,0.297839
103,38,0.064289,0.086093
104,5,0.068459,0.000000
104,17,0.018170,0.000000
104,18,0.013084,0.000000
104,23,0.071775,0.000000
104,24,0.048436,0.336600
104,25,0.454475,0.000000
104,26,0.025256,0.000000
104,27,0.000000,0.103693
104,29,0.045220,0.000000
104,35,0.030042,0.475548
104,36,0.079911,0.046628
105,1,0.000000,0.013673
105,2,0.000000,0.104311
105,3,0.072259,0.072811
105,4,0.000000,0.338740
105,5,0.000000,0.053560
105,6,0.000000,0.243052
105,7,0.000000,0.429386
105,10,0.000000,0.017047
105,13,0.000000,0.079366
105,15,0.059856,0.136085
105,16,0.150054,0.114491
105,17,0.043095,0.504832
105,19,0.080414,0.000000
105,20,0.078365,0.039729
105,21,0.730901,0.000000
105,22,0.000000,0.539284
105,23,0.058266,0.509367
105,24,0.417701,0.183578
105,26,0.171088,0.000000
105,28,0.157520,0.166106
105,29,0.020505,0.000000
105,30,0.070681,0.379182
105,31,0.058971,0.000000
105,32,0.000000,0.083751
105,33,0.000000,0.286263
105,34,0.056681,0.000000
105,35,0.015811,0.041966
105,36,0.045918,0.568866
105,37,0.040434,0.026513
105,38,0.054953,0.000000
106,3,0.044253,0.000000
106,6,0.064198,0.000000
106,7,0.038174,0.000000
106,8,0.022585,0.000000
106,10,0.744105,0.000000
106,12,0.021203,0.024622
106,13,0.037131,0.000000
106,14,0.034982,0.000000
106,15,0.024693,0.000000
106,19,0.047695,0.102061
106,20,0.087060,0.000000
106,22,0.057029,0.000000
106,23,0.014478,0.000000
106,25,0.018027,0.248944
106,27,0.000000,0.276219
106,32,0.038613,0.000000
106,34,0.104712,0.000000
106,38,0.034403,0.000000
107,1,0.337526,0.228454
107,2,0.000000,0.031340
107,3,0.086425,0.315623
107,11,0.000000,0.080706
107,12,0.044620,0.000000
107,13,0.028270,0.000000
107,14,0.014422,0.446797
107,17,0.429020,0.000000
107,19,0.000000,0.032111
107,23,0.020526,0.000000
107,24,0.048986,0.244639
108,3,0.256349,0.000000
108,6,0.000000,0.259229
108,16,0.044081,0.000000
108,22,0.012969,0.000000
108,24,0.116584,0.044790
108,28,0.012862,0.048392
108,31,0.121381,0.343395
110,2,0.035226,0.565692
110,3,0.000000,0.044402
110,14,0.540512,0.000000
110,26,0.000000,0.082131
110,27,0.239719,0.000000
110,28,0.661569,0.000000
110,29,0.561872,0.113611
110,30,0.118908,0.000000
110,31,0.013445,0.000000
110,32,0.116334,0.000000
110,33,0.763865,0.000000
110,34,0.814220,0.000000
110,35,0.073021,0.000000
110,36,1.700466,0.274432
110,37,0.650788,0.000000
110,38,0.509399,0.054549
113,2,0.039210,0.000000
113,3,0.070012,0.000000
113,5,0.060201,0.000000
113,6,0.020469,0.000000
113,7,0.266100,0.016254
113,8,0.040789,0.639955
113,9,0.497094,0.106014
113,10,0.202287,0.137402
113,11,0.057809,0.212199
113,12,0.573504,0.855848
113,13,0.171472,0.025152
113,15,0.262585,0.126013
113,16,0.000000,0.473089
113,17,0.141219,0.415964
113,18,0.742688,0.293468
113,19,0.000000,0.075650
113,20,0.000000,0.553330
113,21,0.000000,0.041585
113,22,0.333102,0.050854
113,23,0.237331,0.068667
113,24,0.050343,0.000000
113,26,0.061174,0.050299
113,27,0.116550,0.000000
113,29,0.141048,0.767276
113,30,0.123936,0.229400
113,31,0.699300,0.514252
113,32,0.783833,0.076098
113,33,0.886847,0.063548
113,34,0.450064,0.862870
113,35,0.000000,0.056495
113,36,0.110352,0.382660
113,37,0.334767,0.000000
114,1,0.315030,0.131247
114,2,0.086966,0.104284
114,7,0.726684,0.016072
114,14,0.162640,0.293230
114,25,0.043127,0.000000
114,26,0.151086,0.155273
114,28,0.130821,0.075576
114,29,0.555670,0.099525
114,31,0.099484,0.000000
115,30,0.035284,0.000000
115,32,0.036851,0.000000
115,33,0.416607,0.000000
115,34,0.000000,0.427870
115,36,0.011678,0.000000
116,7,0.000000,0.090402
116,8,0.430281,0.153787
116,9,0.119420,0.682956
116,10,0.033972,0.016482
116,12,0.037382,0.000000
116,14,0.022429,0.000000
116,15,0.134691,0.000000
116,16,0.034603,0.000000
116,19,0.130239,0.153650
116,20,0.012883,0.000000
116,21,0.179130,0.000000
116,22,0.606149,0.182231
116,23,0.024625,0.399157
116,24,0.033306,0.414429
116,25,0.052241,0.000000
116,35,0.000000,0.073298
116,37,0.000000,0.047195
117,1,0.079096,0.020004
117,3,0.231557,0.260182
117,4,0.187385,0.000000
117,5,0.000000,0.798256
117,7,0.576251,0.292511
117,22,0.031732,0.094185
117,24,0.439876,0.000000
117,27,0.404793,0.055703
117,28,0.088082,0.000000
117,29,0.119503,0.479936
117,31,0.108588,0.120328
117,32,0.044900,0.000000
117,33,0.138270,0.132656
117,34,0.065856,0.000000
117,35,0.067535,0.084127
117,36,0.030298,0.000000
118,1,0.035868,0.000000
118,2,0.013182,0.000000
118,3,0.023352,0.048123
118,4,0.000000,0.077535
118,5,0.000000,0.649451
118,6,0.017973,0.011008
118,7,0.728415,0.374417
118,9,0.000000,0.073179
118,11,0.000000,0.267847
118,17,0.016525,0.243842
118,18,0.000000,0.018964
118,19,0.000000,0.051704
118,20,0.552193,0.000000
118,22,0.699300,0.000000
118,23,0.016479,0.015608
118,24,0.741988,0.379535
118,26,0.000000,0.019111
118,27,0.000000,0.114991
118,28,0.000000,0.020637
118,37,0.000000,0.017934
119,2,0.478430,0.034101
119,6,0.091296,0.000000
119,8,0.041143,0.000000
119,12,0.050849,0.134839
119,13,0.357886,0.079575
119,14,0.000000,0.213312
119,15,0.043338,0.227741
119,16,0.000000,0.109840
119,17,0.000000,0.043181
119,18,0.021315,0.022585
119,19,0.000000,0.048137
119,20,0.017254,0.000000
119,21,0.061916,0.163448
119,23,0.056219,0.046509
119,24,0.120495,0.029632
119,25,0.048388,0.038370
119,30,0.000000,0.037340
119,32,0.016852,0.014023
119,33,0.013042,0.000000
120,23,0.090281,0.000000
120,26,0.000000,0.032929
122,1,0.000000,0.094023
122,2,0.015724,0.000000
122,3,0.000000,0.038777
122,4,0.272542,0.080750
122,5,0.000000,0.079612
122,9,0.000000,0.036975
122,12,0.000000,0.041964
122,14,0.076424,0.020795
122,16,0.000000,0.046765
122,19,0.000000,0.315926
122,23,0.014632,0.748899
122,24,0.000000,0.343293
122,25,0.000000,0.336223
122,26,0.000000,0.044313
122,27,0.056336,0.000000
122,28,0.000000,0.017415
122,29,0.000000,0.109620
122,30,0.000000,0.009614
122,31,0.000000,0.286006
122,32,0.000000,0.141947
122,34,0.279576,0.000000
122,36,0.033447,0.000000
122,37,0.000000,0.060468
123,2,0.000000,0.049825
123,3,0.095417,0.000000
123,4,0.075723,0.020586
123,5,0.018678,0.000000
123,6,0.074907,0.000000
123,7,0.062352,0.015181
123,8,0.699300,0.027560
123,9,0.015503,0.022522
123,10,0.054342,0.048887
123,11,0.039376,0.000000
123,12,0.000000,0.048971
123,13,0.015421,0.016282
123,18,0.017944,0.308782
123,19,0.057216,0.057260
123,25,0.051445,0.000000
123,26,0.081918,0.000000
123,27,0.096337,0.947492
123,28,0.000000,0.141971
123,29,0.017804,0.016248
123,30,0.000000,0.327437
123,31,0.000000,0.013252
123,32,0.014858,0.032381
123,33,0.000000,0.018331
123,34,0.071378,0.750791
123,35,0.232294,0.041544
123,36,0.082288,0.000000
124,12,0.331355,0.000000
124,13,0.000000,0.047427
124,17,0.056848,0.049797
124,19,0.022162,0.000000
124,20,0.055391,0.000000
124,22,0.121143,0.000000
124,23,0.043388,0.000000
124,25,0.338343,0.000000
125,5,0.000000,0.024172
126,4,0.000000,0.041779
126,5,0.054928,0.023157
126,6,0.047329,0.000000
126,11,0.032364,0.000000
126,27,0.000000,0.059930
126,34,0.019154,0.000000
126,37,0.000000,0.079946
126,38,0.028891,0.000000
127,1,0.062898,0.000000
127,14,0.000000,0.047096
127,27,0.089092,0.093415
127,29,0.000000,0.053722
127,32,0.089470,0.000000
127,34,0.112460,0.000000
127,36,0.000000,0.012547
127,38,0.078068,0.085407
128,8,0.000000,0.489136
128,13,0.000000,0.061814
128,17,0.033292,0.078643
128,20,0.022725,0.000000
128,21,0.000000,0.052061
129,1,0.000000,0.430041
129,2,0.053821,0.033957
129,4,0.045167,0.000000
129,5,0.143717,0.102306
129,6,0.126149,0.319219
129,9,0.025314,0.000000
129,10,0.000000,0.061132
129,11,0.015244,0.000000
129,13,0.069478,0.000000
129,17,0.134980,0.054592
129,18,0.281529,0.063677
129,25,0.171605,0.030690
129,26,0.564958,0.037326
129,27,0.620197,0.000000
129,28,0.443236,0.333024
129,29,0.092532,0.488098
129,30,0.000000,0.056252
129,33,0.036101,0.000000
129,34,0.835913,0.000000
129,35,0.591736,0.000000
130,19,0.274979,0.258254
130,21,0.698992,0.036689
130,24,0.050908,0.051414
133,1,0.045300,0.000000
133,2,0.038168,0.016074
133,3,0.234399,0.000000
133,4,0.077069,0.072652
133,5,0.120744,0.000000
133,6,0.075163,0.000000
133,7,0.371115,0.292294
133,8,0.000000,0.503014
133,9,0.042892,0.013793
133,10,0.194201,0.000000
133,11,0.075464,0.068998
133,12,0.000000,0.048147
133,13,0.416430,0.000000
133,14,0.052936,0.105423
133,15,0.051384,0.011830
133,16,0.000000,0.072292
133,17,0.055971,0.029619
133,18,0.071572,0.107649
133,19,0.077736,0.050904
133,20,0.000000,0.020218
133,21,0.149831,0.621886
133,22,0.000000,0.088287
133,23,0.075107,0.067154
133,24,0.000000,0.045293
133,25,0.119333,0.165226
133,26,0.072527,0.043999
133,27,0.028047,0.060654
133,28,0.663890,0.000000
133,29,0.405092,0.000000
133,30,0.146841,0.000000
133,32,0.069487,0.032002
133,33,0.259492,0.013788
133,34,0.037483,0.083080
133,35,0.078177,0.345754
133,36,0.237175,0.000000
133,37,0.139863,0.080409
133,38,0.048842,0.000000
134,1,0.000000,0.055960
134,2,0.032797,0.020814
134,3,0.000000,0.095929
134,4,0.062506,0.271700
134,5,0.000000,0.096623
134,6,0.060334,0.019465
134,7,0.699300,0.078622
134,9,0.040726,0.000000
134,10,0.699300,0.000000
134,11,0.017148,0.025560
134,12,0.000000,0.294803
134,13,0.052274,0.012605
134,14,0.043452,0.000000
134,15,0.042236,0.027015
134,16,0.000000,0.049232
134,17,0.000000,0.050577
134,18,0.072778,0.075784
134,19,0.080244,0.019717
134,20,0.013939,0.049280
134,21,0.019910,0.000000
134,25,0.021457,0.112198
134,26,0.012412,0.000000
134,30,0.084183,0.000000
134,32,0.134624,0.000000
134,33,0.057433,0.000000
134,34,0.000000,0.040610
134,36,0.045808,0.000000
134,38,0.000000,0.022839
135,1,0.000000,0.070818
135,2,0.041461,0.000000
135,4,0.000000,0.040185
135,7,0.107875,0.101068
135,10,0.000000,0.018860
135,13,0.032469,0.273250
135,14,0.000000,0.423726
135,31,0.014895,0.000000
135,32,0.054652,0.000000
135,33,0.000000,0.264206
135,35,0.000000,0.124665
135,36,0.028362,0.000000
135,37,0.053798,0.000000
135,38,0.029991,0.084031
136,1,0.209188,0.000000
136,17,0.010727,0.000000
136,18,0.070073,0.000000
136,19,0.021002,0.069161
136,21,0.066360,0.000000
136,22,0.021739,0.000000
136,31,0.022861,0.000000
136,32,0.000000,0.066612
136,34,0.000000,0.026067
137,2,0.056003,0.000000
137,3,0.000000,0.240812
137,4,0.089197,0.293237
137,5,0.045177,0.000000
137,6,0.430116,0.112234
137,7,0.025421,0.000000
137,8,0.565381,0.008171
137,11,0.031833,0.121068
137,13,0.018152,0.000000
137,14,0.069181,0.000000
137,15,0.073651,0.000000
137,36,0.014102,0.000000
137,37,0.090379,0.000000
137,38,0.498785,0.000000
138,1,0.000000,0.066570
138,4,0.381086,0.102018
138,6,0.000000,0.105558
138,7,0.112587,0.124931
138,8,0.009184,0.000000
138,9,0.000000,0.118178
138,10,0.021198,0.483561
138,11,0.028729,0.000000
138,13,0.000000,0.082560
138,14,0.098202,0.000000
138,15,0.034155,0.218699
138,16,0.138281,0.000000
138,17,0.013718,0.000000
138,18,0.334991,0.013908
138,21,0.123338,0.000000
138,23,0.000000,0.066822
138,24,0.057789,0.000000
138,25,0.106396,0.331439
138,26,0.018364,0.051894
138,27,0.000000,0.040480
138,28,0.000000,0.240174
138,29,0.000000,0.073219
138,30,0.000000,0.028131
138,31,0.021528,0.000000
138,32,0.056139,0.046613
138,33,0.000000,0.030898
138,34,0.023183,0.000000
138,36,0.000000,0.185961
138,38,0.080192,0.037293
139,4,0.318486,0.013341
139,5,0.026028,0.040193
139,6,0.059000,0.000000
139,7,0.017063,0.000000
139,9,0.029636,0.038160
139,10,0.000000,0.048347
139,12,0.055043,0.000000
139,13,0.053307,0.284038
139,14,0.496555,0.000000
139,18,0.021352,0.000000
139,19,0.520699,0.000000
139,22,0.055569,0.072987
139,24,0.000000,0.045574
139,26,0.000000,0.062164
139,27,0.104998,0.023828
139,28,0.087546,0.000000
139,29,0.069858,0.000000
139,38,0.030656,0.000000
141,1,0.035860,0.115060
141,2,0.089549,0.054531
141,3,0.065684,0.139483
141,4,0.009609,0.066830
141,5,0.021306,0.142093
141,6,0.081120,0.011966
141,7,0.068371,0.527563
141,8,0.000000,0.372184
141,9,0.038565,0.172764
141,10,0.000000,0.177573
141,11,0.000000,0.450432
141,12,0.040498,0.315689
141,13,0.041796,0.066748
141,14,0.000000,0.125149
141,15,0.044302,0.052811
141,16,0.000000,0.076857
141,17,0.000000,0.056306
141,18,0.000000,0.048101
141,19,0.072939,0.124329
141,21,0.000000,0.012508
141,22,0.000000,0.317723
141,23,0.000000,0.592287
141,24,0.063238,0.372073
141,25,0.070094,0.000000
141,26,0.042564,0.061966
141,30,0.000000,0.047462
141,31,0.066530,0.113162
141,32,0.012379,0.131809
141,34,0.147656,0.252541
141,35,0.058294,0.046430
141,36,0.084649,0.048068
141,38,0.000000,0.130549
142,3,0.072059,0.000000
142,4,0.101426,0.000000
142,7,0.570163,0.000000
142,8,0.016119,0.000000
142,9,0.106735,0.000000
142,12,0.142504,0.000000
142,13,0.030491,0.041010
142,14,0.000000,0.064307
142,15,0.000000,0.071999
142,18,0.047561,0.040988
142,19,0.164787,0.469233
142,20,0.066057,0.000000
142,21,0.023357,0.000000
142,23,0.127657,0.000000
142,24,0.339027,0.000000
142,25,0.951232,0.000000
142,26,0.011540,0.000000
142,27,0.049357,0.692999
142,33,0.000000,0.023424
142,34,0.011166,0.000000
143,3,0.000000,0.050375
143,4,0.023141,0.000000
143,8,0.510101,0.000000
143,9,0.059260,0.000000
143,14,0.028581,0.000000
143,15,0.693808,0.000000
143,20,0.076570,0.102379
143,22,0.284522,0.000000
143,28,0.000000,0.269300
143,31,0.067464,0.014641
143,32,0.041198,0.000000
143,33,0.000000,0.058541
143,35,0.000000,0.051864
143,38,0.072679,0.000000
144,1,0.388799,0.000000
144,2,0.026020,0.000000
144,3,0.000000,0.339496
144,4,0.154062,0.036000
144,7,0.074167,0.650796
144,8,0.000000,0.060143
144,13,0.000000,0.114923
144,19,0.014368,0.000000
144,21,0.063022,0.000000
144,23,0.000000,0.026460
144,35,0.010573,0.000000
144,36,0.000000,0.013611
144,38,0.049364,0.000000
145,17,0.039836,0.000000
145,20,0.000000,0.057630
145,27,0.000000,0.023309
145,28,0.000000,0.446514
145,35,0.000000,0.029974
145,38,0.000000,0.064662
146,6,0.061744,0.010214
146,11,0.379400,0.000000
146,12,0.241177,0.070145
146,13,0.165994,0.040407
146,18,0.145328,0.000000
146,23,0.409539,0.000000
146,24,0.354221,0.000000
146,28,0.000000,0.388326
147,1,0.054409,0.013674
147,3,0.371130,0.000000
147,4,0.023821,0.000000
147,5,0.794404,0.000000
147,7,1.242016,0.000000
147,10,0.288307,0.000000
147,11,0.440103,0.000000
147,12,0.125753,0.000000
147,13,0.000000,0.089996
147,14,0.072280,0.000000
147,15,0.207398,0.000000
147,16,1.006714,0.054166
147,17,0.101638,0.000000
147,18,0.052264,0.000000
147,19,0.340934,0.000000
147,20,1.260280,0.565143
147,21,0.019266,0.000000
147,22,0.828648,0.000000
147,23,1.138458,0.000000
147,24,0.501532,0.134747
147,25,0.484432,0.000000
147,26,1.391703,0.097156
147,27,1.352630,0.000000
147,28,0.571342,0.039459
147,29,0.327677,0.000000
147,30,0.144153,0.097854
147,31,0.332234,0.000000
147,32,0.050659,0.000000
147,33,0.124264,0.000000
147,34,0.037842,0.000000
147,35,0.090994,0.000000
147,36,0.558131,0.000000
147,37,0.464987,0.000000
148,37,0.000000,0.029817
150,1,0.140087,0.019625
150,2,0.314270,0.000000
150,3,0.016902,0.000000
150,4,0.412120,0.029706
150,5,0.180489,0.700298
150,6,0.413344,0.272643
150,7,0.091545,0.000000
150,8,0.093353,0.080792
150,9,0.189081,0.018011
150,10,0.176780,0.334225
150,11,0.218529,0.000000
150,12,0.400045,0.071957
150,13,0.068955,0.000000
150,14,0.720580,0.173069
150,15,0.338269,0.052381
150,16,0.613195,0.000000
150,17,0.000000,0.016735
150,18,0.100135,0.060853
150,19,0.042394,0.016401
150,20,0.134092,0.670081
150,21,0.580081,0.000000
150,22,0.430989,0.204977
150,25,0.113075,0.370553
150,26,0.250863,0.411091
150,27,0.899681,1.098780
150,28,0.891182,0.362661
150,29,0.081999,0.291531
150,30,0.270974,0.111692
150,31,0.120922,0.000000
150,32,0.227173,0.000000
150,33,0.026329,0.000000
150,34,0.272687,0.082306
150,36,0.040902,0.000000
150,37,0.039636,0.000000
150,38,0.132258,0.000000
151,1,0.521086,0.055010
151,2,0.029609,0.267437
151,3,0.006526,0.024361
151,4,0.101697,0.527937
151,5,0.066677,0.045557
151,6,0.055151,0.146301
151,7,0.124398,0.491701
151,8,0.106643,0.341405
151,9,0.055744,0.000000
151,10,0.014453,0.000000
151,12,0.123332,0.087510
151,13,0.224607,0.059129
151,14,0.071880,0.064208
151,15,0.000000,0.030212
151,16,0.000000,0.010818
151,18,0.085556,0.000000
151,19,0.044303,0.182212
151,20,0.067989,0.083917
151,21,0.000000,0.093992
151,22,0.000000,0.039872
151,25,0.000000,0.326031
151,26,0.462061,0.023360
151,27,0.036268,0.125640
151,28,0.588998,0.029733
151,30,0.000000,0.046788
151,31,0.014530,0.000000
151,32,0.749614,0.000000
151,34,0.031935,0.033667
151,35,0.069717,0.000000
151,36,0.017032,0.000000
151,37,0.000000,0.097013
151,38,0.022860,0.045174
152,1,0.000000,0.048407
152,2,0.169908,0.147214
152,5,0.049633,0.000000
152,6,0.000000,0.013457
152,9,0.330953,0.014802
152,15,0.000000,0.217931
152,17,0.031061,0.026562
152,19,0.059267,0.079750
152,22,0.070138,0.654047
152,24,0.450270,0.339374
152,26,0.324495,0.000000
152,27,0.000000,0.112915
152,31,0.000000,0.185573
152,33,0.073862,0.000000
152,38,0.000000,0.042971
153,3,0.446928,0.000000
153,5,0.020844,0.000000
153,6,0.027393,0.000000
153,9,0.390079,0.350865
153,10,0.418359,0.000000
153,11,0.000000,0.020806
153,12,0.020455,0.214572
153,13,0.029334,0.000000
153,16,0.149915,0.103487
153,20,0.124509,0.000000
153,21,0.022764,0.000000
153,22,0.230392,0.014254
153,23,0.277572,0.444178
153,24,0.073838,0.630058
153,25,0.591243,0.000000
153,26,0.000000,0.288700
153,35,0.000000,0.043933
153,36,0.085624,0.015153
153,37,0.048251,0.383877
153,38,0.240410,0.737844
154,9,0.546369,0.000000
154,12,0.363989,0.000000
154,13,0.057985,0.000000
154,15,0.013431,0.000000
154,16,0.086386,0.000000
154,18,0.016134,0.111809
154,20,0.077070,0.058770
154,21,0.014059,0.000000
154,22,0.000000,0.101647
154,23,0.139729,0.000000
154,26,0.000000,0.060170
154,28,0.039916,0.091262
154,30,0.119565,0.000000
154,33,0.016995,0.013210
154,36,0.015298,0.000000
157,5,0.000000,0.068312
157,6,0.000000,0.030041
157,8,0.009510,0.000000
157,12,0.054117,0.000000
157,17,0.078552,0.000000
157,18,0.019929,0.000000
157,21,0.017932,0.097293
157,23,0.000000,0.038602
157,24,0.052746,0.000000
157,25,0.014233,0.000000
157,26,0.028050,0.064526
157,27,0.014732,0.051831
157,28,0.000000,0.442632
157,29,0.000000,0.068473
157,30,0.000000,0.102511
157,33,0.041056,0.000000
157,35,0.000000,0.074125
157,36,0.020135,0.000000
157,37,0.030443,0.000000
157,38,0.000000,0.104661
158,1,0.000000,0.031905
158,3,0.030033,0.000000
158,6,0.050738,0.000000
158,8,0.000000,0.015024
158,12,0.013178,0.026852
158,13,0.076729,0.000000
158,16,0.018975,0.000000
158,24,0.000000,0.031238
158,26,0.120267,0.000000
159,1,0.010962,0.034300
159,2,0.010930,0.000000
159,4,0.000000,0.016414
159,6,0.434359,0.083545
159,7,0.033351,0.046798
159,9,0.000000,0.178917
159,11,0.016865,0.000000
159,12,0.000000,0.012200
159,14,0.054551,0.501416
159,15,0.000000,0.345807
159,16,0.105125,0.448502
159,17,0.010097,0.000000
159,23,0.057899,0.126660
159,24,0.264439,0.982108
159,25,0.009958,0.000000
159,26,0.078330,0.065376
159,27,0.075525,0.090047
159,28,0.000000,0.090511
159,29,0.000000,0.262393
160,1,0.000000,0.047280
160,2,0.000000,0.032491
160,3,0.010512,0.000000
160,4,0.000000,0.021404
160,5,0.027636,0.000000
160,6,0.417198,0.000000
160,7,0.030614,0.000000
160,8,0.549522,0.027596
160,10,0.136920,0.103993
160,11,0.013652,0.014860
160,12,0.045259,0.000000
160,13,0.048485,0.017106
160,14,0.000000,0.026815
160,17,0.122485,0.000000
160,18,0.034595,0.000000
160,19,0.059953,0.000000
160,20,0.000000,0.010211
160,21,0.240092,0.000000
160,25,0.344165,0.016725
160,26,0.021911,0.000000
160,27,0.050364,0.000000
160,29,0.044428,0.000000
160,31,0.047727,0.000000
160,32,0.035968,0.028984
160,36,0.265433,0.010661
160,37,0.000000,0.012900
161,1,0.020859,0.091054
161,4,0.000000,0.210129
161,5,0.015043,0.000000
161,6,0.000000,0.020049
161,7,0.000000,0.046477
161,9,0.015411,0.000000
161,10,0.314026,0.776292
161,11,0.249391,0.021143
161,12,0.000000,0.096596
161,13,0.047298,0.469852
161,14,0.000000,0.109767
161,16,0.000000,0.145393
161,17,0.000000,0.089811
161,22,0.000000,0.022336
161,24,0.078262,0.000000
161,25,0.103552,0.079461
161,26,0.000000,0.053386
161,28,0.029163,0.099963
161,30,0.024709,0.158546
161,31,0.074905,0.040022
161,32,0.035884,0.359573
162,1,0.102343,0.000000
162,7,0.000000,0.103956
162,9,0.020537,0.000000
162,10,0.464782,0.000000
162,11,0.139955,0.000000
162,12,0.000000,0.018643
162,16,0.316135,0.000000
162,21,0.155004,0.000000
162,22,0.083253,0.000000
162,23,0.091529,0.000000
162,25,0.319888,0.000000
162,26,0.060006,0.012512
162,27,0.000000,0.014530
162,28,0.016968,0.000000
162,29,0.131028,0.052720
162,32,0.377679,0.000000
162,33,0.000000,0.050043
162,37,0.000000,0.059044
163,2,0.014022,0.082501
163,3,0.048423,0.000000
163,20,0.079126,0.000000
163,21,0.026760,0.000000
164,3,0.000000,0.020634
164,4,0.029012,0.000000
164,9,0.062135,0.000000
164,11,0.108991,0.000000
164,15,0.084657,0.000000
164,16,0.205355,0.133691
164,17,0.053844,0.000000
164,19,0.000000,0.050043
164,23,0.013562,0.000000
164,26,0.103813,0.000000
164,27,0.000000,0.024085
164,28,0.077501,0.000000
164,29,0.083594,0.000000
164,30,0.451573,0.000000
164,31,0.041213,0.000000
164,33,0.000000,0.025091
165,20,0.461208,0.000000
165,37,0.086699,0.000000
166,2,0.044964,0.000000
166,3,0.364655,0.000000
166,4,0.611754,0.522848
166,5,0.000000,0.016233
166,6,0.242523,0.029259
166,7,0.741162,0.045956
166,9,0.108797,0.013497
166,10,1.819550,0.000000
166,11,0.219019,0.000000
166,12,0.614745,0.057264
166,13,1.622512,0.548770
166,14,0.972326,0.084381
166,15,0.813736,0.000000
166,16,1.496391,0.141041
166,17,0.417240,0.000000
166,18,0.404036,0.430021
166,19,0.056248,0.000000
166,22,0.000000,0.470945
166,23,1.008854,0.000000
166,24,0.102068,0.000000
166,25,0.229569,0.434931
166,27,0.421112,0.000000
166,29,0.770416,0.000000
166,30,0.162542,0.042521
166,31,0.065024,0.131244
166,32,0.000000,0.430078
166,33,1.028414,0.000000
166,34,0.518524,0.155024
166,35,1.138908,0.091891
166,36,0.721336,1.559379
166,37,0.502809,0.000000
166,38,0.147784,0.000000
167,14,0.660455,0.428471
167,16,0.279648,0.982615
167,17,0.046118,0.000000
167,20,0.532437,0.078256
167,21,0.883607,0.026846
167,22,0.079011,0.000000
167,23,0.036704,0.297147
167,24,0.115328,0.077168
167,27,0.047618,0.000000
167,28,0.150742,0.076391
167,29,0.385928,0.000000
167,31,0.000000,0.025940
167,32,0.874277,0.048747
167,33,0.850236,0.000000
167,34,0.171176,0.000000
167,35,0.194157,0.000000
167,37,0.026416,0.018580
167,38,0.087752,0.055736
168,5,0.000000,0.151837
168,33,0.000000,0.139940
168,34,0.017049,0.000000
168,38,0.000000,0.006101
171,1,0.095516,0.070635
171,2,0.371477,0.263450
171,3,0.175323,0.275986
171,4,0.484553,0.047421
171,5,0.262415,0.000000
171,6,0.170869,0.192725
171,8,0.062177,0.000000
171,9,0.194051,0.091754
171,10,0.176404,0.000000
171,11,0.043910,0.287191
171,12,0.159159,0.060952
171,13,0.211560,0.388161
171,14,0.131222,0.013363
171,15,0.375597,0.129576
171,16,0.263205,0.373752
171,17,0.072267,0.328357
171,18,0.023582,0.144017
171,20,0.014500,0.070500
171,21,0.230350,0.175934
171,22,0.000000,0.074069
171,23,0.207284,0.184706
171,24,0.146071,0.206627
171,25,0.105735,0.357496
