element,GW,starts,understat_matches
107,25,1,1
107,27,1,2
107,28,1,1
107,29,1,1
107,31,2,2
107,32,1,1
107,33,1,1
108,1,1,1
108,2,1,1
108,3,1,1
108,4,1,1
108,5,1,1
108,6,0,1
108,7,0,1
108,8,0,1
108,9,0,1
108,10,1,1
108,11,1,1
108,12,1,1
108,14,1,1
108,15,1,1
108,16,1,1
108,20,1,1
108,21,1,1
108,23,0,1
109,1,1,1
109,2,1,1
109,3,1,1
109,4,1,1
109,5,1,1
109,6,1,1
109,7,1,1
109,8,1,1
109,9,1,1
109,10,1,1
109,11,1,1
109,12,1,1
109,14,1,1
109,15,1,1
109,16,1,1
109,20,1,1
109,21,1,1
109,22,1,1
109,23,1,1
109,24,1,1
109,25,1,1
109,26,1,1
109,27,1,1
109,28,2,2
109,29,2,2
109,31,1,1
109,32,1,1
109,33,2,2
109,35,0,1
109,36,1,1
109,38,0,1
110,1,1,1
110,2,1,1
110,3,1,1
110,4,1,1
110,5,1,1
110,6,1,1
110,7,1,1
110,8,1,1
110,9,1,1
110,10,1,1
110,11,1,1
110,12,1,1
110,14,1,1
110,15,1,1
110,16,1,1
110,20,1,1
110,21,1,1
110,26,0,1
110,31,0,1
110,32,1,1
110,33,1,2
110,35,0,1
110,37,1,2
111,1,0,1
111,3,0,1
111,4,0,1
111,5,0,1
111,6,1,1
111,7,1,1
111,9,0,1
111,10,0,1
111,11,0,1
111,12,0,1
111,14,0,1
111,15,0,1
111,16,0,1
111,20,0,1
111,21,0,1
111,23,1,1
111,31,0,1
111,32,0,1
111,33,0,2
111,34,1,1
111,35,1,1
112,1,1,1
112,2,1,1
112,3,1,1
112,4,1,1
112,5,1,1
112,6,1,1
112,7,1,1
112,8,1,1
112,9,1,1
112,10,1,1
112,11,1,1
112,12,1,1
112,14,1,1
112,15,1,1
112,16,1,1
112,23,2,2
112,24,1,1
112,25,1,1
112,26,2,2
112,27,2,2
112,28,1,1
112,29,1,1
112,31,2,2
112,32,1,1
112,33,2,2
112,34,1,1
112,35,1,1
112,36,1,1
112,37,2,2
112,38,1,1
113,1,1,1
113,2,1,1
113,3,1,1
113,4,1,1
113,5,1,1
113,6,1,1
113,7,1,1
113,9,1,1
113,10,1,1
113,11,1,1
113,12,1,1
113,14,1,1
113,15,1,1
113,16,1,1
113,20,1,1
113,21,1,1
113,27,1,2
113,28,1,1
113,29,1,1
113,31,2,2
113,32,1,1
113,33,2,2
113,34,1,1
113,35,1,1
113,36,1,1
113,37,2,2
113,38,1,1
115,1,0,1
115,2,1,1
115,3,1,1
115,4,1,1
115,5,1,1
115,6,1,1
115,7,1,1
115,8,1,1
115,9,1,1
115,10,1,1
115,11,1,1
115,12,1,1
115,14,1,1
115,15,1,1
115,16,0,1
115,23,1,1
115,24,1,1
115,25,1,1
115,26,2,2
115,27,2,2
115,28,1,1
115,29,1,1
115,31,2,2
115,32,1,1
115,33,1,2
115,34,1,1
115,35,1,1
115,36,1,1
115,37,2,2
115,38,1,1
118,1,1,1
118,2,1,1
118,3,1,1
118,4,1,1
118,5,1,1
118,6,1,1
118,7,1,1
118,8,1,1
118,9,1,1
118,10,1,1
118,11,1,1
118,12,1,1
118,14,1,1
118,15,1,1
118,16,1,1
118,20,1,1
118,21,1,1
118,23,2,2
118,24,1,1
118,25,0,1
118,26,2,2
118,27,2,2
118,28,1,1
118,29,1,1
118,31,1,2
118,32,0,1
118,33,2,2
118,34,1,1
118,35,1,1
118,36,1,1
118,37,2,2
118,38,1,1
119,1,1,1
119,2,1,1
119,3,1,1
119,4,0,1
119,5,1,1
119,6,1,1
119,7,1,1
119,8,1,1
119,14,1,1
119,16,1,1
119,17,1,1
119,18,1,1
119,20,1,1
119,21,1,1
119,22,2,2
119,23,1,1
119,28,1,1
119,31,1,1
119,33,1,1
119,34,2,2
119,35,1,1
119,36,1,2
119,37,0,1
119,38,1,1
121,3,0,1
121,4,1,1
121,5,1,1
121,6,0,1
121,7,1,1
121,9,1,1
121,10,1,1
121,11,1,1
121,12,1,1
121,13,1,1
121,14,0,1
121,15,1,1
121,16,1,1
121,17,1,1
121,18,1,1
121,19,1,1
121,21,1,1
121,22,2,2
121,23,1,1
121,26,1,1
121,28,2,2
121,31,1,1
121,32,1,1
121,33,0,1
121,34,2,2
121,35,1,1
121,36,1,1
121,37,1,1
121,38,1,1
122,1,1,1
122,2,1,1
122,3,1,1
122,4,1,1
122,5,1,1
122,6,1,1
122,13,1,1
122,14,1,1
122,15,1,1
122,16,1,1
122,17,1,1
122,18,1,1
122,19,1,1
122,20,0,1
122,21,1,1
122,22,2,2
122,23,0,1
122,26,0,1
122,31,1,1
122,32,1,1
122,33,1,1
122,34,2,2
122,35,1,1
122,36,2,2
122,37,1,1
123,1,1,1
123,2,1,1
123,3,1,1
123,4,0,1
123,5,1,1
123,6,1,1
123,7,0,1
123,9,1,1
123,10,1,1
123,11,1,1
123,12,1,1
123,13,1,1
123,15,1,1
123,16,1,1
123,17,1,1
123,19,1,1
123,20,1,1
123,21,0,1
123,22,1,1
123,23,1,1
123,26,1,1
123,28,2,2
123,29,1,1
123,34,2,2
123,35,1,1
123,36,1,1
123,37,1,1
124,7,0,1
124,9,0,1
124,10,0,1
124,11,1,1
124,17,0,1
124,38,0,1
125,1,1,1
125,2,1,1
125,3,0,1
125,4,1,1
125,5,1,1
125,6,1,1
125,7,1,1
125,8,1,1
125,9,1,1
125,18,0,1
125,19,0,1
125,20,1,1
125,21,1,1
125,22,1,2
125,23,1,1
125,26,0,1
125,28,1,2
125,29,0,1
125,31,0,1
125,32,1,1
125,35,0,1
125,36,2,2
127,1,1,1
127,2,1,1
127,3,1,1
127,4,1,1
127,5,1,1
127,6,1,1
127,7,1,1
127,9,1,1
127,10,1,1
127,11,1,1
127,12,1,1
127,13,1,1
127,14,1,1
127,15,1,1
127,16,1,1
127,17,1,1
127,18,1,1
127,19,1,1
127,20,1,1
127,21,1,1
127,22,2,2
127,23,1,1
127,26,1,1
127,28,1,1
127,29,1,1
127,31,1,1
127,32,1,1
127,34,1,1
127,35,1,1
127,36,2,2
127,37,1,1
127,38,1,1
128,5,1,1
128,6,1,1
128,7,1,1
128,8,1,1
128,9,1,1
128,10,1,1
128,11,1,1
128,12,1,1
128,13,1,1
128,14,1,1
128,15,1,1
128,23,1,1
128,24,1,1
128,26,1,1
128,27,1,1
128,28,1,1
128,29,1,1
128,30,1,1
128,31,1,1
128,32,1,1
128,35,1,1
128,36,1,1
128,37,1,1
128,38,1,1
129,5,1,1
129,22,2,2
129,23,1,1
130,2,0,1
130,3,1,1
130,5,0,1
130,6,1,1
130,8,1,1
130,10,1,1
130,11,1,1
130,12,1,1
130,18,1,1
130,19,1,1
130,20,0,1
130,21,1,1
130,22,2,2
130,23,0,1
130,26,1,1
130,28,1,2
130,29,1,1
130,31,1,1
130,32,1,1
130,33,1,1
130,34,2,2
130,37,1,1
130,38,1,1
131,2,0,1
131,4,1,1
131,9,0,1
131,10,1,1
131,12,0,1
131,13,1,1
131,14,0,1
131,15,1,1
131,17,1,1
131,18,1,1
131,22,2,2
131,23,1,1
131,26,1,1
131,29,1,1
131,31,1,1
131,32,0,1
131,33,0,1
131,34,0,1
131,35,0,1
131,36,0,1
131,37,1,1
131,38,1,1
132,6,0,1
132,7,1,1
132,8,1,1
132,9,0,1
132,10,0,1
132,11,0,1
132,12,0,1
132,13,1,1
132,14,1,1
132,15,1,1
132,16,1,1
132,17,1,1
132,26,0,1
132,28,0,2
132,31,1,1
132,32,1,1
132,33,1,1
132,34,1,2
132,35,1,1
132,36,1,2
132,37,0,1
133,1,1,1
133,2,1,1
133,3,1,1
133,5,1,1
133,6,1,1
133,8,1,1
133,10,1,1
133,11,1,1
133,14,1,1
133,15,1,1
133,16,0,1
133,19,0,1
133,20,1,1
133,26,1,1
133,28,1,1
133,29,1,1
133,32,1,1
133,33,1,1
133,36,1,1
134,1,1,1
134,2,0,1
134,4,0,1
134,5,0,1
134,6,1,1
134,7,1,1
134,8,1,1
134,13,1,1
134,16,1,1
134,22,0,2
134,28,1,2
134,29,1,1
134,31,1,1
134,32,1,1
134,33,1,1
134,34,2,2
134,35,1,1
134,36,1,1
135,7,1,1
135,8,1,1
135,9,1,1
135,10,1,1
135,11,1,1
135,12,1,1
135,38,0,1
137,1,1,1
137,11,0,1
137,12,0,1
137,13,0,1
137,14,1,1
137,15,0,1
137,17,1,1
137,18,1,1
137,19,1,1
137,20,1,1
137,21,1,1
137,22,1,1
137,26,1,1
137,28,1,1
137,29,0,1
137,32,0,1
137,34,0,2
137,35,0,1
137,36,2,2
137,37,1,1
138,1,1,1
138,2,1,1
138,3,1,1
138,5,1,1
138,7,0,1
138,8,0,1
138,9,1,1
138,11,0,1
138,12,1,1
138,13,0,1
138,14,1,1
138,15,1,1
138,16,1,1
138,17,1,1
138,18,1,1
138,19,1,1
138,20,1,1
138,21,1,1
138,22,1,2
138,23,1,1
138,28,2,2
138,29,1,1
138,31,1,1
138,32,1,1
138,33,1,1
138,34,2,2
138,35,1,1
138,36,1,1
138,38,1,1
140,4,1,1
140,7,1,1
140,9,1,1
140,10,1,1
140,11,1,1
140,12,1,1
140,13,1,1
140,15,0,1
140,16,0,1
140,19,1,1
140,20,1,1
140,21,0,1
140,22,1,2
140,23,1,1
141,1,0,1
141,2,1,1
141,3,1,1
141,4,1,1
141,5,1,1
141,6,0,1
141,8,0,1
141,9,1,1
141,10,1,1
141,11,1,1
141,12,1,1
141,14,1,1
141,15,1,1
141,16,1,1
141,21,1,1
141,22,0,1
141,26,1,1
141,28,2,2
141,29,1,1
141,31,1,1
141,32,1,1
141,33,0,1
141,34,2,2
141,35,1,1
141,36,0,1
141,37,0,1
141,38,1,1
142,1,0,1
142,2,1,1
142,3,1,1
142,6,1,1
142,8,0,1
142,9,1,1
142,10,1,1
142,11,1,1
142,12,1,1
142,13,1,1
142,15,1,1
142,16,1,1
142,17,1,1
142,18,1,1
142,19,1,1
142,20,1,1
142,28,1,1
142,31,0,1
142,32,0,1
142,33,1,1
142,34,1,1
142,35,1,1
142,36,2,2
142,37,1,1
142,38,1,1
143,1,1,1
143,2,1,1
143,3,1,1
143,4,1,1
143,6,1,1
143,7,1,1
143,8,1,1
143,9,1,1
143,10,1,1
143,11,1,1
143,12,1,1
143,13,1,1
143,14,1,1
143,15,1,1
143,16,1,1
143,17,1,1
143,18,1,1
143,19,1,1
143,20,1,1
143,21,1,1
143,26,1,1
143,28,2,2
143,29,1,1
143,31,1,1
143,32,1,1
143,33,1,1
143,34,2,2
143,35,1,1
143,36,2,2
143,37,1,1
143,38,1,1
144,2,1,1
144,3,1,1
144,4,1,1
144,5,1,1
144,6,1,1
144,7,1,1
144,8,1,1
144,9,1,1
144,10,1,1
144,11,1,1
144,12,1,1
144,13,1,1
144,14,1,1
144,15,1,1
144,16,1,1
144,17,1,1
144,19,1,1
144,22,1,1
144,23,1,1
144,24,1,1
144,25,1,1
144,26,1,1
144,27,1,1
144,28,1,1
144,29,1,1
144,31,1,1
144,32,1,1
144,33,1,1
144,34,1,1
144,35,1,1
144,36,1,1
144,37,1,2
144,38,1,1
145,1,1,1
145,2,1,1
145,3,1,1
145,5,1,1
145,12,1,1
145,13,1,1
145,14,1,1
145,15,1,1
145,16,1,1
145,17,1,1
145,19,1,1
145,20,1,1
145,24,0,1
145,25,1,1
145,26,1,1
145,27,1,1
145,28,1,1
145,29,0,1
145,31,1,1
145,33,0,1
145,35,1,1
145,36,2,2
145,37,1,1
146,1,1,1
146,2,1,1
146,3,1,1
146,4,1,1
146,5,1,1
146,6,1,1
146,7,1,1
146,8,1,1
146,9,1,1
146,10,1,1
146,11,1,1
146,12,1,1
146,13,1,1
146,14,1,1
146,15,1,1
146,16,1,1
146,20,1,1
146,21,1,1
146,23,1,1
146,24,1,1
146,25,1,1
146,26,1,1
146,28,1,1
146,29,1,1
146,31,1,1
146,32,1,1
146,33,1,1
146,34,1,1
146,35,1,1
146,38,1,1
147,8,0,1
147,13,1,1
147,14,1,1
147,15,1,1
147,16,1,1
147,17,1,1
147,19,1,1
147,20,0,1
148,1,1,1
148,2,1,1
148,3,1,1
148,4,1,1
148,5,1,1
148,6,1,1
148,7,1,1
148,8,1,1
148,9,1,1
148,10,1,1
148,11,1,1
148,25,0,1
148,26,1,2
148,27,1,1
148,31,0,1
148,32,0,1
148,33,0,1
148,34,1,1
148,35,1,1
148,38,0,1
149,1,0,1
149,2,1,1
149,3,1,1
149,4,1,1
149,5,1,1
149,6,0,1
149,7,0,1
149,8,1,1
149,9,1,1
149,10,0,1
149,11,1,1
149,12,1,1
149,13,1,1
149,14,0,1
149,15,1,1
149,16,0,1
149,17,0,1
149,20,0,1
149,21,1,1
149,22,0,1
149,23,0,1
149,28,0,1
149,34,0,1
149,37,0,2
150,1,1,1
150,2,1,1
150,3,1,1
150,4,1,1
150,5,1,1
150,6,0,1
150,8,0,1
150,10,1,1
150,11,1,1
150,12,1,1
150,13,1,1
150,14,1,1
150,15,1,1
150,16,1,1
150,17,1,1
150,19,1,1
150,20,1,1
150,26,2,2
150,27,0,1
150,28,1,1
150,29,1,1
150,31,1,1
150,32,1,1
150,33,1,1
150,37,1,1
150,38,0,1
152,4,0,1
152,6,1,1
152,7,1,1
152,8,1,1
152,9,1,1
152,12,1,1
152,13,1,1
152,20,0,1
152,21,1,1
152,22,0,1
152,27,1,1
152,28,0,1
152,31,0,1
152,37,1,2
153,1,1,1
153,2,0,1
153,3,1,1
153,4,1,1
153,5,1,1
153,6,1,1
153,7,1,1
153,8,1,1
153,10,1,1
153,11,0,1
153,12,1,1
153,13,0,1
153,14,1,1
153,15,1,1
153,16,1,1
153,17,1,1
153,19,1,1
153,20,1,1
153,21,1,1
153,23,0,1
153,24,0,1
153,25,1,1
153,26,1,2
153,29,0,1
153,31,1,1
153,32,1,1
153,33,0,1
153,34,1,1
153,35,1,1
153,37,1,1
154,1,1,1
154,2,1,1
154,3,1,1
154,4,1,1
154,5,1,1
154,6,1,1
154,7,1,1
154,9,0,1
154,10,1,1
154,11,1,1
154,12,1,1
154,13,1,1
154,14,1,1
154,15,1,1
154,16,1,1
154,17,1,1
154,19,1,1
154,24,1,1
154,25,1,1
154,26,2,2
154,27,1,1
154,28,1,1
154,29,1,1
154,31,1,1
154,32,1,1
154,33,1,1
154,34,1,1
154,35,0,1
154,36,1,1
154,37,2,2
154,38,1,1
155,1,1,1
155,2,1,1
155,3,0,1
155,6,0,1
155,7,0,1
155,9,0,1
155,10,0,1
155,11,0,1
155,12,0,1
155,14,1,1
155,15,1,1
155,16,0,1
155,19,0,1
155,20,1,1
155,21,1,1
155,22,1,1
155,23,1,1
155,24,1,1
155,25,1,1
155,26,1,1
155,27,1,1
155,28,1,1
155,29,1,1
155,31,1,1
155,32,1,1
155,33,1,1
155,34,0,1
155,35,1,1
155,36,0,1
155,37,1,2
155,38,1,1
156,17,1,1
156,19,1,1
156,22,1,1
156,26,1,2
156,27,1,1
156,36,1,1
156,37,2,2
157,1,1,1
157,5,0,1
157,21,0,1
159,1,1,1
159,9,0,1
159,19,0,1
159,20,1,1
159,21,0,1
159,22,0,1
159,23,1,1
159,24,1,1
159,25,0,1
159,26,1,2
159,27,0,1
159,28,1,1
159,29,1,1
159,31,1,1
159,32,1,1
159,33,0,1
159,34,1,1
159,35,1,1
159,36,0,1
159,37,2,2
160,13,0,1
160,15,0,1
160,22,1,1
160,23,0,1
160,24,0,1
160,26,0,1
160,32,0,1
160,34,1,1
160,35,1,1
160,36,1,1
160,37,2,2
160,38,0,1
161,19,0,1
162,1,1,1
162,2,1,1
162,3,1,1
162,4,1,1
162,5,1,1
162,6,1,1
162,7,1,1
162,8,1,1
162,9,1,1
162,10,1,1
162,11,1,1
162,12,1,1
162,13,1,1
162,14,1,1
162,15,1,1
162,16,1,1
162,17,1,1
162,19,1,1
162,20,1,1
162,21,1,1
162,22,1,1
162,23,1,1
162,24,1,1
162,25,1,1
162,26,2,2
162,27,1,1
162,28,1,1
162,29,1,1
162,31,1,1
162,32,1,1
162,33,1,1
162,36,0,1
162,37,2,2
162,38,1,1
163,2,0,1
163,10,0,1
163,11,1,1
163,12,1,1
163,14,0,1
163,16,1,1
163,32,1,1
163,33,1,1
163,35,1,1
163,36,2,2
165,1,1,1
165,2,1,1
165,3,1,1
165,4,1,1
165,8,1,1
165,9,1,1
165,10,1,1
165,11,1,1
165,12,1,1
165,13,1,1
165,14,1,1
165,15,1,1
165,16,1,1
165,21,1,1
165,22,1,1
165,24,1,1
165,25,1,1
165,26,1,1
165,27,1,1
165,28,1,1
165,29,2,2
165,32,1,1
165,33,1,1
165,34,1,1
165,35,1,1
165,36,2,2
165,37,2,2
168,1,1,1
168,2,1,1
168,3,1,1
168,4,1,1
168,5,1,1
168,6,1,1
168,7,1,1
168,8,1,1
168,9,1,1
168,11,1,1
168,12,1,1
168,13,1,1
168,14,1,1
168,22,1,1
168,23,1,1
168,24,1,1
168,25,1,1
168,26,1,1
168,27,1,1
168,28,1,1
168,29,1,1
168,31,1,1
168,32,1,1
168,35,1,1
168,36,2,2
168,37,2,2
168,38,1,1
169,1,1,1
169,2,1,1
169,3,1,1
169,4,1,1
169,5,1,1
169,6,1,1
169,7,1,1
169,8,1,1
169,9,1,1
169,10,1,1
169,11,1,1
169,12,1,1
169,13,1,1
169,14,1,1
169,15,1,1
169,16,1,1
169,17,1,1
169,21,1,1
169,22,1,1
169,24,1,1
169,25,1,1
169,26,1,1
169,27,1,1
169,28,1,1
169,29,1,1
169,31,1,1
169,32,1,1
169,34,1,1
169,36,1,2
169,37,1,1
169,38,1,1
170,1,1,1
170,2,1,1
170,3,1,1
170,4,1,1
170,6,1,1
170,7,1,1
170,8,1,1
170,9,1,1
170,10,1,1
170,11,1,1
170,12,1,1
170,13,1,1
170,14,1,1
170,15,1,1
170,16,1,1
170,17,1,1
170,21,1,1
170,22,1,1
170,23,1,1
170,24,1,1
170,25,1,1
170,26,1,1
170,27,1,1
170,28,1,1
170,29,1,1
170,31,2,2
170,32,1,1
170,33,1,1
170,34,1,1
170,35,1,1
170,36,2,2
170,37,2,2
171,1,1,1
171,2,1,1
171,3,1,1
171,4,1,1
171,5,1,1
171,6,1,1
171,7,1,1
171,8,1,1
171,9,1,1
171,10,1,1
171,11,1,1
171,12,1,1
171,13,1,1
171,14,1,1
171,15,1,1
171,21,1,1
171,23,0,1
171,24,1,1
171,25,1,1
171,26,1,1
171,27,1,1
171,28,1,1
171,29,1,1
171,32,1,1
171,33,1,1
171,34,1,1
171,35,0,1
171,36,0,1
172,3,0,1
172,4,0,1
172,5,0,1
172,15,0,1
172,16,1,1
172,17,1,1
172,21,0,1
172,22,1,1
172,23,1,1
172,24,1,1
172,26,0,1
172,29,0,1
172,37,2,2
173,1,1,1
173,2,1,1
173,3,1,1
173,4,1,1
173,5,1,1
173,6,1,1
173,7,1,1
173,8,1,1
173,13,1,1
173,14,1,1
173,15,1,1
173,16,1,1
173,17,1,1
173,21,1,1
173,22,1,1
173,23,1,1
173,27,1,1
173,28,1,1
173,29,2,2
173,31,2,2
173,32,0,1
173,34,1,1
173,35,1,1
173,36,2,2
173,37,2,2
173,38,1,1
174,1,0,1
174,2,1,1
174,3,0,1
174,4,0,1
174,5,1,1
174,6,1,1
174,8,1,1
174,9,0,1
174,10,1,1
174,12,0,1
174,13,1,1
174,15,0,1
174,17,1,1
174,25,1,1
174,26,1,1
174,27,1,1
174,29,1,1
174,31,2,2
174,32,1,1
174,33,1,1
174,34,1,1
174,35,1,1
174,36,2,2
174,37,2,2
174,38,1,1
175,1,0,1
175,2,1,1
175,4,1,1
175,5,1,1
175,6,1,1
175,7,1,1
175,15,1,1
175,22,0,1
175,23,1,1
175,24,1,1
175,33,1,1
175,35,1,1
175,36,1,1
176,5,0,1
176,6,0,1
176,7,0,1
176,9,1,1
176,11,0,1
176,38,1,1
177,1,1,1
177,2,1,1
177,3,1,1
177,21,1,1
177,22,1,1
177,23,1,1
177,25,1,1
177,26,1,1
177,28,1,1
177,29,0,1
177,31,2,2
177,32,1,1
177,36,0,1
177,37,2,2
177,38,1,1
178,1,1,1
178,3,1,1
178,10,1,1
178,11,0,1
178,15,0,1
178,16,1,1
178,17,1,1
178,21,1,1
178,23,1,1
178,24,1,1
178,25,1,1
178,26,1,1
178,27,1,1
178,28,1,1
178,29,2,2
178,31,2,2
178,34,1,1
178,35,1,1
178,36,2,2
178,37,2,2
178,38,1,1
179,4,1,1
179,5,1,1
179,6,1,1
179,7,1,1
179,8,1,1
179,9,1,1
179,10,1,1
179,11,1,1
179,12,1,1
179,13,1,1
179,14,1,1
179,15,1,1
179,16,1,1
179,17,1,1
179,21,1,1
179,22,1,1
179,23,1,1
179,29,2,2
179,31,2,2
179,32,1,1
179,33,1,1
180,1,1,1
180,2,1,1
180,3,1,1
180,4,1,1
180,9,0,1
180,10,1,1
180,11,1,1
180,12,1,1
180,14,1,1
180,15,1,1
180,16,1,1
180,22,0,1
180,23,1,1
180,24,1,1
180,25,1,1
180,26,1,1
180,27,1,1
180,28,1,1
180,29,2,2
180,31,2,2
180,32,1,1
180,33,1,1
180,34,1,1
180,35,1,1
180,36,2,2
180,37,2,2
184,1,1,1
184,2,1,1
184,3,1,1
184,4,1,1
184,5,1,1
184,6,1,1
184,7,1,1
184,8,1,1
184,9,1,1
184,10,1,1
184,11,1,1
184,12,1,1
184,13,1,1
184,14,1,1
184,15,1,1
184,31,1,1
184,32,1,1
184,34,1,1
184,36,1,1
184,37,1,1
184,38,1,1
185,1,1,1
185,2,1,1
185,3,1,1
185,4,1,1
185,5,1,1
185,15,1,1
185,16,1,1
185,17,1,1
185,18,1,1
185,21,1,1
185,22,1,1
185,23,1,1
185,24,1,1
185,25,1,1
185,26,2,2
185,27,1,1
185,28,2,2
185,29,1,1
185,30,1,1
185,31,1,1
185,32,1,1
185,34,1,1
185,35,1,1
185,36,1,1
186,1,1,1
186,2,1,1
186,5,1,1
186,6,1,1
186,7,1,1
186,8,1,1
186,9,1,1
186,12,1,1
186,14,1,1
186,15,0,1
186,16,0,1
186,17,0,1
186,18,1,1
186,21,1,1
186,22,1,1
186,23,1,1
186,24,1,1
186,25,1,1
186,26,2,2
186,27,0,1
186,28,1,2
186,29,1,1
186,30,1,1
186,31,1,1
186,32,1,1
186,34,1,1
186,35,1,1
186,36,1,2
186,37,1,1
186,38,0,1
187,1,1,1
187,3,1,1
187,4,1,1
187,5,1,1
187,6,1,1
187,7,1,1
187,8,1,1
187,9,1,1
187,10,1,1
187,11,1,1
187,13,1,1
187,14,0,1
187,22,0,1
187,23,1,1
187,24,1,1
187,25,1,1
187,26,2,2
187,27,0,1
187,28,2,2
187,29,1,1
187,30,1,1
187,31,1,1
187,32,1,1
187,34,1,1
187,35,1,1
187,36,1,2
187,37,1,1
187,38,1,1
188,1,1,1
188,2,1,1
188,3,1,1
188,4,1,1
188,5,1,1
188,6,1,1
188,7,1,1
188,8,1,1
188,9,1,1
188,10,1,1
188,11,1,1
188,12,1,1
188,13,1,1
188,14,1,1
188,15,1,1
188,16,1,1
188,17,1,1
188,18,1,1
188,21,1,1
188,22,1,1
188,23,1,1
188,24,1,1
188,25,1,1
188,26,2,2
188,27,1,1
188,28,2,2
188,29,1,1
188,30,1,1
188,31,1,1
188,32,1,1
188,34,1,1
188,35,1,1
189,1,1,1
189,2,1,1
189,3,1,1
189,4,1,1
189,5,1,1
189,15,0,1
189,28,0,1
189,29,1,1
189,30,1,1
190,3,1,1
190,4,1,1
190,7,1,1
190,8,1,1
190,9,1,1
190,10,1,1
190,11,1,1
190,12,1,1
190,13,1,1
190,14,1,1
190,15,1,1
190,16,1,1
190,17,1,1
190,21,1,1
190,23,1,1
190,24,1,1
190,25,1,1
190,26,1,1
190,27,1,1
190,29,1,1
190,30,1,1
190,31,1,1
190,32,1,1
190,34,1,1
190,36,2,2
190,37,1,1
190,38,1,1
191,2,1,1
191,3,1,1
191,4,1,1
191,5,1,1
191,6,1,1
191,7,1,1
191,10,1,1
191,11,1,1
191,12,1,1
191,13,1,1
191,14,1,1
191,15,1,1
191,31,0,1
191,32,0,1
191,34,1,1
191,35,1,1
191,36,2,2
191,37,1,1
191,38,1,1
192,1,0,1
193,1,0,1
193,2,0,1
193,3,0,1
193,4,0,1
193,5,0,1
193,6,0,1
193,7,0,1
193,8,1,1
193,9,0,1
193,10,0,1
193,11,0,1
193,12,0,1
193,13,0,1
193,14,1,1
193,15,1,1
193,16,1,1
193,17,1,1
193,18,1,1
193,21,1,1
193,23,0,1
193,25,0,1
193,26,0,1
193,28,0,1
194,1,1,1
194,18,1,1
194,21,1,1
194,22,1,1
194,23,1,1
194,24,1,1
194,25,1,1
194,26,1,1
194,27,1,1
194,28,2,2
194,29,0,1
194,30,0,1
194,32,1,1
194,34,0,1
194,35,1,1
194,36,2,2
194,37,1,1
194,38,1,1
196,1,1,1
196,2,1,1
196,3,1,1
196,4,1,1
196,5,1,1
196,6,1,1
196,7,1,1
196,9,1,1
196,10,1,1
196,11,1,1
196,13,1,1
196,14,1,1
196,15,1,1
196,16,1,1
196,17,1,1
196,18,1,1
196,21,1,1
196,22,1,1
196,23,1,1
196,24,1,1
196,25,1,1
196,26,1,2
196,27,1,1
196,28,2,2
196,29,1,1
196,31,1,1
196,32,1,1
196,34,1,1
196,35,1,1
196,36,2,2
196,37,1,1
196,38,1,1
197,2,0,1
197,3,0,1
197,5,0,1
197,6,1,1
197,7,1,1
197,8,1,1
197,9,1,1
197,10,1,1
197,13,0,1
197,16,1,1
197,17,1,1
197,26,0,1
197,27,0,1
197,37,0,1
198,1,1,1
198,2,1,1
198,3,1,1
198,4,0,1
198,7,0,1
198,8,1,1
198,9,1,1
198,10,1,1
198,11,1,1
198,12,1,1
198,13,0,1
198,14,1,1
198,22,1,1
198,23,1,1
198,24,1,1
198,25,1,1
198,26,2,2
198,27,1,1
198,28,2,2
198,29,1,1
198,30,1,1
198,31,0,1
198,35,1,1
198,36,1,2
198,37,0,1
198,38,0,1
199,1,1,1
199,2,1,1
199,3,1,1
199,4,1,1
199,5,1,1
199,6,1,1
199,7,1,1
199,8,1,1
199,9,1,1
199,10,1,1
199,11,1,1
199,12,1,1
199,13,1,1
199,14,1,1
199,15,1,1
199,16,1,1
199,17,1,1
199,18,1,1
199,21,1,1
199,22,1,1
199,23,1,1
199,24,1,1
199,25,1,1
199,26,2,2
199,27,1,1
199,28,2,2
199,29,1,1
199,30,1,1
199,31,1,1
199,32,1,1
199,34,1,1
199,35,1,1
199,36,2,2
199,37,1,1
199,38,1,1
200,1,1,1
200,2,1,1
200,3,1,1
200,4,1,1
200,5,1,1
200,6,1,1
200,7,1,1
200,8,1,1
200,9,1,1
200,10,1,1
200,11,1,1
200,12,1,1
200,13,1,1
200,14,1,1
200,15,1,1
200,16,1,1
200,19,1,1
200,20,1,1
200,22,1,1
200,23,1,1
200,24,1,1
200,25,1,1
200,26,1,1
200,27,1,1
200,28,1,1
200,29,1,1
200,30,1,1
200,31,1,1
200,32,1,1
200,33,2,2
200,34,1,1
200,35,1,1
200,36,2,2
200,37,1,1
200,38,1,1
201,4,0,1
201,8,1,1
201,9,1,1
201,10,1,1
201,11,1,1
201,12,1,1
201,13,1,1
201,14,1,1
201,15,1,1
201,16,1,1
201,30,0,1
201,31,1,1
201,33,1,1
201,36,2,2
201,37,2,2
201,38,1,1
202,3,1,1
202,4,1,1
202,7,0,1
202,12,1,1
202,13,0,1
202,16,0,1
202,19,1,1
202,20,0,1
202,22,1,1
202,23,0,1
202,24,1,1
202,26,1,1
202,27,1,1
202,28,1,1
202,29,1,1
202,35,1,1
202,37,0,1
203,28,0,1
203,29,1,1
203,30,1,1
203,31,1,1
203,32,1,1
203,33,2,2
