element,GW,expected_goals,expected_assists
91,28,0.000000,0.034086
96,1,0.182813,0.059328
96,2,0.145657,0.192949
96,3,0.292825,0.000000
96,4,0.387946,0.013459
96,5,0.952757,0.021378
96,6,0.478704,0.074712
96,7,0.757710,0.000000
96,8,0.140161,0.000000
96,9,0.141389,0.000000
96,11,0.048874,0.323361
96,12,0.097673,0.119385
96,13,0.183513,0.000000
96,14,0.024494,0.000000
96,15,0.188989,0.277410
96,16,0.811217,0.000000
96,19,0.024660,0.000000
96,21,0.312643,0.080069
96,22,0.095165,0.067073
96,23,0.067670,0.019620
96,25,0.378868,0.566982
96,26,0.080644,0.015681
96,27,0.075999,0.013815
96,28,0.137860,0.000000
96,29,0.186789,0.017662
96,30,0.540814,0.064150
96,31,0.080145,0.689118
96,32,0.782451,0.495571
96,33,0.091930,0.034834
96,34,0.573156,0.000000
96,35,0.118220,0.017461
96,36,0.205349,0.000000
96,37,0.100168,0.000000
96,38,0.321025,0.070515
98,1,1.011418,0.000000
98,2,0.050524,0.000000
98,3,0.016025,0.000000
98,5,0.052536,0.000000
98,10,0.524477,0.000000
98,12,0.097529,0.096306
98,15,0.117085,0.000000
98,16,0.012911,0.000000
98,20,0.130334,0.000000
98,23,0.000000,0.135719
98,24,0.031346,0.000000
98,26,0.064548,0.000000
98,27,0.071529,0.000000
98,29,0.000000,0.010308
98,33,0.452256,0.058951
98,34,0.007493,0.000000
98,35,0.063078,0.018816
98,37,0.000000,0.051840
98,38,0.041172,0.026687
100,23,0.094142,0.000000
100,24,0.028808,0.000000
100,26,0.000000,0.016691
100,27,0.014732,0.000000
100,36,0.000000,0.606014
101,1,0.082762,0.000000
101,2,0.017923,0.000000
101,16,0.000000,0.021150
101,26,0.000000,0.089734
101,34,0.000000,0.033240
101,35,0.455667,0.000000
101,36,0.000000,0.012961
101,37,0.016846,0.000000
101,38,0.101405,0.000000
102,23,0.040988,0.014118
103,31,0.011391,0.000000
103,37,0.115633,0.000000
104,1,0.086082,0.000000
104,2,0.084562,0.258910
104,4,0.049150,0.000000
104,5,0.055542,0.000000
104,7,0.099474,0.000000
104,9,0.043208,0.000000
104,11,0.040852,0.410326
104,14,0.026837,0.043783
104,16,0.297299,0.044965
104,23,0.039064,0.044738
104,24,0.477871,0.000000
104,25,0.438386,0.348571
104,26,1.042137,0.302092
104,27,0.050591,0.000000
104,28,0.014782,0.000000
104,29,0.011586,0.000000
104,31,0.797281,0.034455
104,32,0.170648,0.049763
104,33,0.611634,0.016946
104,34,0.023569,0.000000
105,1,0.000000,0.035626
105,2,0.291012,0.127054
105,3,0.042973,0.083766
105,4,0.000000,0.069669
105,5,0.089088,0.000000
105,6,0.032561,0.000000
105,8,0.148463,0.000000
105,35,0.095540,0.000000
105,36,0.074606,0.024452
105,37,0.771747,0.000000
105,38,0.000000,0.472168
106,1,0.350351,0.000000
106,2,0.067585,0.000000
106,3,0.043562,0.010434
106,4,1.012860,0.000000
106,5,0.086760,0.010343
106,10,0.053025,0.000000
106,12,0.191220,0.000000
106,20,0.070709,0.000000
106,23,0.097373,0.062074
106,25,0.079607,0.390027
106,26,0.284055,0.569252
106,27,0.015820,0.000000
107,1,0.000000,0.572926
107,3,0.000000,0.038233
107,4,0.000000,0.530059
107,5,0.106468,0.104423
107,6,0.034233,0.069376
107,7,0.000000,0.076703
107,8,0.000000,0.047945
107,9,0.034026,0.046846
107,10,0.000000,0.764873
107,11,0.000000,0.036346
107,12,0.020111,0.065300
107,15,0.000000,0.104169
107,16,0.000000,0.064514
107,20,0.000000,0.128717
107,21,0.013471,0.115363
107,23,0.032734,0.346492
107,24,0.000000,0.027888
107,27,0.015129,0.051902
107,29,0.000000,0.223060
107,31,0.107985,0.038696
107,32,0.086277,0.025737
108,1,0.147439,0.000000
108,2,0.000000,0.024920
108,3,0.094152,0.000000
108,4,0.000000,0.371071
108,5,0.112174,0.000000
108,7,0.000000,0.021863
108,9,0.024181,0.000000
108,10,0.744787,0.032523
108,11,0.000000,0.047956
108,12,0.198843,0.000000
108,15,0.128007,0.000000
108,20,0.074758,0.031959
108,21,0.013698,0.000000
108,23,0.014912,0.000000
109,1,0.100051,0.076587
109,2,0.064493,0.000000
109,3,1.232930,0.061624
109,4,0.491664,0.000000
109,5,0.038064,0.053760
109,6,0.082122,0.000000
109,7,0.151627,0.011933
109,8,0.487527,0.000000
109,9,0.099437,0.000000
109,10,0.641858,0.000000
109,12,0.056379,0.000000
109,14,0.061603,0.013982
109,15,0.000000,0.033188
109,16,0.072606,0.000000
109,20,0.351160,0.066511
109,21,0.630276,0.000000
109,22,0.249627,0.000000
109,23,0.162698,0.120403
109,24,0.385999,0.000000
109,25,0.080777,0.016628
109,26,0.000000,0.040448
109,27,0.485439,0.085694
109,28,0.270985,0.412924
109,29,0.139698,0.058549
109,31,0.068709,0.000000
109,32,0.699300,0.064303
109,33,0.071523,0.000000
109,36,0.369321,0.000000
110,1,0.000000,0.019622
110,2,0.000000,0.020030
110,3,0.058942,0.624802
110,4,0.000000,0.077212
110,5,0.000000,0.057565
110,6,0.000000,0.028970
110,7,0.066989,0.000000
110,8,0.000000,0.049072
110,9,0.000000,0.288341
110,10,0.493846,0.097768
110,12,0.012780,0.000000
110,14,0.015716,0.000000
110,15,0.000000,0.055628
110,16,0.007580,0.099844
110,20,0.000000,0.237711
110,21,0.000000,0.048998
110,32,0.059710,0.039795
111,1,0.022230,0.000000
111,5,0.022213,0.000000
111,6,0.063132,0.085690
111,7,0.062685,0.000000
111,11,0.505347,0.000000
111,12,0.235714,0.000000
111,15,0.062525,0.049145
111,16,0.050540,0.000000
111,23,0.071486,0.010784
111,31,0.076120,0.404335
111,32,0.019475,0.000000
111,34,0.513127,0.000000
111,35,0.105796,0.064977
112,11,0.000000,0.039276
112,26,0.000000,0.018441
113,1,0.000000,0.006831
113,4,0.000000,0.055869
113,5,0.000000,0.019762
113,7,0.000000,0.174094
113,10,0.038822,0.426692
113,14,0.008755,0.000000
113,16,0.038758,0.100146
113,21,0.000000,0.560750
113,27,0.013279,0.000000
113,29,0.023334,0.000000
113,31,0.055234,0.644402
113,32,0.000000,0.056155
113,33,0.000000,0.110081
113,35,0.000000,0.405402
113,37,0.000000,0.103318
113,38,0.000000,0.131714
115,1,0.000000,0.016895
115,2,0.000000,0.060130
115,3,0.060496,0.000000
115,4,0.078307,0.000000
115,5,0.020396,0.037669
115,6,0.036075,0.019793
115,7,0.027415,0.126569
115,8,0.058113,0.000000
115,9,0.000000,0.059020
115,10,0.000000,0.021498
115,11,0.019181,0.000000
115,12,0.093365,0.209712
115,14,0.000000,0.039465
115,15,0.020669,0.023065
115,25,0.028415,0.000000
115,26,0.261297,0.215132
115,27,0.000000,0.240424
115,28,0.000000,0.013151
115,29,0.057165,0.000000
115,31,0.010823,0.000000
115,32,0.139984,0.034056
115,33,0.000000,0.523366
115,34,0.000000,0.106349
115,35,0.162991,0.056119
115,36,0.000000,0.083900
115,37,0.029130,0.023213
115,38,0.000000,0.014507
118,1,0.000000,0.065635
118,2,0.058245,0.057378
118,3,0.025159,0.445387
118,4,0.040648,0.359458
118,5,0.068978,0.096348
118,7,0.044213,0.000000
118,8,0.000000,0.276031
118,9,0.066338,0.088468
118,10,0.061127,0.111899
118,12,0.000000,0.287443
118,14,0.066732,0.000000
118,15,0.055238,0.078989
118,16,0.023773,0.076084
118,20,0.035921,0.000000
118,21,0.000000,0.011985
118,23,0.159543,0.062699
118,24,0.010721,0.114714
118,26,0.106311,0.349901
118,27,0.000000,0.107486
118,28,0.504844,0.069225
118,29,0.309251,0.061349
118,31,0.038726,0.000000
118,32,0.017977,0.566010
118,33,0.110484,0.280596
118,34,0.106967,0.216685
118,35,0.101067,0.053202
118,36,0.101950,0.110010
118,37,0.055526,0.115337
118,38,0.074843,0.036630
119,1,0.026191,0.000000
119,4,0.000000,0.083158
119,5,0.000000,0.427070
119,6,0.000000,0.038524
119,7,0.430548,0.595980
119,14,0.014571,0.000000
119,16,0.000000,0.015243
119,17,0.066211,0.000000
119,18,0.050587,0.112938
119,20,0.087273,0.000000
119,21,0.000000,0.047624
119,22,0.045412,0.128411
119,23,0.000000,0.102960
119,28,0.000000,0.047595
119,31,0.013097,0.000000
119,33,0.091993,0.035352
119,34,0.054442,0.023981
119,35,0.278696,0.037839
121,4,0.000000,0.063052
121,5,0.072659,0.047521
121,7,0.000000,0.013198
121,9,0.000000,0.024412
121,11,0.178749,0.000000
121,13,0.050949,0.000000
121,15,0.263087,0.000000
121,16,0.104610,0.000000
121,17,0.035751,0.000000
121,23,0.095329,0.000000
121,31,0.000000,0.011652
121,34,0.037455,0.000000
121,35,0.000000,0.033039
121,36,0.083447,0.000000
121,37,0.064449,0.014694
122,1,0.171631,0.144086
122,2,0.000000,0.247807
122,3,0.000000,0.099440
122,4,0.073228,0.000000
122,5,0.613088,0.223124
122,6,0.050200,0.000000
122,13,0.000000,0.088733
122,15,0.060230,0.024469
122,16,0.078142,0.267811
122,17,0.054964,0.513668
122,18,0.000000,0.295703
122,19,0.126221,0.081728
122,21,0.204273,0.365966
122,22,0.114384,0.000000
122,26,0.000000,0.068287
122,31,0.066330,0.035597
122,32,0.463618,0.817048
122,33,0.249736,0.048475
122,34,0.519851,0.437867
122,35,0.058079,0.131346
122,36,0.044773,0.145497
122,37,0.261497,0.085313
123,1,0.000000,0.061972
123,2,0.000000,0.090642
123,4,0.000000,0.016721
123,5,0.000000,0.075653
123,9,0.000000,0.098593
123,10,0.717601,0.000000
123,11,0.085661,0.017942
123,12,0.000000,0.494110
123,13,0.699300,0.020493
123,15,0.079656,0.048104
123,16,1.398602,0.255099
123,17,0.268350,0.291508
123,19,1.398602,0.238447
123,22,0.049106,0.000000
123,23,0.000000,0.023384
123,28,0.023009,0.022607
123,29,0.000000,0.332666
123,34,0.712739,0.111335
123,36,0.000000,0.076099
123,37,0.000000,0.089070
124,9,0.304172,0.035813
124,11,0.404146,0.407393
124,17,0.000000,0.031807
124,38,0.542391,0.066535
125,1,0.034992,0.039773
125,2,0.074565,0.084365
125,3,0.060179,0.000000
125,4,0.352681,0.350886
125,5,0.528353,0.018900
125,6,0.053764,0.000000
125,7,0.000000,0.356996
125,8,0.074458,0.000000
125,9,0.021746,0.693031
125,19,0.000000,0.433485
125,20,0.018224,0.000000
125,21,0.040224,0.000000
125,22,0.013129,0.409987
125,23,0.000000,0.142050
125,28,0.017808,0.304227
125,31,0.033273,0.266483
125,32,0.000000,0.092334
125,35,0.130070,0.029746
125,36,0.098095,0.143800
127,4,0.056743,0.000000
127,5,0.068743,0.096383
127,6,0.000000,0.033152
127,7,0.072335,0.078629
127,9,0.183566,0.016636
127,10,0.048542,0.000000
127,11,0.132912,0.068748
127,12,0.238348,0.095319
127,13,0.122414,0.000000
127,15,0.027503,0.139478
127,16,0.017900,0.000000
127,17,0.364390,0.000000
127,18,0.051544,0.000000
127,20,0.074453,0.000000
127,21,0.091857,0.000000
127,22,0.000000,0.047591
127,26,0.009397,0.000000
127,28,0.045886,0.000000
127,29,0.048088,0.000000
127,31,0.139349,0.000000
127,32,0.027605,0.000000
127,34,0.172349,0.000000
127,35,0.420466,0.000000
127,36,0.000000,0.026227
127,37,0.043638,0.000000
128,7,0.064307,0.000000
128,11,0.373910,0.000000
128,14,0.046975,0.000000
128,15,0.000000,0.052193
128,23,0.000000,0.016371
128,27,0.103520,0.000000
128,29,0.096739,0.000000
128,35,0.061531,0.000000
130,3,0.000000,0.083308
130,5,0.021243,0.368171
130,8,0.000000,0.022641
130,10,0.030010,0.000000
130,11,0.000000,0.017534
130,12,0.445615,0.000000
130,18,0.208361,0.000000
130,20,0.076442,0.000000
130,21,0.000000,0.345386
130,22,0.016770,0.011453
130,26,0.323158,0.080896
130,28,0.000000,0.203173
130,29,0.000000,0.067586
130,31,0.014529,0.084150
130,32,0.245504,0.027211
130,34,0.239881,0.385759
130,37,0.000000,0.048710
130,38,0.000000,0.053055
131,2,0.101880,0.000000
131,4,0.040277,0.054620
131,9,0.084910,0.020258
131,10,0.718347,0.054272
131,12,0.116632,0.705877
131,13,0.271520,0.140175
131,14,0.209776,0.000000
131,15,0.282387,0.044317
131,17,0.181140,0.643854
131,18,0.000000,0.008953
131,22,0.065664,0.000000
131,23,0.123046,0.296495
131,26,0.147555,0.000000
131,29,0.000000,0.362548
131,31,0.034188,0.295144
131,32,0.063631,0.139069
131,34,0.020339,0.000000
131,36,0.069604,0.152715
131,37,0.206463,0.081459
131,38,0.054380,0.209979
132,7,0.101730,0.517807
132,9,0.062624,0.451011
132,10,0.086635,0.000000
132,13,0.123126,0.000000
132,14,0.042098,0.039666
132,15,0.079393,0.095636
132,16,0.093124,0.000000
132,17,0.106059,0.000000
132,28,0.000000,0.114941
132,31,0.019693,0.049051
132,32,0.031831,0.122560
132,33,0.000000,0.050877
132,34,0.000000,0.178769
132,35,0.069029,0.335605
132,36,0.050075,0.061926
132,37,0.000000,0.071701
133,5,0.050852,0.023295
133,10,0.000000,0.018676
133,11,0.440333,0.056374
133,15,0.014130,0.000000
133,26,0.000000,0.038958
133,28,0.218536,0.000000
133,29,0.010228,0.000000
133,32,0.000000,0.020172
134,1,0.118122,0.018289
134,5,0.413819,0.051519
134,6,0.074453,0.000000
134,7,1.276459,0.000000
134,8,0.047259,0.000000
134,13,0.376971,0.000000
134,16,0.011718,0.000000
134,22,0.169896,0.000000
134,28,0.183993,0.000000
134,29,0.059972,0.000000
134,31,0.134062,0.022687
134,32,1.970661,0.076562
134,33,0.092136,0.027279
134,34,0.473494,0.063898
134,35,0.037135,0.000000
134,36,0.225077,0.000000
135,7,0.536774,0.184322
135,8,0.064294,0.000000
135,9,0.058904,0.019903
135,10,0.000000,0.050703
135,11,0.148485,0.053104
135,12,0.384339,0.372854
137,1,0.586299,0.000000
137,12,0.793397,0.025897
137,13,0.000000,0.074824
137,14,0.000000,0.037454
137,15,0.071197,0.000000
137,17,0.570553,0.083124
137,18,0.332367,0.000000
137,19,0.000000,0.059970
137,20,0.000000,0.051577
137,21,0.646080,0.000000
137,22,0.000000,0.013749
137,26,0.490055,0.000000
137,28,0.658828,0.338856
137,32,0.193244,0.000000
137,34,0.341060,0.018095
137,36,0.400766,0.353555
137,37,0.515816,0.000000
138,1,0.134830,0.000000
138,2,0.159524,1.152612
138,3,0.104970,0.121966
138,5,0.150075,0.000000
138,7,0.083663,0.652797
138,9,1.394367,0.360758
138,11,0.000000,0.009848
138,12,0.070002,0.000000
138,13,0.000000,0.064300
138,14,0.452781,0.079097
138,15,0.140773,0.329663
138,16,0.336433,0.012321
138,17,0.913595,0.025287
138,18,0.086560,0.154349
138,19,0.288544,0.112297
138,20,0.112719,0.227582
138,21,0.234067,0.114644
138,22,0.000000,0.051049
138,23,0.222728,0.168880
138,28,0.675559,0.722214
138,29,0.068003,0.000000
138,31,0.106983,0.030416
138,32,0.810074,0.318080
138,33,0.054486,0.152269
138,34,0.332227,0.352179
138,35,0.052971,0.115815
138,36,0.359018,0.178516
138,38,0.484763,0.388715
140,4,0.043210,0.019113
140,7,0.088378,0.060834
140,9,0.305494,0.101750
140,10,0.000000,0.089633
140,11,0.416170,1.220119
140,12,0.178495,0.063684
140,13,0.387441,0.168493
140,15,0.000000,0.107504
140,16,0.000000,0.093070
140,19,0.625965,0.100432
140,20,0.102225,0.000000
140,21,0.000000,0.018638
140,22,0.137093,0.039216
140,23,0.265637,0.074561
141,2,0.980888,0.000000
141,3,0.113006,0.000000
141,4,0.070869,0.043584
141,5,0.187156,0.000000
141,9,0.157964,0.000000
141,10,0.433473,0.477766
141,11,0.812262,0.000000
141,12,0.042757,0.000000
141,14,0.060385,0.470706
141,15,0.166813,0.000000
141,16,0.451963,0.000000
141,21,0.071297,0.000000
141,26,0.043788,0.016881
141,28,1.571060,0.206604
141,29,0.797395,0.053357
141,31,0.623773,0.134197
141,32,0.642391,0.099805
141,34,1.286729,0.496835
141,35,0.042531,0.034882
141,36,0.047921,0.000000
141,38,1.199112,0.064223
142,2,0.442875,0.803952
142,3,0.000000,0.017233
142,9,0.278963,0.036492
142,10,0.158215,0.427631
142,11,0.144970,0.454265
142,12,0.096464,0.161166
142,13,0.122904,0.027032
142,15,0.023815,0.112879
142,16,0.032551,0.112867
142,17,0.381801,0.794923
142,18,0.000000,0.019671
142,19,0.046377,0.000000
142,20,0.000000,0.066240
142,28,0.126376,0.740388
142,32,0.022673,0.000000
142,34,0.195774,0.724591
142,35,0.060108,0.008876
142,36,0.049398,0.385583
142,37,0.153482,0.306274
142,38,0.000000,0.546327
144,2,0.296431,0.050557
144,3,0.680755,0.626870
144,4,1.410068,0.486105
144,5,0.000000,0.039756
144,6,0.032530,0.000000
144,7,0.208684,0.091279
144,8,0.084906,0.000000
144,9,0.015563,0.110305
144,10,0.431646,0.416390
144,11,0.835172,0.226172
144,12,0.095389,0.559721
144,13,0.000000,0.059871
144,14,0.170873,0.000000
144,15,0.013836,0.026427
144,16,0.697021,0.235550
144,17,0.000000,0.088992
144,19,0.000000,0.058663
144,22,0.429729,0.000000
144,23,0.556321,0.000000
144,24,0.184765,0.027865
144,25,0.000000,0.054753
144,26,0.293107,0.000000
144,27,0.000000,0.018770
144,28,0.097301,0.000000
144,29,0.042388,0.000000
144,32,0.000000,0.076119
144,34,0.227319,0.000000
144,35,0.099160,0.116058
144,36,0.019289,0.000000
144,37,0.080198,0.000000
144,38,0.046840,0.016296
145,3,0.047548,0.000000
145,5,0.000000,0.171734
145,12,0.000000,0.135888
145,13,0.000000,0.062988
145,14,0.059235,0.058370
145,15,0.024301,0.008651
145,16,0.097715,0.009386
145,17,0.000000,0.055569
145,19,0.014513,0.091503
145,20,0.008901,0.000000
145,25,0.000000,0.093190
145,26,0.119478,0.000000
145,27,0.023523,0.013389
145,28,0.129515,0.109081
145,31,0.036196,0.000000
145,33,0.000000,0.024629
145,36,0.210762,0.024076
147,13,0.000000,0.065567
147,15,0.015896,0.222788
147,16,0.511657,0.000000
147,17,0.088113,0.000000
147,19,0.017417,0.000000
148,1,0.000000,0.053942
148,2,0.040400,0.000000
148,3,0.011784,0.000000
148,4,0.028292,0.000000
148,5,0.018631,0.026155
148,6,0.000000,0.023871
148,7,0.000000,0.037844
148,8,0.000000,0.044230
148,9,0.075527,0.261946
148,10,0.025649,0.035241
148,11,0.000000,0.263980
148,25,0.014089,0.000000
148,26,0.000000,0.101842
148,27,0.000000,0.048421
148,33,0.040517,0.079460
148,35,0.027365,0.061291
149,1,0.033468,0.000000
149,2,0.101837,0.042531
149,3,0.035491,0.476324
149,4,0.042768,0.107474
149,5,0.160496,0.016576
149,6,0.000000,0.330425
149,8,0.108156,0.000000
149,9,1.789793,0.138019
149,10,0.039610,0.000000
149,11,0.142396,0.000000
149,12,0.849947,0.182626
149,13,0.199948,0.038995
149,14,0.292593,0.000000
149,15,0.150544,0.012053
149,16,0.112390,0.000000
149,21,0.276340,0.000000
149,37,0.000000,0.016051
150,4,0.058774,0.000000
150,11,0.014598,0.000000
150,12,0.000000,0.015224
150,13,0.000000,0.428082
150,15,0.015759,0.000000
150,16,0.011274,0.000000
150,26,0.010905,0.045147
150,29,0.081772,0.086540
150,33,0.009011,0.000000
152,6,0.057694,0.000000
152,7,0.000000,0.199890
152,9,0.013870,0.000000
152,12,0.092360,0.071177
152,20,0.000000,0.114646
152,21,0.063197,0.054235
152,27,0.038729,0.000000
152,37,0.000000,0.084718
153,1,0.027162,0.112139
153,2,0.047804,0.000000
153,3,0.034131,0.000000
153,4,0.110360,0.051079
153,5,0.197701,0.097944
153,6,0.387031,0.018444
153,7,0.031657,0.020953
153,8,0.068510,0.051995
153,10,0.110500,0.022819
153,11,0.089747,0.000000
153,12,0.032993,0.117185
153,13,0.009444,0.000000
153,14,0.095538,0.086342
153,15,0.268696,0.014143
153,16,0.321871,0.433922
153,17,0.300476,0.221855
153,19,0.146413,0.000000
153,20,0.000000,0.112339
153,21,0.106098,0.958314
153,25,0.307134,0.000000
153,26,0.000000,0.085515
153,31,0.229930,0.000000
153,32,0.078615,0.057112
153,35,0.094905,0.019387
153,37,0.844945,0.000000
154,1,0.126043,0.000000
154,2,0.000000,0.262958
154,3,0.031847,0.030366
154,4,0.795664,0.647807
154,5,0.046060,0.000000
154,6,0.726131,0.000000
154,7,0.105673,0.160964
154,9,0.074159,0.071575
154,10,0.288930,0.062187
154,11,0.785689,0.152609
154,12,0.173287,0.149951
154,13,0.091695,0.000000
154,14,0.064230,0.258974
154,15,0.013548,0.121531
154,16,0.035363,0.141173
154,17,0.120931,0.271726
154,24,0.786956,0.000000
154,25,0.056875,0.012535
154,26,0.546050,0.255910
154,27,0.138684,0.134587
154,28,0.783724,0.322650
154,29,0.072572,0.000000
154,31,0.699300,0.046232
154,32,1.274024,0.119632
154,33,0.110955,0.036047
154,34,0.339156,0.178296
154,35,0.051613,0.044276
154,36,0.755605,0.375351
154,37,0.116609,0.044051
154,38,0.144970,0.098203
155,1,0.108879,0.000000
155,2,0.000000,0.036716
155,7,0.171403,0.000000
155,9,0.018023,0.000000
155,10,0.011626,0.000000
155,11,0.000000,0.435039
155,12,0.000000,0.028642
155,14,0.028914,0.000000
155,16,0.000000,0.032954
155,20,0.362243,0.099153
155,21,0.599413,0.068872
155,22,0.000000,0.401417
155,23,0.067887,0.000000
155,24,0.067732,0.000000
155,25,0.017900,0.000000
155,26,0.060365,0.000000
155,27,0.497358,0.037643
155,28,0.058621,0.076186
155,32,0.087128,0.143882
155,34,0.000000,0.087266
155,35,0.087403,0.148658
155,36,0.052147,0.000000
155,37,0.921888,0.000000
155,38,0.115668,0.064040
157,5,0.000000,0.043831
159,20,0.714805,0.000000
159,21,0.147180,0.056547
159,23,0.269976,0.332792
159,24,0.031320,0.000000
159,26,0.134386,0.000000
159,28,1.370168,0.012884
159,29,0.084484,0.050701
159,31,0.276751,0.000000
159,32,0.143676,0.000000
159,33,0.030385,0.067074
159,34,0.750721,0.000000
159,35,0.210257,0.000000
159,36,0.611435,0.000000
159,37,0.596182,0.067254
160,22,0.038524,0.000000
160,23,0.000000,0.060398
160,32,0.000000,0.029854
160,34,0.055611,0.043926
160,35,0.077294,0.021387
160,36,0.174946,0.127602
160,37,0.073174,0.509160
162,3,0.000000,0.021338
162,4,0.000000,0.022051
162,6,0.000000,0.028942
162,7,0.000000,0.047009
162,8,0.000000,0.064510
162,9,0.000000,0.384262
162,11,0.000000,0.333525
162,13,0.000000,0.050407
162,20,0.000000,0.039324
162,21,0.076031,0.206471
162,22,0.000000,0.015183
162,26,0.023419,0.260774
162,27,0.054424,0.050542
162,31,0.000000,0.008577
162,33,0.000000,0.009449
162,37,0.049512,0.022877
163,10,0.012309,0.000000
163,11,0.000000,0.015904
163,33,0.000000,0.017154
163,36,0.020038,0.031653
165,1,0.000000,0.066890
165,2,0.014952,0.089597
165,8,0.033791,0.000000
165,9,0.000000,0.138261
165,10,0.038345,0.000000
165,12,0.091264,0.000000
165,13,0.000000,0.082848
165,21,0.018994,0.000000
165,22,0.000000,0.048556
165,24,0.000000,0.018308
165,25,0.766050,0.000000
165,26,0.012035,0.000000
165,29,0.056921,0.136508
165,33,0.000000,0.030035
165,36,0.046982,0.000000
165,37,0.000000,0.039793
168,1,0.096849,0.142160
168,2,0.000000,0.079568
168,3,0.014426,0.000000
168,4,0.054819,0.057470
168,5,0.000000,0.151825
168,6,0.000000,0.012518
168,7,0.000000,0.083690
168,8,0.000000,0.065877
168,9,0.109105,0.284477
168,11,0.000000,0.097373
168,13,0.058586,0.344990
168,14,0.000000,0.012754
168,22,0.079518,0.301112
168,23,0.000000,0.125072
168,24,0.120145,0.035725
168,25,0.000000,0.109472
168,26,0.091459,0.045996
168,27,0.000000,0.016178
168,28,0.092061,0.000000
168,32,0.000000,0.082836
168,35,0.000000,0.159389
168,36,0.042582,0.304769
168,37,0.031661,0.314582
168,38,0.000000,0.049150
169,1,0.073188,0.122363
169,2,0.020910,0.000000
169,4,0.274827,0.071071
169,5,0.181759,0.000000
169,6,0.014070,0.617351
169,7,0.085652,0.000000
169,9,0.089500,0.192456
169,10,0.014052,0.053558
169,11,0.017876,0.000000
169,13,0.010047,0.000000
169,14,0.000000,0.038179
169,15,0.041343,0.000000
169,21,0.010520,0.000000
169,22,0.034625,0.000000
169,25,0.055274,0.000000
169,32,0.046457,0.000000
169,36,0.068532,0.000000
169,37,0.066664,0.000000
170,3,0.000000,0.013583
170,23,0.000000,0.031506
170,26,0.000000,0.017926
170,32,0.000000,0.033619
170,37,0.000000,0.019543
171,1,0.032055,0.000000
171,2,0.000000,0.050317
171,3,0.000000,0.137347
171,9,0.073702,0.011944
171,11,0.000000,0.112141
171,21,0.013739,0.015229
171,23,0.000000,0.029087
171,25,0.064829,0.057114
171,27,0.000000,0.068707
171,28,0.010045,0.000000
171,29,0.000000,0.050642
171,32,0.027022,0.000000
172,3,0.069129,0.000000
172,4,0.545188,0.066680
172,5,0.044423,0.000000
172,15,0.042212,0.019692
172,16,0.096307,0.010748
172,17,0.013372,0.000000
172,21,0.000000,0.030746
172,22,0.046555,0.000000
172,26,0.022329,0.000000
172,37,0.029989,0.000000
173,1,0.057618,0.000000
173,2,0.044602,0.075910
173,3,0.165577,0.079185
173,4,0.083163,0.437720
173,5,0.000000,0.067955
173,6,0.465334,0.000000
173,7,0.107435,0.542563
173,8,0.088022,0.056984
173,13,0.152629,0.071934
173,14,0.084618,0.000000
173,15,0.146683,0.000000
173,16,0.082862,0.000000
173,17,0.000000,0.010054
173,21,0.073375,0.000000
173,22,0.013590,0.000000
173,23,0.043001,0.000000
173,27,0.000000,0.071356
173,28,0.000000,0.060493
173,29,0.015622,0.000000
173,31,0.021077,0.057167
173,34,0.086699,0.000000
173,35,0.023478,0.433293
173,36,0.549056,0.000000
173,37,0.133724,0.012405
174,1,0.506778,0.031959
174,2,0.083342,0.356822
174,3,0.067439,0.138659
174,5,0.080024,0.000000
174,6,0.015667,0.141299
174,8,0.197105,0.000000
174,10,0.060198,0.501780
174,13,0.103382,0.000000
174,15,0.306700,0.000000
174,25,0.233932,0.169836
174,26,0.000000,0.024112
174,27,0.000000,0.372388
174,29,0.331359,0.000000
174,31,0.000000,0.122591
174,32,0.000000,0.022937
174,33,0.130689,0.055286
174,34,0.024526,0.055600
174,35,0.000000,0.021317
174,36,0.052633,0.332111
174,37,0.013943,0.076026
174,38,0.000000,0.083082
175,4,0.019855,0.000000
175,7,0.019683,0.000000
175,23,0.070370,0.000000
175,24,0.073853,0.000000
175,33,0.033760,0.000000
175,35,0.000000,0.020888
176,5,0.011966,0.000000
176,6,0.028582,0.000000
176,9,0.800869,0.000000
176,11,0.083593,0.000000
177,1,0.919086,0.000000
177,2,1.213921,0.087452
177,3,0.772428,0.026339
177,21,0.872965,0.000000
177,22,0.043179,0.000000
177,23,0.513258,0.095557
177,25,0.104222,0.022768
177,26,0.036823,0.000000
177,28,0.117489,0.000000
177,29,0.000000,0.294807
177,31,0.133900,0.065489
177,37,0.971061,0.000000
177,38,0.014598,0.764283
178,10,0.435927,0.000000
178,24,0.453780,0.000000
178,29,0.000000,0.013029
178,31,0.187556,0.000000
178,36,0.448162,0.013147
178,37,0.000000,0.059310
179,4,0.010786,0.000000
179,5,0.000000,0.109673
179,6,0.710031,0.023660
179,7,0.000000,0.019661
179,8,0.143304,0.000000
179,10,0.062411,0.010951
179,11,0.015577,0.038181
179,16,0.009799,0.050107
179,17,0.017952,0.011897
179,21,0.000000,0.121520
179,22,0.021027,0.125573
179,23,0.109219,0.000000
179,29,0.030941,0.000000
179,31,0.000000,0.066656
179,32,0.064447,0.000000
180,1,0.508907,0.835111
180,2,0.225785,0.040512
180,3,0.128876,0.060000
180,4,0.012764,0.000000
180,9,0.216318,0.030718
