element,GW,expected_goals,expected_assists
255,1,0.000000,0.022065
255,2,0.000000,0.351396
255,3,0.020778,0.000000
255,4,0.990289,0.062940
255,9,0.406665,0.023875
255,10,0.029880,0.000000
255,13,0.504547,0.094923
255,14,0.000000,0.047574
257,1,0.010788,0.014081
257,4,0.000000,0.111652
257,14,0.016927,0.000000
257,15,0.000000,0.250147
258,1,0.054282,0.000000
258,4,0.479780,0.016564
258,8,0.000000,0.051875
258,9,0.000000,0.090626
258,10,0.000000,0.534568
258,11,0.092602,0.000000
258,12,0.079127,0.055717
258,13,0.000000,0.430999
258,14,0.218594,0.000000
258,15,0.355557,0.161755
259,1,0.084217,0.040645
259,4,0.046969,0.946962
259,5,0.000000,0.035397
259,6,0.000000,0.350190
259,8,0.769076,0.000000
259,9,0.000000,0.115516
259,11,0.000000,0.041955
259,12,0.013947,0.000000
259,13,0.011958,0.000000
259,14,0.009428,0.000000
259,15,0.034710,0.332247
260,3,0.039889,0.046044
260,4,0.102524,0.362447
260,12,0.065225,0.000000
261,1,0.254601,0.109342
261,2,0.125867,0.033563
261,3,0.100552,0.017749
261,5,0.152799,0.040418
261,8,0.463788,0.105737
261,9,0.174095,0.341933
261,10,0.085900,0.158208
261,11,0.238022,0.070349
261,13,0.111121,0.031549
261,14,0.000000,0.304669
261,15,0.592966,0.378841
262,2,0.039290,0.173560
262,4,0.097620,0.021619
262,5,0.020286,0.000000
262,6,0.593062,0.000000
262,8,0.000000,0.040798
262,11,0.026607,0.041335
262,14,0.096601,0.119672
264,3,0.074938,0.000000
264,4,0.171265,0.000000
264,5,0.305116,0.000000
264,6,0.074104,0.000000
264,8,0.159771,0.000000
264,9,0.269268,0.171907
264,10,0.091379,0.000000
264,11,0.465319,0.085264
264,12,0.368583,0.000000
264,13,0.296865,0.000000
264,14,0.086457,0.000000
264,15,0.554237,0.099855
265,8,0.041419,0.000000
266,1,0.025831,0.010991
266,2,0.020668,0.000000
266,3,0.000000,0.034074
266,4,0.000000,0.033460
266,5,0.070582,0.262419
266,8,0.035517,0.136723
266,9,0.144882,0.000000
266,10,0.000000,0.067953
266,11,0.048389,0.097093
266,12,0.000000,0.326768
266,13,0.000000,0.253591
266,15,0.061963,0.402484
268,1,0.000000,0.031628
268,4,0.016981,0.057521
268,5,0.050002,0.000000
268,6,0.000000,0.044821
268,8,0.000000,0.068028
268,9,0.026429,0.000000
268,10,0.000000,0.025524
268,11,0.015349,0.000000
268,14,0.032037,0.026280
269,11,0.020080,0.031483
271,2,0.077311,0.000000
271,5,0.000000,0.042713
271,6,0.368537,0.426415
271,8,0.080347,0.217139
271,9,0.141112,0.000000
271,10,0.734193,0.000000
271,11,0.039845,0.318936
271,12,0.000000,0.094008
271,14,0.214164,0.000000
271,15,0.582236,0.132064
272,1,0.013238,0.000000
272,2,0.411360,0.000000
272,6,0.012607,0.000000
274,2,0.082060,0.094032
274,3,0.147121,0.503008
274,4,0.058932,0.000000
274,5,0.000000,0.067986
274,11,0.052760,0.000000
274,12,0.000000,0.099242
274,13,0.000000,0.205945
275,1,0.038254,0.459885
275,2,0.000000,0.016173
275,3,0.047536,0.048813
275,5,0.000000,0.080187
275,9,0.000000,0.473905
275,10,0.036249,0.030513
275,11,0.017366,0.031765
275,12,0.075349,0.068680
275,14,0.068754,0.000000
277,1,0.000000,0.050974
277,9,0.000000,0.127323
277,12,0.014495,0.049736
277,14,0.000000,0.079144
277,15,0.062621,0.133263
279,3,0.016776,0.058469
279,4,2.124412,0.483494
279,5,0.194302,0.555192
279,6,0.192244,0.038418
279,9,1.313153,0.024009
279,10,0.102616,0.000000
279,11,0.000000,0.462512
279,12,0.819207,0.054752
279,13,0.480775,0.000000
279,14,0.419938,0.124717
279,15,0.031916,0.000000
280,2,0.009566,0.000000
280,4,0.134842,0.000000
280,5,0.093871,0.016602
280,6,0.083860,0.000000
280,9,0.027153,0.000000
280,10,0.020895,0.000000
280,13,0.683012,0.000000
280,14,0.016746,0.000000
281,11,0.000000,0.140018
282,2,0.000000,0.068395
282,3,0.075562,0.000000
282,4,0.000000,0.486873
282,5,0.085609,0.000000
282,6,0.067066,0.045311
282,15,0.000000,0.115128
283,1,0.380824,0.443513
283,2,0.521540,0.375116
283,3,0.146249,0.192400
283,4,1.692669,0.105528
283,5,0.068036,0.350023
283,6,0.206056,0.189919
283,9,0.659301,0.253139
283,10,0.035720,0.031109
283,11,0.705350,0.000000
283,12,0.521752,0.039412
283,13,0.298921,0.051353
283,14,0.746782,0.254599
283,15,0.971335,0.000000
284,2,0.078074,0.000000
284,3,0.000000,0.151558
284,4,0.042533,0.038874
284,5,0.035741,0.124266
284,6,0.000000,0.163254
284,11,0.055201,0.000000
284,13,0.000000,0.394170
284,14,0.062474,0.453244
284,15,0.000000,0.069073
285,1,0.000000,0.014014
285,2,0.141433,0.774035
285,3,0.017475,0.045077
285,4,0.019210,0.112644
285,5,0.047982,0.007061
285,6,0.000000,0.039638
285,9,0.091441,0.000000
285,10,0.000000,0.017849
285,11,0.482501,0.000000
285,12,0.000000,0.331982
285,13,0.075971,0.615478
285,14,0.000000,0.103124
285,15,0.000000,0.024834
286,5,0.047100,0.000000
286,6,0.000000,0.035468
286,14,0.016312,0.000000
288,6,0.226708,0.093363
288,10,0.000000,0.087657
288,11,0.189963,0.345046
291,12,0.090308,0.000000
291,13,0.048014,0.088104
291,14,0.106578,0.105188
292,2,0.018932,0.000000
292,4,0.000000,0.204011
292,5,0.000000,0.009931
292,6,0.069327,0.024247
292,9,0.000000,0.023195
292,12,0.000000,0.040890
293,1,0.173082,0.000000
293,2,0.231541,0.008171
293,3,0.657157,0.000000
293,4,0.480220,0.092628
293,5,0.850447,0.000000
293,6,0.128719,0.171978
293,9,0.000000,0.523476
293,10,0.000000,0.398692
294,1,0.000000,0.013852
294,2,0.180900,0.274526
294,3,0.200863,0.110880
294,4,0.055098,0.805292
294,5,0.088167,0.016465
294,6,0.040454,0.000000
294,9,0.042396,0.032655
294,10,0.023510,0.000000
294,11,0.077637,0.162272
294,12,0.016597,0.000000
294,13,0.060748,0.392468
294,14,0.015943,0.000000
294,15,0.035913,0.000000
295,1,0.023906,0.062259
295,2,0.664626,0.408852
295,3,0.125633,0.064258
295,4,0.155436,0.016031
295,5,0.000000,0.268662
295,6,0.068016,0.000000
295,8,0.035706,0.000000
295,11,0.067042,0.006992
295,13,0.019654,0.000000
295,14,0.018647,0.000000
295,15,0.009255,0.290511
296,1,0.057563,0.000000
296,2,0.080066,0.000000
296,3,0.176448,0.000000
296,4,0.116558,0.000000
296,5,0.202668,0.000000
296,12,0.000000,0.086878
296,13,0.492236,0.000000
297,1,1.625938,0.408175
297,2,0.800199,0.000000
297,6,0.369518,0.086662
297,9,0.038227,0.000000
297,10,0.525647,0.000000
297,11,0.363475,0.412167
297,12,0.648472,0.000000
297,14,0.405805,0.401074
297,15,0.322729,0.447334
299,2,0.000000,0.018833
299,4,0.000000,0.054366
299,6,0.244138,0.014888
300,1,0.138799,0.073166
300,2,0.436399,0.123429
300,3,0.472589,0.140039
300,4,0.051749,0.309439
300,5,0.051057,0.466960
300,6,0.000000,0.227539
300,9,0.153095,0.000000
300,11,0.157488,0.157696
300,14,0.042166,0.043144
300,15,0.020480,0.275747
301,1,0.080495,0.401114
301,2,0.213700,0.504934
301,3,0.356632,1.041514
301,4,0.055592,0.077359
301,5,0.402767,0.085010
301,6,0.591143,0.650993
301,8,0.055109,0.640066
301,9,0.171666,0.517389
301,10,0.000000,0.365286
301,11,0.025189,0.329222
301,13,0.130627,0.394843
301,14,0.149961,0.168737
301,15,0.046801,0.609008
302,4,0.080103,0.474987
302,5,0.000000,0.577342
302,8,0.013544,0.000000
302,15,0.000000,0.038164
303,1,0.000000,0.011243
303,2,0.077490,0.059550
303,4,0.000000,0.019812
303,5,0.489444,0.028181
303,8,0.013322,0.052052
303,10,0.442974,0.000000
303,13,0.452841,0.038985
304,1,0.550888,0.072510
304,2,0.196454,0.400484
304,3,0.076800,0.092930
304,4,1.200873,0.364883
304,5,0.708877,0.405936
304,9,0.684639,0.116820
304,11,0.443221,0.026721
304,12,0.112621,0.041186
304,13,0.000000,0.010694
304,14,0.000000,0.136228
304,15,0.000000,0.045077
305,1,0.058961,0.452925
305,2,0.000000,0.151201
305,8,0.611308,0.096121
305,9,0.124519,0.086159
305,10,0.282867,0.355130
305,13,0.000000,0.086477
305,14,0.000000,0.118657
305,15,0.109653,0.000000
306,1,0.021066,0.058424
306,2,0.020280,0.070203
306,3,0.034963,0.000000
306,4,0.000000,0.048674
306,5,0.043959,0.000000
306,6,0.038601,0.088435
306,8,0.039356,0.130214
306,10,0.071886,0.215751
306,11,0.032997,0.000000
306,14,0.036488,0.036020
307,13,0.000000,0.237118
308,1,0.013162,0.000000
308,2,0.081207,0.000000
308,9,0.000000,0.032689
308,15,0.000000,0.068138
309,9,0.029037,0.000000
309,13,0.071771,0.000000
309,14,0.012048,0.062629
311,3,0.558712,0.341769
311,4,0.139905,0.425690
311,5,0.032990,0.037551
311,8,0.000000,0.107826
311,9,0.194083,0.228975
311,10,0.037056,0.000000
311,11,0.044103,0.000000
311,13,0.000000,0.025109
311,14,0.055637,0.069253
311,15,0.033309,0.254454
312,2,0.013746,0.000000
312,3,0.427665,0.078563
312,10,0.361495,0.000000
312,11,0.060550,0.000000
313,1,0.043548,0.487847
313,2,0.067711,0.000000
313,9,0.013698,0.000000
314,1,0.000000,0.412296
314,2,0.490900,0.090744
314,3,0.095067,0.089417
314,4,0.366164,0.505944
314,5,0.000000,0.522376
314,6,0.103526,0.000000
314,8,0.364873,0.024289
314,9,1.257485,0.000000
314,10,0.602095,0.425183
314,11,0.000000,0.066743
315,1,0.018328,0.000000
315,2,0.099934,0.000000
315,3,0.158998,0.449655
315,4,0.000000,0.031992
315,5,0.043839,0.277053
315,6,0.055594,0.000000
315,8,0.023345,0.000000
315,10,0.000000,0.330059
315,11,0.028340,0.052009
315,13,0.045637,0.000000
315,14,0.268694,0.016720
315,15,0.000000,0.028454
316,8,0.068921,0.011380
316,9,0.000000,0.068443
316,10,0.055854,0.000000
318,1,2.105797,0.000000
318,2,0.214999,0.346108
318,3,1.475009,0.234901
318,4,1.575304,0.000000
318,5,1.762345,0.000000
318,6,0.834715,0.365285
318,8,0.145926,0.000000
318,9,0.992962,0.922010
318,10,0.708322,0.298019
318,11,0.537346,0.064620
318,13,1.109442,0.053296
318,15,0.952207,0.000000
319,1,0.078457,0.000000
319,5,0.911725,0.367607
319,8,0.060935,0.000000
319,10,0.000000,0.047712
319,15,0.769273,0.025531
321,1,0.018154,0.000000
321,2,0.000000,0.014952
321,3,0.013537,0.000000
321,4,0.021021,0.008779
321,5,0.035384,0.000000
326,1,0.090167,0.018827
326,2,0.174065,0.097331
326,3,0.036137,0.000000
326,5,0.104058,0.092231
326,6,0.149702,0.000000
326,10,0.547336,0.047240
326,11,0.070014,0.000000
326,14,0.533661,0.000000
326,15,0.375732,0.000000
327,6,0.000000,0.015403
329,3,0.000000,0.036804
329,4,0.014197,0.000000
329,12,0.000000,0.065785
330,1,0.076953,0.000000
330,2,0.000000,0.015212
331,1,0.018148,0.000000
331,6,0.000000,0.295638
331,9,0.086434,0.020838
331,11,0.452456,0.026594
331,12,0.310190,0.361740
331,13,0.029341,0.014063
331,14,0.285146,0.000000
332,1,0.055151,0.076946
332,2,0.000000,0.061713
332,9,0.000000,0.073835
332,11,0.000000,0.009826
332,12,0.028148,0.081245
332,13,0.024747,0.061596
332,14,0.000000,0.279314
332,15,0.008596,0.000000
333,1,0.078175,0.276727
333,2,0.089658,0.008677
333,3,0.433024,0.337477
333,4,0.842986,0.000000
333,5,0.000000,0.134224
333,6,0.346087,0.302863
333,9,0.020397,0.000000
333,10,0.000000,0.077613
333,11,0.051670,0.111570
333,12,0.238073,0.524117
333,13,0.036048,0.344473
333,14,0.013416,0.036830
335,1,0.387670,0.015502
335,2,0.088337,0.110785
335,3,0.820204,0.000000
335,4,0.065091,0.000000
335,5,0.143795,0.600954
335,6,0.805712,0.255494
335,10,0.065405,0.286557
335,11,0.616204,0.324914
335,12,0.688170,0.000000
335,13,0.411618,0.000000
335,14,0.715175,0.072683
336,15,0.019405,0.021298
338,1,0.068601,0.000000
338,4,0.210727,0.000000
338,5,0.000000,0.014446
338,13,0.011533,0.000000
338,14,0.000000,0.297322
340,1,0.000000,0.135624
340,2,0.000000,0.039873
340,3,0.277783,0.128737
340,5,0.703504,0.000000
340,6,0.053491,0.000000
340,9,0.000000,0.053037
340,11,0.035726,0.085917
340,12,0.074665,0.152489
340,13,0.020476,0.000000
342,1,0.452381,0.041237
342,2,0.058601,0.067110
342,3,0.010500,0.410875
342,4,0.000000,0.117207
342,5,0.000000,0.038005
342,6,0.000000,0.256441
342,9,0.000000,0.054257
342,10,0.046199,0.000000
342,11,0.000000,0.051329
342,12,0.141250,0.043306
342,13,0.000000,0.009852
342,14,0.017374,0.120880
344,2,0.000000,0.019450
344,3,0.284339,0.237290
344,4,0.465117,0.647163
344,5,0.038939,0.000000
344,14,0.137664,0.000000
344,15,0.018384,0.000000
345,3,0.000000,0.420617
345,9,1.397021,0.000000
345,10,0.000000,0.480169
346,1,0.045415,0.031774
346,2,0.000000,0.035719
346,3,0.175804,0.290081
346,4,0.026410,0.162992
346,5,0.038209,0.011410
346,6,0.010917,0.000000
346,8,0.149816,0.030901
346,9,0.112888,0.059598
346,10,0.139300,0.025630
346,11,0.019453,0.225067
346,12,0.079119,0.290217
346,13,0.492511,0.567217
346,14,0.014239,0.269142
346,15,0.739890,0.000000
354,4,0.206956,0.061265
354,5,0.055154,0.000000
354,14,0.477355,0.000000
354,15,0.086231,0.000000
356,1,0.699244,0.121694
356,2,0.000000,0.035443
356,3,0.922334,0.000000
356,9,1.668134,0.000000
356,10,0.688990,0.487099
356,11,0.165480,0.000000
356,12,0.156718,0.053884
356,13,0.679073,0.016258
356,14,1.986906,0.102149
356,15,0.059313,0.000000
357,1,0.050455,0.096871
357,2,0.000000,0.051623
357,3,0.063854,0.000000
357,4,0.000000,0.088816
357,5,0.095917,0.000000
357,6,0.059895,0.549505
357,8,0.056872,0.113717
357,9,0.000000,0.469046
357,10,0.000000,0.520938
357,11,0.057745,0.204433
357,12,0.000000,0.293182
357,13,0.000000,0.028452
357,14,0.000000,1.037304
357,15,0.000000,0.311737
358,1,0.170893,0.018449
358,2,0.060432,0.000000
358,3,0.000000,0.045580
358,6,0.017823,0.000000
358,8,0.000000,0.010833
358,9,0.056709,0.000000
358,12,0.047712,0.000000
358,13,0.000000,0.023902
359,1,0.000000,0.045860
359,4,0.000000,0.108442
359,5,0.047966,0.000000
359,6,0.082092,0.000000
359,8,0.170611,0.041083
359,9,0.000000,0.099740
360,14,0.064377,0.000000
365,6,0.119559,0.000000
365,8,0.039032,0.000000
365,9,0.232797,0.117281
365,10,0.526984,0.069973
365,11,0.052304,0.050008
365,12,0.022053,0.009722
365,14,0.170397,0.060866
365,15,0.000000,0.073661
366,1,0.060613,0.041152
366,4,0.188786,0.125373
366,6,0.512414,0.000000
366,8,0.063456,0.033342
366,9,0.000000,0.042718
366,12,0.085655,0.000000
366,13,0.103534,0.000000
366,14,0.000000,0.027136
367,1,0.000000,0.063641
367,4,0.024553,0.000000
367,5,0.000000,0.088089
367,6,0.000000,0.031854
367,8,0.000000,0.022216
368,1,0.348378,0.018494
368,2,0.000000,0.034447
368,3,0.212693,0.936334
368,4,0.203273,0.064327
368,15,0.000000,0.015863
369,1,0.062260,0.220778
369,2,0.040325,0.000000
369,3,0.898606,0.105952
369,4,0.187316,0.000000
369,6,0.270349,0.070798
369,8,0.108063,0.043338
369,9,1.354281,0.000000
369,10,0.874524,0.012529
369,11,0.038837,0.000000
369,12,0.201141,0.042118
369,13,0.297389,0.000000
369,14,0.504238,0.053585
369,15,0.426111,0.050667
370,1,0.000000,0.332575
370,4,0.108916,0.000000
370,5,0.000000,0.310964
370,6,0.099009,0.256480
370,8,0.000000,0.010399
370,9,0.549987,0.099796
370,12,0.000000,0.107705
370,13,0.000000,0.220766
370,14,0.084297,0.407771
370,15,0.426130,0.000000
371,1,0.234326,0.222590
371,2,0.000000,0.031232
371,3,0.000000,0.166472
371,4,0.102868,0.153464
371,6,0.227351,0.102131
371,8,0.166061,0.000000
371,11,0.364380,0.000000
371,14,0.822574,0.098180
373,1,0.164111,0.073105
373,2,0.078052,0.000000
373,3,0.000000,0.052113
373,4,0.471846,0.118512
373,5,0.000000,0.053380
373,6,0.196748,0.000000
373,8,0.062908,0.081061
373,9,1.100665,1.739762
373,10,0.127358,0.000000
373,12,0.279926,0.000000
373,13,0.019032,0.401523
373,14,0.048614,0.000000
373,15,0.364933,0.462516
374,1,0.016848,0.234903
374,3,0.000000,0.057725
374,8,0.000000,0.047068
374,9,0.000000,0.755222
374,10,0.068706,0.095476
374,11,0.099564,0.044679
374,12,0.199325,0.045548
374,14,0.000000,0.119632
374,15,0.018570,0.000000
377,3,0.053359,0.418589
377,6,0.175920,0.000000
377,9,0.021708,0.048443
377,10,0.092561,0.000000
377,11,0.000000,0.085050
377,12,0.000000,0.082286
377,13,0.000000,0.064035
379,4,0.000000,0.067133
379,9,0.053039,0.000000
379,11,0.000000,0.113009
379,13,0.000000,0.480975
379,14,0.068601,0.000000
379,15,0.037629,0.000000
381,5,0.000000,0.214496
385,4,0.000000,0.107205
385,6,0.000000,0.139028
385,9,0.000000,0.097864
385,11,0.060365,0.000000
385,12,0.010236,0.000000
385,13,0.000000,0.029459
385,14,0.000000,0.015929
387,3,0.204208,0.000000
387,4,0.152829,0.075823
387,6,0.000000,0.036040
387,8,0.135023,0.304281
387,9,0.054983,0.000000
387,11,0.132293,0.000000
387,12,0.075414,0.000000
387,13,0.424617,0.000000
387,15,0.012085,0.000000
388,4,0.083042,0.000000
388,8,0.000000,0.327560
391,1,0.114436,0.000000
391,10,0.000000,0.043061
394,2,0.107626,0.477028
394,3,0.321733,0.058228
394,4,0.105752,0.000000
394,5,0.059057,0.000000
394,6,0.786996,0.113287
394,8,0.000000,0.064018
394,9,0.084020,0.091653
394,10,0.033665,0.027767
394,11,0.775741,0.000000
394,12,0.103902,0.000000
394,13,0.542561,0.000000
394,15,0.392498,0.076269
397,2,0.633165,0.000000
397,3,0.068164,0.063500
397,4,0.000000,0.025079
397,5,0.251098,0.000000
397,6,0.230525,0.000000
397,8,0.721434,0.000000
397,9,0.529040,0.000000
397,13,1.280707,0.478265
397,15,0.340085,0.000000
405,2,0.104849,0.045039
405,3,0.020367,0.103386
405,4,0.000000,0.014856
405,6,0.051214,0.466763
405,8,0.015190,0.000000
405,9,0.127689,0.135800
405,10,0.022693,0.000000
405,13,0.419114,0.029250
405,14,0.097045,0.000000
405,15,0.000000,0.479831
406,2,0.049134,0.000000
406,3,0.033942,0.000000
406,4,0.035906,0.131800
406,5,0.585772,0.000000
406,6,0.058002,0.000000
406,8,0.093703,0.000000
406,10,0.014691,0.000000
406,11,0.142512,0.180726
406,12,0.062634,0.000000
406,13,0.000000,0.351707
406,14,0.088991,0.000000
406,15,0.708742,0.070489
407,1,0.056245,0.106124
407,2,0.033251,0.000000
407,3,0.000000,0.611035
407,4,0.000000,0.135913
407,5,0.000000,0.220901
407,6,0.129422,0.042082
407,8,0.061276,0.012976
407,9,0.095998,0.400088
407,10,0.000000,0.012549
407,11,0.000000,0.009317
407,12,0.047362,0.000000
407,13,0.000000,0.020900
407,14,0.018635,0.248953
407,15,0.039985,0.175651
408,1,0.050132,0.000000
408,2,0.000000,0.583477
408,4,0.040415,0.192965
408,5,0.485177,0.000000
408,6,0.101408,0.000000
408,9,0.262274,0.021377
408,10,0.000000,0.019385
408,11,0.000000,0.123227
408,12,0.032132,0.040458
408,13,0.031847,0.000000
408,15,0.018004,0.064954
409,2,0.300724,0.074612
409,3,0.000000,0.078164
409,4,0.034337,0.075734
409,5,0.023921,0.000000
409,9,0.027858,0.134454
409,12,0.000000,0.541541
410,1,0.000000,0.081633
410,2,0.052724,0.000000
411,2,0.011402,0.011260
411,3,0.770733,0.000000
411,4,0.373434,0.423816
411,5,0.000000,0.162289
411,6,0.546414,0.232229
411,8,0.017179,0.000000
411,9,0.571607,0.181998
411,11,0.305754,0.018096
411,12,0.247918,0.000000
411,14,0.998435,0.091938
411,15,0.132936,0.059223
413,13,0.023613,0.000000
416,1,0.047847,0.000000
416,5,0.000000,0.020434
416,6,0.014075,0.000000
416,11,0.010907,0.000000
417,1,0.033336,0.000000
417,5,0.011724,0.752548
417,8,0.000000,0.041380
417,9,0.034270,0.027959
417,10,0.062207,0.000000
417,11,0.013734,0.000000
417,12,0.077019,0.211779
417,13,0.063446,0.070043
417,14,0.032417,0.285631
417,15,0.513055,0.000000
418,1,0.083025,0.037335
418,2,0.000000,0.030048
418,4,0.000000,0.017957
418,12,0.112555,0.000000
420,1,0.043052,0.037542
420,3,0.075218,0.000000
420,4,0.041842,0.000000
420,5,0.258597,0.000000
420,14,0.030475,0.043828
420,15,0.193362,0.346187
422,4,0.000000,0.035570
423,2,0.049583,0.000000
423,3,0.221905,0.226766
423,4,0.545855,0.000000
423,6,0.035188,0.000000
423,9,0.079573,0.000000
423,11,0.021952,0.000000
423,15,0.000000,0.043068
427,1,0.139047,0.203361
427,2,0.806455,0.513562
427,3,0.878928,0.106556
427,4,1.445361,0.153002
427,5,0.278555,0.000000
427,6,0.854040,0.513995
427,8,0.618442,0.207438
427,9,0.903930,0.000000
427,10,0.605068,0.010655
427,11,1.356876,0.342052
427,12,0.479927,0.028527
427,13,0.700363,0.381769
427,14,0.587975,0.019304
427,15,0.157841,0.030669
428,1,0.425349,0.210576
428,2,0.341649,0.011033
428,3,0.260896,0.000000
428,4,0.119498,0.170405
428,5,0.148380,0.000000
428,6,0.630897,0.317988
428,8,0.421215,0.000000
428,9,0.000000,0.036135
428,10,0.063250,0.421271
428,11,0.229265,0.077251
428,12,0.022305,0.031547
428,13,0.530567,0.039951
428,14,0.257934,0.682376
429,10,0.061388,0.000000
429,11,0.106431,0.000000
429,12,0.033395,0.067030
430,1,0.029661,0.000000
430,2,0.012916,0.000000
430,6,0.171352,0.000000
430,8,0.071351,0.000000
430,9,0.000000,0.405124
430,11,0.048350,0.000000
430,13,0.037361,0.000000
430,14,0.000000,0.106764
430,15,0.101934,0.244443
431,14,0.054956,0.045413
432,1,0.029948,0.008746
432,2,0.055064,0.021673
432,4,0.065807,0.000000
432,5,0.000000,0.107456
432,11,0.000000,0.166825
432,12,0.000000,0.381753
432,14,0.458018,0.000000
433,1,0.000000,0.140443
433,2,0.025372,0.257270
433,3,0.027813,0.000000
433,4,0.085513,0.174087
433,5,0.016808,0.012397
433,6,0.123728,0.000000
433,8,0.025148,0.332640
433,9,0.060285,0.000000
433,10,0.000000,0.045324
433,11,0.127515,0.000000
433,14,0.131604,0.085866
433,15,0.069244,0.000000
435,3,0.084704,0.000000
435,5,0.044216,0.000000
435,8,0.021141,0.000000
435,13,0.000000,0.055788
436,1,0.463651,0.000000
436,2,0.259551,0.000000
436,6,0.694767,0.102823
436,10,0.000000,0.052439
436,12,0.017745,0.000000
436,13,0.098093,0.041609
436,14,0.087357,0.035460
436,15,0.091421,0.287063
440,6,0.014425,0.074827
440,8,0.417957,0.091157
440,10,0.020363,0.000000
440,11,0.000000,0.095540
440,12,0.064624,0.018896
440,13,0.058414,0.152543
440,14,0.233768,0.030561
440,15,0.286156,0.000000
441,13,0.000000,0.115834
441,14,0.054510,0.000000
443,1,0.121591,0.000000
443,6,0.187545,0.000000
443,10,0.000000,0.067666
443,11,0.018007,0.097241
443,12,0.000000,0.019053
444,1,0.018531,0.007221
444,2,0.041702,0.000000
444,3,0.000000,0.061517
444,11,0.000000,0.088302
444,13,0.011786,0.000000
444,15,0.017389,0.000000
445,1,0.162084,0.178216
445,3,0.118183,0.000000
445,5,0.044624,0.000000
445,13,0.000000,0.031691
445,14,0.052779,0.046564
446,1,0.182130,0.478110
446,3,0.000000,0.349089
446,4,0.238930,0.227013
446,5,0.170482,0.104376
446,8,0.183258,0.437636
446,15,0.000000,0.073598
448,2,0.000000,0.452622
448,3,0.000000,0.544992
448,4,0.034705,0.000000
448,5,0.000000,0.113426
448,8,0.083355,0.079010
448,9,0.042301,0.122970
448,11,0.094300,0.449911
448,12,0.022121,0.000000
448,13,0.038019,0.016477
448,14,0.074517,0.407650
448,15,0.754766,0.453306
454,3,0.072015,0.000000
454,4,0.277924,0.422338
454,5,0.000000,0.051908
454,6,0.259763,0.372698
454,8,0.088793,0.071205
454,9,0.454169,0.032573
454,11,0.448719,0.000000
456,5,0.000000,0.315125
457,1,0.000000,0.059276
457,2,0.053401,0.241626
457,3,0.061879,0.145722
457,4,0.060293,0.000000
457,8,0.034129,0.025892
457,9,0.000000,0.033796
457,10,0.000000,0.326806
457,11,0.000000,0.163270
457,12,0.000000,0.575622
457,13,0.034628,0.125296
457,14,0.000000,0.015958
457,15,0.000000,0.034195
458,1,0.107681,0.000000
458,2,0.218799,0.029852
458,3,0.000000,0.036938
458,5,0.047643,0.359499
458,6,0.917399,0.000000
458,8,0.094074,0.056210
458,9,0.260272,0.000000
458,10,0.489316,0.000000
458,12,0.000000,0.053615
458,14,0.016280,0.027802
459,14,0.032547,0.075447
459,15,0.046717,0.000000
460,1,0.011714,0.000000
460,2,0.031259,0.000000
461,2,0.061992,0.000000
461,3,0.128417,0.000000
461,5,0.049508,0.000000
461,8,0.092682,0.000000
461,13,0.552095,0.000000
461,14,0.107003,0.000000
463,1,0.000000,0.019789
463,2,0.048069,0.000000
463,3,0.000000,0.033120
463,5,0.000000,0.130132
463,11,0.000000,0.113435
464,1,0.023166,0.000000
464,2,0.096991,0.287225
464,3,0.076058,0.000000
464,4,0.027105,0.023240
464,5,0.059195,0.128729
464,6,0.000000,0.274745
464,8,0.015679,0.000000
464,11,0.116625,0.036387
464,12,0.290315,0.000000
464,13,1.027227,0.013910
464,14,0.111769,0.079961
464,15,0.032732,0.000000
465,1,0.038013,0.000000
465,2,0.141248,0.000000
465,3,0.141176,0.064237
465,4,0.140887,0.000000
465,5,0.532987,0.043626
465,6,0.030690,0.065297
465,8,0.233876,0.139033
465,9,0.341138,0.158077
465,10,1.871515,0.061519
465,11,0.062865,0.231205
465,12,0.752752,0.484799
465,13,0.063145,0.000000
465,14,0.563640,0.000000
465,15,0.040031,0.027745
467,1,0.058731,0.000000
467,2,0.739890,0.000000
467,3,0.022175,0.068663
467,4,0.027206,0.040463
467,5,0.051071,0.093372
467,6,0.000000,0.014259
467,8,0.000000,0.058676
467,9,0.049716,0.116182
467,11,0.042596,0.020880
467,12,0.000000,0.247995
467,13,0.067806,0.069288
467,14,0.028517,0.013907
467,15,0.035236,0.039907
468,2,0.574830,0.000000
468,3,0.275461,0.000000
468,4,0.000000,0.032889
468,5,0.632982,0.000000
468,8,0.014511,0.013393
468,9,0.000000,0.041626
468,10,0.000000,0.131100
468,11,0.146734,0.000000
468,12,0.567528,0.000000
468,13,0.044715,0.456384
468,14,0.020161,0.000000
469,1,0.000000,0.042715
469,2,0.040486,0.028309
469,3,0.043242,0.000000
469,4,0.031242,0.000000
469,5,0.108771,0.018644
469,6,0.033756,0.000000
469,8,0.000000,0.060164
469,9,0.142423,0.000000
469,10,0.000000,0.117006
469,14,0.000000,0.481477
470,11,0.153121,0.000000
470,15,0.014736,0.000000
471,3,0.000000,0.085005
471,13,0.000000,0.072869
475,4,0.000000,0.247505
475,9,0.112049,0.000000
475,10,0.000000,0.012225
475,11,0.000000,0.093850
475,14,0.047318,0.000000
476,4,0.164628,0.000000
476,5,0.633794,0.367835
477,1,0.016645,0.000000
477,2,0.013881,0.000000
477,3,0.034277,0.000000
477,5,0.046840,0.000000
