sweep,run_id,variant,variant_index,is_baseline,season,prior_season,start_gw,weeks,bank_up_to,infeasible,policy_points,hold_points,moves,hits,policy_per_gw,hold_per_gw,frozen_points,frozen_per_gw,frozen_captain_points,frozen_captain_per_gw,weekly_points,weekly_per_gw,hold_fixedcap_points,hold_fixedcap_per_gw,hold_nocap_points,hold_nocap_per_gw,bench_boost_gw,bench_boost_pts,triple_captain_gw,triple_captain_pts,oracle,oracle_kind
BLEND#1,1786708411-807087,BlendRateK=24,3,false,2022-23,2021-22,11,28,5,false,1632,1426,25,1,58.285714285714285,50.92857142857143,,,,,,,1402,50.07142857142857,1279,45.67857142857143,0,0,0,0,-,none
BLEND#1,1786708411-807087,BlendRateK=24,3,false,2023-24,2022-23,11,28,5,false,1623,1354,27,1,57.964285714285715,48.357142857142854,,,,,,,1356,48.42857142857143,1198,42.785714285714285,0,0,0,0,-,none
BLEND#1,1786708411-807087,BlendRateK=24,3,false,2024-25,2023-24,11,28,5,false,1833,1704,25,1,65.46428571428571,60.857142857142854,,,,,,,1704,60.857142857142854,1435,51.25,0,0,0,0,-,none
BLEND#1,1786708411-807087,BlendRateK=24,3,false,2025-26,2024-25,11,28,5,false,1500,1342,27,3,53.57142857142857,47.92857142857143,,,,,,,1272,45.42857142857143,1149,41.035714285714285,0,0,0,0,-,none
BLEND#1,1786708411-807087,BlendRateK=24,3,false,2020-21,2019-20,16,23,5,false,1292,1112,22,1,56.17391304347826,48.34782608695652,,,,,,,1093,47.52173913043478,979,42.56521739130435,0,0,0,0,-,none
BLEND#1,1786708411-807087,BlendRateK=24,3,false,2021-22,2020-21,16,23,5,false,1235,1181,28,7,53.69565217391305,51.34782608695652,,,,,,,1215,52.82608695652174,1072,46.608695652173914,0,0,0,0,-,none
BLEND#1,1786708411-807087,BlendRateK=24,3,false,2022-23,2021-22,16,23,5,false,1350,1140,21,1,58.69565217391305,49.56521739130435,,,,,,,1110,48.26086956521739,1003,43.608695652173914,0,0,0,0,-,none
BLEND#1,1786708411-807087,BlendRateK=24,3,false,2023-24,2022-23,16,23,5,false,1419,1075,20,0,61.69565217391305,46.73913043478261,,,,,,,1094,47.56521739130435,943,41,0,0,0,0,-,none
BLEND#1,1786708411-807087,BlendRateK=24,3,false,2024-25,2023-24,16,23,5,false,1478,1460,16,0,64.26086956521739,63.47826086956522,,,,,,,1460,63.47826086956522,1267,55.08695652173913,0,0,0,0,-,none
BLEND#1,1786708411-807087,BlendRateK=24,3,false,2025-26,2024-25,16,23,5,false,1248,1246,20,1,54.26086956521739,54.17391304347826,,,,,,,1237,53.78260869565217,1075,46.73913043478261,0,0,0,0,-,none
BLEND#1,1786708411-807087,BlendRateK=24,3,false,2020-21,2019-20,21,18,5,false,934,930,18,4,51.888888888888886,51.666666666666664,,,,,,,932,51.77777777777778,820,45.55555555555556,0,0,0,0,-,none
BLEND#1,1786708411-807087,BlendRateK=24,3,false,2021-22,2020-21,21,18,5,false,1089,1036,20,4,60.5,57.55555555555556,,,,,,,1041,57.833333333333336,934,51.888888888888886,0,0,0,0,-,none
BLEND#1,1786708411-807087,BlendRateK=24,3,false,2022-23,2021-22,21,18,5,false,1123,1101,11,0,62.388888888888886,61.166666666666664,,,,,,,1110,61.666666666666664,971,53.94444444444444,0,0,0,0,-,none
BLEND#1,1786708411-807087,BlendRateK=24,3,false,2023-24,2022-23,21,18,5,false,1130,1080,15,0,62.77777777777778,60,,,,,,,1046,58.111111111111114,937,52.05555555555556,0,0,0,0,-,none
BLEND#1,1786708411-807087,BlendRateK=24,3,false,2024-25,2023-24,21,18,5,false,1075,981,13,0,59.72222222222222,54.5,,,,,,,981,54.5,846,47,0,0,0,0,-,none
BLEND#1,1786708411-807087,BlendRateK=24,3,false,2025-26,2024-25,21,18,5,false,964,952,16,2,53.55555555555556,52.888888888888886,,,,,,,922,51.22222222222222,837,46.5,0,0,0,0,-,none
BLEND#1,1786708411-807087,BlendRateK=24,3,false,2020-21,2019-20,26,13,5,false,675,666,11,1,51.92307692307692,51.23076923076923,,,,,,,672,51.69230769230769,605,46.53846153846154,0,0,0,0,-,none
BLEND#1,1786708411-807087,BlendRateK=24,3,false,2021-22,2020-21,26,13,5,false,807,783,14,3,62.07692307692308,60.23076923076923,,,,,,,763,58.69230769230769,670,51.53846153846154,0,0,0,0,-,none
BLEND#1,1786708411-807087,BlendRateK=24,3,false,2022-23,2021-22,26,13,5,false,808,796,9,0,62.15384615384615,61.23076923076923,,,,,,,811,62.38461538461539,699,53.76923076923077,0,0,0,0,-,none
BLEND#1,1786708411-807087,BlendRateK=24,3,false,2023-24,2022-23,26,13,5,false,773,704,11,0,59.46153846153846,54.15384615384615,,,,,,,699,53.76923076923077,628,48.30769230769231,0,0,0,0,-,none
BLEND#1,1786708411-807087,BlendRateK=24,3,false,2024-25,2023-24,26,13,5,false,732,710,9,0,56.30769230769231,54.61538461538461,,,,,,,710,54.61538461538461,637,49,0,0,0,0,-,none
BLEND#1,1786708411-807087,BlendRateK=24,3,false,2025-26,2024-25,26,13,5,false,741,791,11,1,57,60.84615384615385,,,,,,,782,60.15384615384615,680,52.30769230769231,0,0,0,0,-,none
